"No account";"Deskripsi";"Debit Awal";"Kredit Awal";"Debit";"Kredit";"Debit Akhir";"Kredit Akhir"
"111.11.111";"kas besar";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"111.21.111";"kas kecil tk ciateul";"16.000.000,00";"0,00";"57.531.350,00";"70.049.450,00";"3.481.900,00";"0,00"
"111.22.111";"kas kecil tk koper";"15.000.000,00";"0,00";"107.822.300,00";"114.892.500,00";"7.929.800,00";"0,00"
"111.23.111";"kas kecil tk tki";"15.000.000,00";"0,00";"50.026.050,00";"60.929.350,00";"4.096.700,00";"0,00"
"111.24.111";"kas kecil sd ciateul";"25.000.000,00";"0,00";"133.473.350,00";"151.473.350,00";"7.000.000,00";"0,00"
"111.25.111";"kas kecil sd koper";"20.000.000,00";"0,00";"124.644.100,00";"129.644.100,00";"15.000.000,00";"0,00"
"111.26.111";"kas kecil smp mekar wangi";"10.000.000,00";"0,00";"118.429.800,00";"121.941.600,00";"6.488.200,00";"0,00"
"111.27.111";"kas kecil smp koper";"20.000.000,00";"0,00";"174.691.133,00";"179.691.133,00";"15.000.000,00";"0,00"
"111.28.111";"kas kecil sma mekar wangi";"25.000.000,00";"0,00";"167.045.000,00";"178.156.000,00";"13.889.000,00";"0,00"
"111.29.111";"kas kecil bps";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"111.30.111";"kas bps-2";"100.000.000,00";"0,00";"480.154.800,00";"530.154.800,00";"50.000.000,00";"0,00"
"111.31.111";"kas smtr";"0,00";"0,00";"1.375.456.250,00";"1.375.456.250,00";"0,00";"0,00"
"111.32.111";"kas kecil komputer";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"111.33.111";"kas kecil sd tki ii";"15.000.000,00";"0,00";"70.009.900,00";"77.211.900,00";"7.798.000,00";"0,00"
"112.15.111";"deposito";"2.000.000.000,00";"0,00";"3.102.314.405,00";"3.851.588.752,00";"1.250.725.653,00";"0,00"
"112.15.112";"deposito/simp. emas";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"112.22.111";"bdi umum";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"112.23.111";"bdi tk pasundan";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"112.24.111";"bdi a/n. andrew";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"112.25.111";"nisp koper";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"112.26.111";"nisp tki ii";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"112.27.111";"bank niaga";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"112.28.111";"bdi a/n. ykki (no.91235572)";"844.440.559,79";"0,00";"10.648.114.705,48";"10.772.064.290,23";"720.490.975,04";"0,00"
"112.29.111";"cimb niaga ykki";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"112.30.111";"bank nisp koper (a/n cy-tmt)";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"112.31.111";"bnp a/n ykki (tk ciateul)";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"112.31.112";"bnp a/n ykki (sd ciateul)";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"112.31.113";"bnp a/n ykki (smp mekar wangi)";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"112.31.114";"bnp a/n ykki (sma mekar wangi)";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"112.32.111";"bdi virtual Ctl(3562377469)";"60.994.634,97";"0,00";"1.082.508.006,93";"1.114.012.089,39";"29.490.552,51";"0,00"
"112.32.112";"bdi virtual koper (3562373021)";"106.149.302,82";"0,00";"2.518.919.003,40";"2.558.724.148,68";"66.344.157,54";"0,00"
"112.32.113";"bdi tki (virtual account)";"38.005.811,58";"0,00";"849.055.403,59";"860.306.873,72";"26.754.341,45";"0,00"
"112.32.114";"bdi virtual mw 93562375307)";"102.891.378,38";"0,00";"1.867.604.570,45";"1.943.460.584,10";"27.035.364,73";"0,00"
"112.33.111";"bank btpn";"449.631.363,00";"0,00";"2.312.494.744,00";"2.762.126.107,00";"0,00";"0,00"
"112.34.111";"bank mandiri";"19.547.073,59";"0,00";"145.073.594,36";"164.620.667,95";"0,00";"0,00"
"112.35.111";"bca umum r/k.7750381132";"305.890.891,85";"0,00";"10.318.480.600,00";"10.607.450.887,00";"16.920.604,85";"0,00"
"112.36.111";"bca ctl no.2799595855 a.n.ykki";"37.438.463,00";"0,00";"1.115.067.433,55";"1.138.736.113,11";"13.769.783,44";"0,00"
"112.36.112";"bca koper no.805556221 (ykki)";"65.032.397,00";"0,00";"3.684.385.975,61";"3.667.639.361,32";"81.779.011,29";"0,00"
"112.36.113";"bca tki no.3793009115 (ykki)";"18.910.750,00";"0,00";"995.768.950,00";"987.732.000,00";"26.947.700,00";"0,00"
"112.36.114";"bca mw no.6765550088 (ykki)";"147.079.008,00";"0,00";"4.345.396.115,00";"4.407.907.000,00";"84.568.123,00";"0,00"
"112.37.111";"rek.bca ykki no.6765047017";"34.130.051,00";"0,00";"727.718.000,00";"636.712.000,00";"125.136.051,00";"0,00"
"112.38.111";"bca beasiswa (r/k.2846565407)";"0,00";"0,00";"490.463.000,00";"473.889.875,00";"16.573.125,00";"0,00"
"112.39.111";"bank btpn (1010308182)";"0,00";"0,00";"1.808.322.296,00";"1.746.626.791,00";"61.695.505,00";"0,00"
"117.11.111";"uang muka lain2";"2.893.425.000,00";"0,00";"2.928.638.325,00";"724.379.725,00";"5.097.683.600,00";"0,00"
"117.12.111";"um pembelian aset";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"117.14.111";"piutg guru sma (krg byr)";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"117.15.111";"piutg kary & pegawai";"104.553.750,00";"0,00";"245.200.000,00";"249.403.750,00";"100.350.000,00";"0,00"
"117.15.112";"pinj. unit utk rekng";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"117.15.113";"pinj.penerima beasiswa";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"118.11.111";"piutang spp tk ciateul";"-417.509,00";"0,00";"403.800.209,00";"395.079.618,00";"8.303.082,00";"0,00"
"118.11.112";"piutang spp tk koper";"8.020.000,00";"0,00";"736.946.250,00";"718.476.750,00";"26.489.500,00";"0,00"
"118.11.113";"piutang spp tk tki";"17.213.101,00";"0,00";"312.189.950,00";"309.545.700,00";"19.857.351,00";"0,00"
"118.21.111";"piutang spp sd ciateul";"55.225.700,00";"0,00";"1.331.492.000,00";"1.238.650.750,00";"148.066.950,00";"0,00"
"118.21.112";"piutang spp sd koper";"59.428.910,00";"0,00";"2.390.739.750,00";"2.360.890.664,00";"89.277.996,00";"0,00"
"118.21.113";"piutang spp sd tki";"14.697.450,00";"0,00";"1.094.496.000,00";"1.071.584.700,00";"37.608.750,00";"0,00"
"118.31.111";"piutang spp smp mekar wangi";"83.031.574,50";"0,00";"1.284.177.099,00";"1.216.199.322,00";"151.009.351,50";"0,00"
"118.31.112";"piutang spp smp koper";"303.914.462,00";"0,00";"1.878.422.650,00";"1.864.343.925,00";"317.993.187,00";"0,00"
"118.41.111";"piutang spp sma mekar wangi";"159.809.500,00";"0,00";"3.524.945.322,00";"3.434.432.100,00";"250.322.722,00";"0,00"
"118.51.111";"uang muka i-learning";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"118.51.112";"tungg du tk koper";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"118.52.111";"arisan skkk";"208.000.000,00";"0,00";"121.000.000,00";"0,00";"329.000.000,00";"0,00"
"118.53.111";"u.muka kontruksi koper";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"118.54.111";"u.m kontruksi dlm pembang. tki";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"118.55.111";"piu. ykki/gkkkb";"500.000.000,00";"0,00";"0,00";"0,00";"500.000.000,00";"0,00"
"118.61.111";"u.muka open house tk ciateul";"-3.250.000,00";"0,00";"3.250.000,00";"0,00";"0,00";"0,00"
"118.61.112";"u.muka open house tk koper";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"118.61.113";"u.muka open house tk tki";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"118.61.114";"u.muka open house sd ciateul";"3.250.000,00";"0,00";"0,00";"3.250.000,00";"0,00";"0,00"
"118.61.115";"u.muka open house sd koper";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"118.61.116";"u.muka open house smp mekar wa";"-2.500.000,00";"0,00";"2.500.000,00";"0,00";"0,00";"0,00"
"118.61.117";"u.muka open house smp koper";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"118.61.118";"u.muka open house sma mekar wa";"2.500.000,00";"0,00";"0,00";"2.500.000,00";"0,00";"0,00"
"118.61.119";"u.muka open house umum";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"118.71.111";"asuransi";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"118.81.111";"ganti nama sertifikat & ajb";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"118.91.111";"anonim";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"119.11.111";"piutang up tk ciateul";"6.974.750,00";"0,00";"55.379.500,00";"59.854.500,00";"2.499.750,00";"0,00"
"119.11.112";"piutang up tk koper";"16.810.000,00";"0,00";"134.729.500,00";"146.039.500,00";"5.500.000,00";"0,00"
"119.11.113";"piutang up tk tki";"3.500.000,00";"0,00";"55.203.000,00";"51.703.000,00";"7.000.000,00";"0,00"
"119.21.111";"piutang up sd ciateul";"1.460.000,00";"0,00";"120.961.000,00";"120.311.500,00";"2.109.500,00";"0,00"
"119.21.112";"piutang up sd koper";"550.000,00";"0,00";"275.582.500,00";"273.507.500,00";"2.625.000,00";"0,00"
"119.21.113";"piutang up sd tki";"3.050.000,00";"0,00";"152.320.000,00";"154.395.000,00";"975.000,00";"0,00"
"119.31.111";"piutang up smp mekar wangi";"10.160.000,00";"0,00";"187.580.000,00";"189.580.000,00";"8.160.000,00";"0,00"
"119.31.112";"piutang up smp koper";"53.669.850,00";"0,00";"226.773.900,00";"229.773.750,00";"50.670.000,00";"0,00"
"119.41.111";"piutang up sma mekar wangi";"28.565.000,00";"0,00";"602.802.500,00";"613.857.500,00";"17.510.000,00";"0,00"
"119.51.111";"piutang ups tk ciateul";"-19.525.000,00";"0,00";"21.343.750,00";"1.818.750,00";"0,00";"0,00"
"119.51.112";"piutang ups tk koper";"-35.341.250,00";"0,00";"36.316.250,00";"975.000,00";"0,00";"0,00"
"119.51.113";"piutang ups tk tki";"-13.156.250,00";"0,00";"14.906.300,00";"1.175.050,00";"575.000,00";"0,00"
"119.51.114";"piutang ups sd ciateul";"-85.344.000,00";"0,00";"92.015.000,00";"4.126.000,00";"2.545.000,00";"0,00"
