"No account";"Deskripsi";"Debit Awal";"Kredit Awal";"Debit";"Kredit";"Debit Akhir";"Kredit Akhir"
"407.12.111";"UP bayar dimuka sd koper";"0,00";"359.057.500,00";"474.571.250,00";"141.458.750,00";"0,00";"25.945.000,00"
"407.13.111";"UP bayar dimuka sd tki";"0,00";"150.485.000,00";"182.393.000,00";"50.708.000,00";"0,00";"18.800.000,00"
"408.11.111";"UP bayar dimuka smp mekar wangi";"0,00";"285.350.000,00";"451.646.875,00";"188.646.875,00";"0,00";"22.350.000,00"
"408.12.111";"UP bayar dimuka smp koper";"0,00";"492.865.010,00";"598.506.635,00";"147.111.625,00";"0,00";"41.470.000,00"
"409.11.111";"UP bayar dimuka sma mekar wangi";"0,00";"935.072.000,00";"1.464.451.500,00";"601.479.500,00";"0,00";"72.100.000,00"
"411.11.111";"SPP tk ciateul";"0,00";"2.833.370.000,00";"0,00";"39.318.750,00";"0,00";"2.872.688.750,00"
"411.12.111";"SPP tk koper";"0,00";"4.389.695.800,00";"0,00";"60.757.500,00";"0,00";"4.450.453.300,00"
"411.13.111";"SPP tk tki";"0,00";"2.351.013.000,00";"0,00";"37.989.875,00";"0,00";"2.389.002.875,00"
"412.11.111";"SPP sd ciateul";"0,00";"9.188.388.000,00";"0,00";"104.492.000,00";"0,00";"9.292.880.000,00"
"412.12.111";"SPP sd koper";"0,00";"17.295.568.250,00";"0,00";"191.313.500,00";"0,00";"17.486.881.750,00"
"412.13.111";"SPP sd tki";"0,00";"1.177.516.000,00";"0,00";"68.776.000,00";"0,00";"1.246.292.000,00"
"413.11.111";"SPP smp ciateul";"0,00";"7.482.129.300,00";"0,00";"95.070.375,00";"0,00";"7.577.199.675,00"
"413.12.111";"SPP smp koper";"0,00";"11.415.524.000,00";"0,00";"174.867.875,00";"0,00";"11.590.391.875,00"
"414.11.111";"SPP sma ciateul";"0,00";"14.457.898.250,00";"0,00";"302.476.800,00";"0,00";"14.760.375.050,00"
"415.11.111";"u.adm tk ciateul";"0,00";"49.553.078,00";"13.691.750,00";"51.910.000,00";"0,00";"87.771.328,00"
"415.12.111";"u.adm. tk koper";"0,00";"22.841.603,00";"8.070.200,00";"93.971.200,00";"0,00";"108.742.603,00"
"415.13.111";"u.adm. tk tki";"0,00";"14.951.600,00";"8.443.500,00";"57.680.000,00";"0,00";"64.188.100,00"
"415.14.111";"u.adm. sd ciateul";"0,00";"186.040.400,00";"8.384.500,00";"32.160.000,00";"0,00";"209.815.900,00"
"415.15.111";"u.adm. sd koper";"0,00";"318.361.850,00";"45.690.700,00";"63.851.750,00";"0,00";"336.522.900,00"
"415.16.111";"u.adm. smp mekar wangi";"0,00";"66.830.000,00";"28.383.300,00";"163.217.500,00";"0,00";"201.664.200,00"
"415.17.111";"u.adm smp koper";"0,00";"290.444.810,00";"62.200.000,00";"139.692.500,00";"0,00";"367.937.310,00"
"415.18.111";"u. adm sma mekar wangi";"0,00";"254.417.716,00";"186.055.600,00";"508.471.000,00";"0,00";"576.833.116,00"
"415.19.111";"u.adm. sd tki";"0,00";"62.886.900,00";"3.777.800,00";"30.470.000,00";"0,00";"89.579.100,00"
"416.11.111";"Denda spp tk ciateul";"0,00";"216.000,00";"0,00";"0,00";"0,00";"216.000,00"
"416.13.111";"Denda spp tk tki";"0,00";"175.000,00";"0,00";"0,00";"0,00";"175.000,00"
"417.11.111";"Denda spp sd ciateul";"0,00";"1.432.000,00";"0,00";"0,00";"0,00";"1.432.000,00"
"417.12.111";"Denda spp sd koper";"0,00";"38.000,00";"0,00";"0,00";"0,00";"38.000,00"
"418.11.111";"Denda smp mekar wangi";"0,00";"2.586.700,00";"0,00";"0,00";"0,00";"2.586.700,00"
"419.11.111";"Denda sma mekar wangi";"0,00";"2.030.500,00";"0,00";"0,00";"0,00";"2.030.500,00"
"441.11.111";"UP tk ciateul";"0,00";"809.480.250,00";"0,00";"81.068.750,00";"0,00";"890.549.000,00"
"441.12.111";"UP tk koper";"0,00";"1.317.995.050,00";"0,00";"160.290.000,00";"0,00";"1.478.285.050,00"
"441.13.111";"UP tk tki";"0,00";"659.982.000,00";"0,00";"132.448.000,00";"0,00";"792.430.000,00"
"442.11.111";"UP sd ciateul";"0,00";"1.378.403.000,00";"0,00";"177.921.500,00";"0,00";"1.556.324.500,00"
"442.12.111";"UP sd koper";"0,00";"3.506.116.000,00";"0,00";"434.516.750,00";"0,00";"3.940.632.750,00"
"442.13.111";"UP sd tki";"0,00";"330.779.000,00";"0,00";"138.759.000,00";"0,00";"469.538.000,00"
"443.11.111";"UP smp mekar wangi";"0,00";"2.303.821.600,00";"0,00";"262.802.500,00";"0,00";"2.566.624.100,00"
"443.12.111";"UP smp koper";"0,00";"3.340.306.050,00";"0,00";"433.072.510,00";"0,00";"3.773.378.560,00"
"444.11.111";"UP sma mekar wangi";"0,00";"5.067.017.125,00";"0,00";"917.699.000,00";"0,00";"5.984.716.125,00"
"452.11.111";"uang sd ciateul";"6.600.000,00";"0,00";"0,00";"0,00";"6.600.000,00";"0,00"
"471.11.111";"u.adm tk ctl";"0,00";"29.715.629,00";"0,00";"0,00";"0,00";"29.715.629,00"
"471.12.111";"u.adm tk koper";"0,00";"66.278.984,00";"0,00";"0,00";"0,00";"66.278.984,00"
"471.13.111";"u.adm tk tki";"0,00";"27.048.960,00";"0,00";"0,00";"0,00";"27.048.960,00"
"472.11.111";"u.adm sd ctl";"0,00";"703.697.524,00";"0,00";"0,00";"0,00";"703.697.524,00"
"472.12.111";"u.adm sd koper";"0,00";"1.149.473.660,00";"0,00";"0,00";"0,00";"1.149.473.660,00"
"472.13.111";"u.adm sd tki";"0,00";"21.161.500,00";"0,00";"0,00";"0,00";"21.161.500,00"
"473.11.111";"u.adm smp mw";"0,00";"421.925.140,00";"0,00";"0,00";"0,00";"421.925.140,00"
"473.12.111";"u.adm smp koper";"0,00";"292.515.552,00";"0,00";"0,00";"0,00";"292.515.552,00"
"474.11.111";" u.adm sma mekar wangi";"0,00";"893.200.524,00";"0,00";"0,00";"0,00";"893.200.524,00"
"475.11.111";"u.anonim";"0,00";"-600.723.866,00";"0,00";"0,00";"0,00";"-600.723.866,00"
"481.11.111";"uang ekskul tk ciateul";"0,00";"62.294.500,00";"0,00";"0,00";"0,00";"62.294.500,00"
"481.12.111";"uang ekskul tk koper";"0,00";"44.243.700,00";"2.261.500,00";"9.491.300,00";"0,00";"51.473.500,00"
"481.13.111";"uang ekskul tk tki";"0,00";"26.106.900,00";"0,00";"0,00";"0,00";"26.106.900,00"
"482.11.111";"uang ekskul sd ciateul";"0,00";"34.858.000,00";"0,00";"0,00";"0,00";"34.858.000,00"
"482.12.111";"uang ekskul sd koper";"0,00";"41.328.425,00";"0,00";"0,00";"0,00";"41.328.425,00"
"482.13.111";"uang ekskul sd tki";"0,00";"33.918.500,00";"0,00";"5.821.700,00";"0,00";"39.740.200,00"
"484.11.111";"uang lain"" sma mekar wangi";"0,00";"1.100.000,00";"0,00";"0,00";"0,00";"1.100.000,00"
"486.11.111";"Uang formulir tk ciateul";"0,00";"36.410.000,00";"0,00";"3.450.000,00";"0,00";"39.860.000,00"
"486.12.111";"Uang formulir tk koper";"0,00";"51.950.000,00";"0,00";"6.450.000,00";"0,00";"58.400.000,00"
"486.13.111";"Uang formulir tk tki";"0,00";"29.390.000,00";"0,00";"4.650.000,00";"0,00";"34.040.000,00"
"486.14.111";"Uang formulir sd ciateul";"0,00";"44.950.000,00";"0,00";"7.950.000,00";"0,00";"52.900.000,00"
"486.15.111";"Uang formulir sd koper";"0,00";"74.530.000,00";"0,00";"12.450.000,00";"0,00";"86.980.000,00"
"486.15.112";"Uang formulir sd tki";"-20.875.000,00";"0,00";"0,00";"6.300.000,00";"-27.175.000,00";"0,00"
"486.16.111";"Uang formulir smp mekar wangi";"0,00";"72.925.000,00";"0,00";"8.850.000,00";"0,00";"81.775.000,00"
"486.17.111";"Uang formulir smp koper";"0,00";"101.850.000,00";"0,00";"14.250.000,00";"0,00";"116.100.000,00"
"486.18.111";"Uang formulir sma mekar wangi";"0,00";"143.075.000,00";"0,00";"22.500.000,00";"0,00";"165.575.000,00"
"487.11.111";"u.adm (alt&kons) tk ciateul";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"487.11.112";"u.adm(kons) tk ctl";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"488.11.111";"u.adm (retreat) sd ctl";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"489.11.111";"u.adm (retreat) smp mw";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"521.11.111";"Sewa kantin pasundan";"0,00";"3.500.000,00";"0,00";"0,00";"0,00";"3.500.000,00"
"521.12.111";"Sewa kantin koper";"0,00";"272.310.000,00";"0,00";"0,00";"0,00";"272.310.000,00"
"521.13.111";"Sewa kantin mekar wangi";"0,00";"271.310.000,00";"0,00";"0,00";"0,00";"271.310.000,00"
"521.14.111";"Sewa kantin tki";"0,00";"3.975.000,00";"0,00";"0,00";"0,00";"3.975.000,00"
"521.15.111";"Sewa kantin ciateul";"0,00";"112.185.000,00";"0,00";"0,00";"0,00";"112.185.000,00"
"541.11.111";"Bunga bank";"0,00";"112.635.253,61";"208.551,56";"610.579,19";"0,00";"113.037.281,24"
"541.12.111";"Bunga deposito";"0,00";"1.950.521.753,20";"0,00";"2.361.644,00";"0,00";"1.952.883.397,20"
"551.11.111";"Hadiah/vouch./persembhn natal";"0,00";"196.602.425,00";"0,00";"5.486.950,00";"0,00";"202.089.375,00"
"612.12.111";"Gaji guru sd koper";"815.000,00";"0,00";"0,00";"0,00";"815.000,00";"0,00"
"613.12.111";"Gaji guru smp koper";"764.000,00";"0,00";"0,00";"0,00";"764.000,00";"0,00"
"618.11.111";"PBB";"93.274.851,00";"0,00";"0,00";"0,00";"93.274.851,00";"0,00"
"618.12.111";"Biaya pajak";"63.404.616,11";"0,00";"0,00";"0,00";"63.404.616,11";"0,00"
"618.13.111";"PBB tk tki";"274.330,00";"0,00";"0,00";"0,00";"274.330,00";"0,00"
"619.11.111";"Honor guru komputer";"164.521.531,00";"0,00";"0,00";"0,00";"164.521.531,00";"0,00"
