"No account";"Deskripsi";"Debit Awal";"Kredit Awal";"Debit";"Kredit";"Debit Akhir";"Kredit Akhir"
"112.32.113";"bdi tki (virtual account)";"54.091.702,64";"0,00";"445.906.957,00";"474.417.019,00";"25.581.640,64";"0,00"
"112.32.114";"bdi virtual mw 93562375307)";"156.197.479,16";"0,00";"1.108.956.016,12";"1.225.481.322,00";"39.672.173,28";"0,00"
"112.33.111";"bank btpn";"364.054.792,00";"0,00";"1.065.235.770,00";"1.000.500.584,00";"428.789.978,00";"0,00"
"112.34.111";"bank mandiri";"10.371.206,03";"0,00";"310.060.741,53";"302.678.365,31";"17.753.582,25";"0,00"
"112.35.111";"bca umum r/k.7750381132";"1.396.040.115,35";"0,00";"1.786.825.000,00";"1.953.796.421,00";"1.229.068.694,35";"0,00"
"112.36.111";"bca ctl no.2799595855 a.n.ykki";"70.247.250,00";"0,00";"177.626.213,00";"190.120.000,00";"57.753.463,00";"0,00"
"112.36.112";"bca koper no.805556221 (ykki)";"226.101.250,00";"0,00";"648.392.197,00";"691.620.000,00";"182.873.447,00";"0,00"
"112.36.113";"bca tki no.3793009115 (ykki)";"58.983.000,00";"0,00";"141.602.407,00";"150.120.000,00";"50.465.407,00";"0,00"
"112.36.114";"bca mw no.6765550088 (ykki)";"281.311.008,00";"0,00";"587.354.500,00";"730.120.000,00";"138.545.508,00";"0,00"
"112.37.111";"rek.bca ykki no.6765047017";"107.885.051,00";"0,00";"280.975.000,00";"283.020.000,00";"105.840.051,00";"0,00"
"117.11.111";"uang muka lain2";"93.362.500,00";"0,00";"129.081.406,00";"160.918.906,00";"61.525.000,00";"0,00"
"117.14.111";"piutg guru sma (krg byr)";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"117.15.111";"piutg kary & pegawai";"160.325.000,00";"0,00";"69.868.750,00";"104.910.000,00";"125.283.750,00";"0,00"
"117.15.112";"pinj. unit utk rekng";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"117.15.113";"pinj.penerima beasiswa";"4.500.000,00";"0,00";"0,00";"4.500.000,00";"0,00";"0,00"
"118.11.111";"piutang spp tk ciateul";"3.951.491,00";"0,00";"158.425.000,00";"157.085.250,00";"5.291.241,00";"0,00"
"118.11.112";"piutang spp tk koper";"6.979.500,00";"0,00";"243.690.000,00";"230.105.000,00";"20.564.500,00";"0,00"
"118.11.113";"piutang spp tk tki";"7.116.801,00";"0,00";"141.270.200,00";"128.765.250,00";"19.621.751,00";"0,00"
"118.21.111";"piutang spp sd ciateul";"70.289.200,00";"0,00";"452.652.000,00";"441.313.000,00";"81.628.200,00";"0,00"
"118.21.112";"piutang spp sd koper";"36.756.557,00";"0,00";"763.179.500,00";"723.977.947,00";"75.958.110,00";"0,00"
"118.21.113";"piutang spp sd tki";"13.472.750,00";"0,00";"338.654.000,00";"326.166.407,00";"25.960.343,00";"0,00"
"118.31.111";"piutang spp smp mekar wangi";"59.766.574,50";"0,00";"437.677.500,00";"410.808.625,00";"86.635.449,50";"0,00"
"118.31.112";"piutang spp smp koper";"279.422.675,00";"0,00";"635.085.250,00";"627.324.275,00";"287.183.650,00";"0,00"
"118.41.111";"piutang spp sma mekar wangi";"144.688.300,00";"0,00";"1.215.760.000,00";"1.225.085.600,00";"135.362.700,00";"0,00"
"118.51.111";"uang muka i-learning";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"118.51.112";"tungg du tk koper";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"118.52.111";"arisan skkk";"142.000.000,00";"0,00";"44.000.000,00";"0,00";"186.000.000,00";"0,00"
"118.53.111";"u.muka kontruksi koper";"2.348.859.051,00";"0,00";"0,00";"0,00";"2.348.859.051,00";"0,00"
"118.54.111";"u.m kontruksi dlm pembang. tki";"2.128.984.283,00";"0,00";"71.525.000,00";"23.125.000,00";"2.177.384.283,00";"0,00"
"118.55.111";"piu. ykki/gkkkb";"500.000.000,00";"0,00";"0,00";"0,00";"500.000.000,00";"0,00"
"118.61.111";"u.muka open house tk ciateul";"-3.250.000,00";"0,00";"0,00";"0,00";"-3.250.000,00";"0,00"
"118.61.112";"u.muka open house tk koper";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"118.61.113";"u.muka open house tk tki";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"118.61.114";"u.muka open house sd ciateul";"3.250.000,00";"0,00";"0,00";"0,00";"3.250.000,00";"0,00"
"118.61.115";"u.muka open house sd koper";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"118.61.116";"u.muka open house smp mekar wa";"-2.500.000,00";"0,00";"0,00";"0,00";"-2.500.000,00";"0,00"
"118.61.117";"u.muka open house smp koper";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"118.61.118";"u.muka open house sma mekar wa";"2.500.000,00";"0,00";"0,00";"0,00";"2.500.000,00";"0,00"
"118.61.119";"u.muka open house umum";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"118.71.111";"asuransi";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"118.81.111";"ganti nama sertifikat & ajb";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"118.91.111";"anonim";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"119.11.111";"piutang up tk ciateul";"12.468.250,00";"0,00";"17.000.000,00";"11.233.000,00";"18.235.250,00";"0,00"
"119.11.112";"piutang up tk koper";"23.927.500,00";"0,00";"0,00";"2.987.500,00";"20.940.000,00";"0,00"
"119.11.113";"piutang up tk tki";"10.025.000,00";"0,00";"0,00";"6.000.000,00";"4.025.000,00";"0,00"
"119.21.111";"piutang up sd ciateul";"3.420.000,00";"0,00";"4.250.000,00";"4.250.000,00";"3.420.000,00";"0,00"
"119.21.112";"piutang up sd koper";"27.425.000,00";"0,00";"11.500.000,00";"35.475.000,00";"3.450.000,00";"0,00"
"119.21.113";"piutang up sd tki";"3.860.000,00";"0,00";"0,00";"810.000,00";"3.050.000,00";"0,00"
"119.31.111";"piutang up smp mekar wangi";"6.110.000,00";"0,00";"13.000.000,00";"8.950.000,00";"10.160.000,00";"0,00"
"119.31.112";"piutang up smp koper";"55.219.850,00";"0,00";"0,00";"0,00";"55.219.850,00";"0,00"
"119.41.111";"piutang up sma mekar wangi";"28.670.000,00";"0,00";"5.400.000,00";"4.010.000,00";"30.060.000,00";"0,00"
"119.51.111";"piutang ups tk ciateul";"0,00";"0,00";"0,00";"15.781.250,00";"-15.781.250,00";"0,00"
"119.51.112";"piutang ups tk koper";"0,00";"0,00";"0,00";"10.185.000,00";"-10.185.000,00";"0,00"
"119.51.113";"piutang ups tk tki";"1.100.000,00";"0,00";"0,00";"12.225.000,00";"-11.125.000,00";"0,00"
"119.51.114";"piutang ups sd ciateul";"3.327.500,00";"0,00";"0,00";"1.282.500,00";"2.045.000,00";"0,00"
"119.51.115";"piutang ups sd koper";"-275.000,00";"0,00";"0,00";"110.701.250,00";"-110.976.250,00";"0,00"
"119.51.116";"piutang ups smp mekar wangi";"3.152.744,00";"0,00";"0,00";"7.704.750,00";"-4.552.006,00";"0,00"
"119.51.117";"piutang ups smp koper";"25.797.375,00";"0,00";"0,00";"40.998.750,00";"-15.201.375,00";"0,00"
"119.51.118";"piutang ups sma mekar wangi";"2.540.000,00";"0,00";"0,00";"2.135.000,00";"405.000,00";"0,00"
"119.51.119";"piutang ups sd tki";"1.500.000,00";"0,00";"0,00";"38.576.000,00";"-37.076.000,00";"0,00"
"119.61.111";"anonim dr tk ciateul";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"119.61.112";"anonim dr tk koper";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"119.61.113";"anonim dr tk tki";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"119.61.114";"anonim dr sd ciateul";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"119.61.115";"anonim dr sd koper";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"119.61.116";"anonim dr smp mw";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"119.61.117";"anonim dr smp koper";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"119.61.118";"anonim dr sma";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"121.11.111";"tanah kopo sari";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"121.12.111";"tanah ciateul";"1.705.500.000,00";"0,00";"0,00";"0,00";"1.705.500.000,00";"0,00"
"121.13.111";"tanah koper";"3.847.375.000,00";"0,00";"0,00";"0,00";"3.847.375.000,00";"0,00"
"121.14.111";"tanah tki ii";"4.074.400.000,00";"0,00";"0,00";"0,00";"4.074.400.000,00";"0,00"
"121.15.111";"tanah mekar wangi";"8.182.475.318,06";"0,00";"0,00";"0,00";"8.182.475.318,06";"0,00"
"122.12.111";"bangunan ciateul";"3.114.000.000,00";"0,00";"0,00";"0,00";"3.114.000.000,00";"0,00"
"122.13.111";"bangunan koper";"4.850.000.000,00";"0,00";"0,00";"0,00";"4.850.000.000,00";"0,00"
"122.14.111";"bangunan tki";"600.000.000,00";"0,00";"0,00";"0,00";"600.000.000,00";"0,00"
"122.15.111";"bangunan mekar wangi";"7.971.063.493,00";"0,00";"0,00";"0,00";"7.971.063.493,00";"0,00"
"122.15.112";"bangunan smp mekar wangi";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"123.11.111";"inventaris";"24.000.000,00";"0,00";"0,00";"0,00";"24.000.000,00";"0,00"
"123.12.111";"inventaris ctl";"153.352.735,00";"0,00";"6.175.000,00";"0,00";"159.527.735,00";"0,00"
"123.13.111";"inventaris koper";"384.106.500,00";"0,00";"25.730.500,00";"0,00";"409.837.000,00";"0,00"
"123.14.111";"inventaris m.wangi";"404.836.900,00";"0,00";"12.400.000,00";"0,00";"417.236.900,00";"0,00"
"123.15.111";"inventaris tki ii";"208.593.500,00";"0,00";"21.314.000,00";"0,00";"229.907.500,00";"0,00"
"124.11.111";"kendaraan";"1.039.085.100,00";"0,00";"0,00";"0,00";"1.039.085.100,00";"0,00"
"126.11.111";"ak. ph. banguna";"-12.606.378.901,49";"0,00";"0,00";"157.746.113,28";"-12.764.125.014,77";"0,00"
"126.12.111";"ak.ph.kendaraan";"-844.189.146,67";"0,00";"0,00";"39.630.040,00";"-883.819.186,67";"0,00"
"126.13.111";"ak. ph. invent";"-793.493.970,56";"0,00";"0,00";"98.162.893,08";"-891.656.863,64";"0,00"
"126.15.111";"penyusutan ganti nama";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"126.21.111";"uang jaminan pln";"7.550.400,00";"0,00";"0,00";"0,00";"7.550.400,00";"0,00"
"215.11.111";"anonim";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"216.11.111";"ttpn u.pensiun";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"217.11.111";"hutang pph21";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"219.16.111";"hutang gaji";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"219.21.111";"hutang lain2";"0,00";"831.111.455,00";"588.184.145,00";"637.296.740,00";"0,00";"880.224.050,00"
"311.11.111";"donasi";"0,00";"12.139.342.245,37";"0,00";"0,00";"0,00";"12.139.342.245,37"
"311.13.111";"modal barang";"0,00";"14.010.000,00";"0,00";"0,00";"0,00";"14.010.000,00"
"321.11.111";"laba ditahan";"0,00";"-225.052.719,00";"0,00";"0,00";"0,00";"-225.052.719,00"
"400.11.111";"uang titipan komputer tk ciateul";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"400.12.111";"uang titipan komputer tk koper";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"400.13.111";"uang titipan komputer tk tki";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"400.14.111";"uang titipan komputer sd ciateul";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"400.15.111";"uang titipan komputer sd koper";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"400.15.112";"uang titipan komputer sd tki";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"400.16.111";"uang titipan komputer smp mw";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"400.17.111";"uang titipan komputer smp kop";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"400.18.111";"uang titipan komputer sma";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"400.19.111";"uang titipan komputer gabungan";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"401.11.111";"SPP bayar dimuka tk ciateul";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"401.12.111";"SPP bayar dimuka tk koper";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"401.13.111";"SPP bayar dimuka tk tki";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"402.11.111";"SPP bayar dimuka sd ciateul";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"402.12.111";"SPP bayar dimuka sd koper";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"402.13.111";"SPP bayar dimuka sd tki";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"403.11.111";"SPP bayar dimuka smp mekar wangi";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"403.12.111";"SPP bayar dimuka smp koper";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"404.11.111";"SPP bayar dimuka sma mekar wangi";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"406.11.111";"UP bayar dimuka tk ciateul";"0,00";"87.550.000,00";"1.475.000,00";"1.700.000,00";"0,00";"87.775.000,00"
"406.12.111";"UP bayar dimuka tk koper";"0,00";"151.495.000,00";"0,00";"39.620.000,00";"0,00";"191.115.000,00"
"406.13.111";"UP bayar dimuka tk tki";"0,00";"73.875.000,00";"0,00";"2.775.000,00";"0,00";"76.650.000,00"
"407.11.111";"UP bayar dimuka sd ctl";"0,00";"141.017.500,00";"0,00";"21.475.000,00";"0,00";"162.492.500,00"
"407.12.111";"UP bayar dimuka sd koper";"0,00";"277.940.000,00";"9.250.000,00";"76.925.000,00";"0,00";"345.615.000,00"
"407.13.111";"UP bayar dimuka sd tki";"0,00";"202.445.000,00";"0,00";"14.075.000,00";"0,00";"216.520.000,00"
"408.11.111";"UP bayar dimuka smp mekar wangi";"0,00";"291.751.250,00";"0,00";"20.350.000,00";"0,00";"312.101.250,00"
"408.12.111";"UP bayar dimuka smp koper";"0,00";"442.487.500,00";"0,00";"19.450.000,00";"0,00";"461.937.500,00"
"409.11.111";"UP bayar dimuka sma mekar wangi";"0,00";"843.444.008,00";"805.000,00";"45.027.500,00";"0,00";"887.666.508,00"
"411.11.111";"SPP tk ciateul";"0,00";"3.539.095.000,00";"0,00";"158.425.000,00";"0,00";"3.697.520.000,00"
"411.12.111";"SPP tk koper";"0,00";"5.671.175.550,00";"0,00";"243.115.000,00";"0,00";"5.914.290.550,00"
"411.13.111";"SPP tk tki";"0,00";"3.020.209.200,00";"575.000,00";"139.370.200,00";"0,00";"3.159.004.400,00"
"412.11.111";"SPP sd ciateul";"0,00";"11.130.017.464,00";"0,00";"452.652.000,00";"0,00";"11.582.669.464,00"
"412.12.111";"SPP sd koper";"0,00";"20.522.834.250,00";"0,00";"760.945.000,00";"0,00";"21.283.779.250,00"
"412.13.111";"SPP sd tki";"0,00";"2.499.349.500,00";"325.000,00";"338.654.000,00";"0,00";"2.837.678.500,00"
"413.11.111";"SPP smp ciateul";"0,00";"9.235.191.300,00";"1.125.000,00";"429.727.500,00";"0,00";"9.663.793.800,00"
"413.12.111";"SPP smp koper";"0,00";"14.459.312.250,00";"0,00";"631.497.500,00";"0,00";"15.090.809.750,00"
"414.11.111";"SPP sma ciateul";"0,00";"19.815.198.600,00";"0,00";"1.198.000.000,00";"0,00";"21.013.198.600,00"
"415.11.111";"u.adm tk ciateul";"0,00";"133.841.153,00";"21.033.200,00";"22.990.713,00";"0,00";"135.798.666,00"
"415.12.111";"u.adm. tk koper";"0,00";"116.426.553,00";"28.675.800,00";"17.265.000,00";"0,00";"105.015.753,00"
"415.13.111";"u.adm. tk tki";"0,00";"87.269.600,00";"26.822.700,00";"17.240.000,00";"0,00";"77.686.900,00"
"415.14.111";"u.adm. sd ciateul";"0,00";"479.219.650,00";"45.517.900,00";"48.722.000,00";"0,00";"482.423.750,00"
"415.15.111";"u.adm. sd koper";"0,00";"645.427.550,00";"55.436.000,00";"79.150.000,00";"0,00";"669.141.550,00"
"415.16.111";"u.adm. smp mekar wangi";"0,00";"291.945.250,00";"40.877.200,00";"9.916.500,00";"0,00";"260.984.550,00"
"415.17.111";"u.adm smp koper";"0,00";"479.991.025,00";"95.585.000,00";"30.440.000,00";"0,00";"414.846.025,00"
"415.18.111";"u. adm sma mekar wangi";"0,00";"1.111.151.604,00";"212.793.810,00";"36.763.250,00";"0,00";"935.121.044,00"
"415.19.111";"u.adm. sd tki";"0,00";"359.594.100,00";"44.294.000,00";"52.555.000,00";"0,00";"367.855.100,00"
"416.11.111";"Denda spp tk ciateul";"0,00";"216.000,00";"0,00";"0,00";"0,00";"216.000,00"
"416.13.111";"Denda spp tk tki";"0,00";"175.000,00";"0,00";"0,00";"0,00";"175.000,00"
"417.11.111";"Denda spp sd ciateul";"0,00";"1.432.000,00";"0,00";"0,00";"0,00";"1.432.000,00"
"417.12.111";"Denda spp sd koper";"0,00";"38.000,00";"0,00";"0,00";"0,00";"38.000,00"
"418.11.111";"Denda smp mekar wangi";"0,00";"2.586.700,00";"0,00";"0,00";"0,00";"2.586.700,00"
"419.11.111";"Denda sma mekar wangi";"0,00";"2.030.500,00";"0,00";"0,00";"0,00";"2.030.500,00"
"441.11.111";"UP tk ciateul";"0,00";"1.011.882.750,00";"0,00";"17.000.000,00";"0,00";"1.028.882.750,00"
"441.12.111";"UP tk koper";"0,00";"1.703.907.550,00";"0,00";"0,00";"0,00";"1.703.907.550,00"
"441.13.111";"UP tk tki";"0,00";"901.499.975,00";"0,00";"0,00";"0,00";"901.499.975,00"
"442.11.111";"UP sd ciateul";"0,00";"1.718.755.000,00";"0,00";"4.250.000,00";"0,00";"1.723.005.000,00"
"442.12.111";"UP sd koper";"0,00";"4.393.097.750,00";"0,00";"11.500.000,00";"0,00";"4.404.597.750,00"
"442.13.111";"UP sd tki";"0,00";"653.194.000,00";"0,00";"0,00";"0,00";"653.194.000,00"
"443.11.111";"UP smp mekar wangi";"0,00";"2.880.287.225,00";"0,00";"8.850.000,00";"0,00";"2.889.137.225,00"
"443.12.111";"UP smp koper";"0,00";"4.160.536.060,00";"0,00";"0,00";"0,00";"4.160.536.060,00"
"444.11.111";"UP sma mekar wangi";"0,00";"6.878.166.125,00";"0,00";"5.400.000,00";"0,00";"6.883.566.125,00"
"452.11.111";"uang sd ciateul";"6.600.000,00";"0,00";"0,00";"0,00";"6.600.000,00";"0,00"
"471.11.111";"u.adm tk ctl";"0,00";"31.485.629,00";"0,00";"0,00";"0,00";"31.485.629,00"
"471.12.111";"u.adm tk koper";"0,00";"68.528.984,00";"0,00";"0,00";"0,00";"68.528.984,00"
"471.13.111";"u.adm tk tki";"0,00";"27.848.960,00";"0,00";"1.140.000,00";"0,00";"28.988.960,00"
"472.11.111";"u.adm sd ctl";"0,00";"703.962.524,00";"120.000,00";"690.000,00";"0,00";"704.532.524,00"
"472.12.111";"u.adm sd koper";"0,00";"1.156.395.410,00";"0,00";"35.000,00";"0,00";"1.156.430.410,00"
"472.13.111";"u.adm sd tki";"0,00";"24.581.500,00";"0,00";"840.000,00";"0,00";"25.421.500,00"
"473.11.111";"u.adm smp mw";"0,00";"418.868.440,00";"0,00";"0,00";"0,00";"418.868.440,00"
"473.12.111";"u.adm smp koper";"0,00";"298.568.052,00";"0,00";"0,00";"0,00";"298.568.052,00"
"474.11.111";" u.adm sma mekar wangi";"0,00";"900.430.524,00";"0,00";"740.000,00";"0,00";"901.170.524,00"
"475.11.111";"u.anonim";"0,00";"-600.723.866,00";"0,00";"0,00";"0,00";"-600.723.866,00"
"481.11.111";"uang ekskul tk ciateul";"0,00";"62.294.500,00";"0,00";"0,00";"0,00";"62.294.500,00"
"481.12.111";"uang ekskul tk koper";"0,00";"51.473.500,00";"0,00";"0,00";"0,00";"51.473.500,00"
"481.13.111";"uang ekskul tk tki";"0,00";"26.106.900,00";"0,00";"0,00";"0,00";"26.106.900,00"
"482.11.111";"uang ekskul sd ciateul";"0,00";"39.261.500,00";"0,00";"0,00";"0,00";"39.261.500,00"
"482.12.111";"uang ekskul sd koper";"0,00";"41.988.425,00";"0,00";"0,00";"0,00";"41.988.425,00"
"482.13.111";"uang ekskul sd tki";"0,00";"39.740.200,00";"0,00";"0,00";"0,00";"39.740.200,00"
"484.11.111";"uang lain"" sma mekar wangi";"0,00";"1.100.000,00";"0,00";"0,00";"0,00";"1.100.000,00"
"486.11.111";"Uang formulir tk ciateul";"0,00";"46.960.000,00";"0,00";"1.000.000,00";"0,00";"47.960.000,00"
"486.12.111";"Uang formulir tk koper";"0,00";"67.300.000,00";"0,00";"0,00";"0,00";"67.300.000,00"
"486.13.111";"Uang formulir tk tki";"0,00";"38.290.000,00";"0,00";"0,00";"0,00";"38.290.000,00"
"486.14.111";"Uang formulir sd ciateul";"0,00";"60.300.000,00";"0,00";"200.000,00";"0,00";"60.500.000,00"
"486.15.111";"Uang formulir sd koper";"0,00";"102.980.000,00";"0,00";"0,00";"0,00";"102.980.000,00"
"486.15.112";"Uang formulir sd tki";"-34.975.000,00";"0,00";"0,00";"0,00";"-34.975.000,00";"0,00"
"486.16.111";"Uang formulir smp mekar wangi";"0,00";"96.125.000,00";"0,00";"200.000,00";"0,00";"96.325.000,00"
"486.17.111";"Uang formulir smp koper";"0,00";"130.500.000,00";"0,00";"0,00";"0,00";"130.500.000,00"
"486.18.111";"Uang formulir sma mekar wangi";"0,00";"188.575.000,00";"0,00";"0,00";"0,00";"188.575.000,00"
"487.11.111";"u.adm (alt&kons) tk ciateul";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"487.11.112";"u.adm(kons) tk ctl";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"488.11.111";"u.adm (retreat) sd ctl";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"489.11.111";"u.adm (retreat) smp mw";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"521.11.111";"Sewa kantin pasundan";"0,00";"3.500.000,00";"0,00";"0,00";"0,00";"3.500.000,00"
"521.12.111";"Sewa kantin koper";"0,00";"327.100.000,00";"0,00";"18.250.000,00";"0,00";"345.350.000,00"
"521.13.111";"Sewa kantin mekar wangi";"0,00";"325.400.000,00";"0,00";"11.950.000,00";"0,00";"337.350.000,00"
"521.14.111";"Sewa kantin tki";"0,00";"5.475.000,00";"0,00";"1.500.000,00";"0,00";"6.975.000,00"
"521.15.111";"Sewa kantin ciateul";"0,00";"126.685.000,00";"0,00";"6.250.000,00";"0,00";"132.935.000,00"
"541.11.111";"Bunga bank";"0,00";"119.882.017,94";"1.891.656,44";"6.346.397,01";"0,00";"124.336.758,51"
"541.12.111";"Bunga deposito";"0,00";"2.178.771.062,20";"0,00";"62.147.946,00";"0,00";"2.240.919.008,20"
"551.11.111";"Hadiah/vouch./persembhn natal";"0,00";"284.305.975,00";"1.100.000,00";"55.453.100,00";"0,00";"338.659.075,00"
"612.12.111";"Gaji guru sd koper";"815.000,00";"0,00";"0,00";"0,00";"815.000,00";"0,00"
"613.12.111";"Gaji guru smp koper";"764.000,00";"0,00";"0,00";"0,00";"764.000,00";"0,00"
"618.11.111";"PBB";"128.762.247,00";"0,00";"0,00";"0,00";"128.762.247,00";"0,00"
"618.12.111";"Biaya pajak";"133.352.885,11";"0,00";"0,00";"0,00";"133.352.885,11";"0,00"
"618.13.111";"PBB tk tki";"743.730,00";"0,00";"0,00";"0,00";"743.730,00";"0,00"
"619.11.111";"Honor guru komputer";"164.521.531,00";"0,00";"0,00";"0,00";"164.521.531,00";"0,00"
