"No account";"Deskripsi";"Debit Awal";"Kredit Awal";"Debit";"Kredit";"Debit Akhir";"Kredit Akhir"
"117.11.111";"uang muka lain2";"138.615.000,00";"0,00";"5.272.863.055,00";"2.518.053.055,00";"2.893.425.000,00";"0,00"
"117.12.111";"um pembelian aset";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"117.14.111";"piutg guru sma (krg byr)";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"117.15.111";"piutg kary & pegawai";"544.577.054,00";"0,00";"785.518.750,00";"1.225.542.054,00";"104.553.750,00";"0,00"
"117.15.112";"pinj. unit utk rekng";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"117.15.113";"pinj.penerima beasiswa";"0,00";"0,00";"4.500.000,00";"4.500.000,00";"0,00";"0,00"
"118.11.111";"piutang spp tk ciateul";"5.409.350,00";"0,00";"1.404.603.100,00";"1.410.429.959,00";"-417.509,00";"0,00"
"118.11.112";"piutang spp tk koper";"6.830.700,00";"0,00";"2.171.082.800,00";"2.169.893.500,00";"8.020.000,00";"0,00"
"118.11.113";"piutang spp tk tki";"3.700.000,00";"0,00";"1.231.836.100,00";"1.218.322.999,00";"17.213.101,00";"0,00"
"118.21.111";"piutang spp sd ciateul";"48.496.236,00";"0,00";"3.745.927.214,00";"3.739.197.750,00";"55.225.700,00";"0,00"
"118.21.112";"piutang spp sd koper";"4.964.350,00";"0,00";"6.731.245.500,00";"6.676.780.940,00";"59.428.910,00";"0,00"
"118.21.113";"piutang spp sd tki";"-1.860.000,00";"0,00";"2.371.633.000,00";"2.355.075.550,00";"14.697.450,00";"0,00"
"118.31.111";"piutang spp smp mekar wangi";"86.726.450,00";"0,00";"3.523.870.500,00";"3.527.565.375,50";"83.031.574,50";"0,00"
"118.31.112";"piutang spp smp koper";"209.311.400,00";"0,00";"5.988.066.000,00";"5.893.462.938,00";"303.914.462,00";"0,00"
"118.41.111";"piutang spp sma mekar wangi";"98.541.950,00";"0,00";"10.112.883.650,00";"10.051.616.100,00";"159.809.500,00";"0,00"
"118.51.111";"uang muka i-learning";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"118.51.112";"tungg du tk koper";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"118.52.111";"arisan skkk";"110.000.000,00";"0,00";"278.000.000,00";"180.000.000,00";"208.000.000,00";"0,00"
"118.53.111";"u.muka kontruksi koper";"2.178.778.651,00";"0,00";"177.194.800,00";"2.355.973.451,00";"0,00";"0,00"
"118.54.111";"u.m kontruksi dlm pembang. tki";"1.256.437.583,00";"0,00";"948.425.700,00";"2.204.863.283,00";"0,00";"0,00"
"118.55.111";"piu. ykki/gkkkb";"250.000.000,00";"0,00";"500.000.000,00";"250.000.000,00";"500.000.000,00";"0,00"
"118.61.111";"u.muka open house tk ciateul";"-3.250.000,00";"0,00";"0,00";"0,00";"-3.250.000,00";"0,00"
"118.61.112";"u.muka open house tk koper";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"118.61.113";"u.muka open house tk tki";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"118.61.114";"u.muka open house sd ciateul";"3.250.000,00";"0,00";"0,00";"0,00";"3.250.000,00";"0,00"
"118.61.115";"u.muka open house sd koper";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"118.61.116";"u.muka open house smp mekar wa";"-2.500.000,00";"0,00";"0,00";"0,00";"-2.500.000,00";"0,00"
"118.61.117";"u.muka open house smp koper";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"118.61.118";"u.muka open house sma mekar wa";"2.500.000,00";"0,00";"0,00";"0,00";"2.500.000,00";"0,00"
"118.61.119";"u.muka open house umum";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"118.71.111";"asuransi";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"118.81.111";"ganti nama sertifikat & ajb";"627.475.318,06";"0,00";"0,00";"627.475.318,06";"0,00";"0,00"
"118.91.111";"anonim";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"119.11.111";"piutang up tk ciateul";"6.200.000,00";"0,00";"230.265.500,00";"229.490.750,00";"6.974.750,00";"0,00"
"119.11.112";"piutang up tk koper";"0,00";"0,00";"355.150.000,00";"338.340.000,00";"16.810.000,00";"0,00"
"119.11.113";"piutang up tk tki";"3.200.000,00";"0,00";"224.415.000,00";"224.115.000,00";"3.500.000,00";"0,00"
"119.21.111";"piutang up sd ciateul";"5.735.000,00";"0,00";"222.800.000,00";"227.075.000,00";"1.460.000,00";"0,00"
"119.21.112";"piutang up sd koper";"-5.000,00";"0,00";"812.412.500,00";"811.857.500,00";"550.000,00";"0,00"
"119.21.113";"piutang up sd tki";"1.500.000,00";"0,00";"237.350.000,00";"235.800.000,00";"3.050.000,00";"0,00"
"119.31.111";"piutang up smp mekar wangi";"16.800.000,00";"0,00";"507.477.500,00";"514.117.500,00";"10.160.000,00";"0,00"
"119.31.112";"piutang up smp koper";"66.584.850,00";"0,00";"959.970.010,00";"972.885.010,00";"53.669.850,00";"0,00"
"119.41.111";"piutang up sma mekar wangi";"12.400.000,00";"0,00";"2.251.265.000,00";"2.235.100.000,00";"28.565.000,00";"0,00"
"119.51.111";"piutang ups tk ciateul";"400.000,00";"0,00";"50.587.500,00";"70.512.500,00";"-19.525.000,00";"0,00"
"119.51.112";"piutang ups tk koper";"0,00";"0,00";"66.462.500,00";"101.803.750,00";"-35.341.250,00";"0,00"
"119.51.113";"piutang ups tk tki";"0,00";"0,00";"44.145.375,00";"57.301.625,00";"-13.156.250,00";"0,00"
"119.51.114";"piutang ups sd ciateul";"2.325.000,00";"0,00";"164.638.000,00";"252.307.000,00";"-85.344.000,00";"0,00"
"119.51.115";"piutang ups sd koper";"-25.000,00";"0,00";"426.836.750,00";"580.511.750,00";"-153.700.000,00";"0,00"
"119.51.116";"piutang ups smp mekar wangi";"850.000,00";"0,00";"132.090.625,00";"179.974.131,00";"-47.033.506,00";"0,00"
"119.51.117";"piutang ups smp koper";"23.472.500,00";"0,00";"321.995.000,00";"413.492.625,00";"-68.025.125,00";"0,00"
"119.51.118";"piutang ups sma mekar wangi";"3.370.000,00";"0,00";"486.260.250,00";"623.806.500,00";"-134.176.250,00";"0,00"
"119.51.119";"piutang ups sd tki";"0,00";"0,00";"112.447.000,00";"181.313.000,00";"-68.866.000,00";"0,00"
"119.61.111";"anonim dr tk ciateul";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"119.61.112";"anonim dr tk koper";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"119.61.113";"anonim dr tk tki";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"119.61.114";"anonim dr sd ciateul";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"119.61.115";"anonim dr sd koper";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"119.61.116";"anonim dr smp mw";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"119.61.117";"anonim dr smp koper";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"119.61.118";"anonim dr sma";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"120.11.111";"piutang lain-lain";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"121.11.111";"tanah kopo sari";"2.850.000.000,00";"0,00";"35.000.000,00";"2.885.000.000,00";"0,00";"0,00"
"121.12.111";"tanah ciateul";"1.705.500.000,00";"0,00";"0,00";"0,00";"1.705.500.000,00";"0,00"
"121.13.111";"tanah koper";"3.847.375.000,00";"0,00";"0,00";"0,00";"3.847.375.000,00";"0,00"
"121.14.111";"tanah tki ii";"4.074.400.000,00";"0,00";"0,00";"0,00";"4.074.400.000,00";"0,00"
"121.15.111";"tanah mekar wangi";"7.555.000.000,00";"0,00";"627.475.318,06";"0,00";"8.182.475.318,06";"0,00"
"122.12.111";"bangunan ciateul";"3.114.000.000,00";"0,00";"0,00";"0,00";"3.114.000.000,00";"0,00"
"122.13.111";"bangunan koper";"4.850.000.000,00";"0,00";"2.253.859.051,00";"0,00";"7.103.859.051,00";"0,00"
"122.14.111";"bangunan tki";"600.000.000,00";"0,00";"2.177.384.283,00";"0,00";"2.777.384.283,00";"0,00"
"122.15.111";"bangunan mekar wangi";"7.971.063.493,00";"0,00";"0,00";"0,00";"7.971.063.493,00";"0,00"
"122.15.112";"bangunan smp mekar wangi";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"123.11.111";"inventaris";"24.000.000,00";"0,00";"0,00";"0,00";"24.000.000,00";"0,00"
"123.12.111";"inventaris ctl";"105.749.935,00";"0,00";"95.731.800,00";"41.954.000,00";"159.527.735,00";"0,00"
"123.13.111";"inventaris koper";"269.976.000,00";"0,00";"328.776.000,00";"92.342.500,00";"506.409.500,00";"0,00"
"123.14.111";"inventaris m.wangi";"570.333.400,00";"0,00";"335.943.100,00";"489.039.600,00";"417.236.900,00";"0,00"
"123.15.111";"inventaris tki ii";"140.970.000,00";"0,00";"212.492.500,00";"123.555.000,00";"229.907.500,00";"0,00"
"124.11.111";"kendaraan";"1.034.585.100,00";"0,00";"4.500.000,00";"0,00";"1.039.085.100,00";"0,00"
"125.11.111";"asset under contruction ciateu";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"125.12.111";"asset under contruction koper";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"125.13.111";"asset under contruction tki";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"125.14.111";"asset under contruction mw";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"126.11.111";"ak. ph. banguna";"-11.423.283.042,23";"0,00";"0,00";"1.419.715.029,82";"-12.842.998.072,05";"0,00"
"126.12.111";"ak.ph.kendaraan";"-422.504.930,00";"0,00";"0,06";"481.129.276,73";"-903.634.206,67";"0,00"
"126.13.111";"ak. ph. invent";"-855.525.314,15";"0,00";"761.798.351,67";"846.039.827,33";"-939.766.789,81";"0,00"
"126.15.111";"penyusutan ganti nama";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"126.21.111";"uang jaminan pln";"7.550.400,00";"0,00";"0,00";"0,00";"7.550.400,00";"0,00"
"215.11.111";"hutang gaji";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"216.11.111";"ttpn u.pensiun";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"217.11.111";"hutang pph21";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"218.11.111";"hutang Operasional";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"219.16.111";"hutang gaji";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"219.21.111";"hutang lain2";"0,00";"421.882.162,00";"3.837.059.325,00";"4.671.541.663,00";"0,00";"1.256.364.500,00"
"219.31.111";"u.ttpn beasiswa";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"231.11.111";"Biaya yang masih harus dibayar";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"311.11.111";"donasi";"0,00";"12.131.246.553,02";"0,00";"8.095.692,35";"0,00";"12.139.342.245,37"
"311.13.111";"modal barang";"0,00";"14.010.000,00";"0,00";"0,00";"0,00";"14.010.000,00"
"321.11.111";"laba ditahan";"0,00";"268.947.281,00";"494.000.000,00";"0,00";"0,00";"-225.052.719,00"
"400.11.111";"uang titipan komputer tk ciateul";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"400.12.111";"uang titipan komputer tk koper";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"400.13.111";"uang titipan komputer tk tki";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"400.14.111";"uang titipan komputer sd ciateul";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"400.15.111";"uang titipan komputer sd koper";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"400.15.112";"uang titipan komputer sd tki";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"400.16.111";"uang titipan komputer smp mw";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"400.17.111";"uang titipan komputer smp kop";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"400.18.111";"uang titipan komputer sma";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"400.19.111";"uang titipan komputer gabungan";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"401.11.111";"SPP bayar dimuka tk ciateul";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"401.12.111";"SPP bayar dimuka tk koper";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"401.13.111";"SPP bayar dimuka tk tki";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"402.11.111";"SPP bayar dimuka sd ciateul";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"402.12.111";"SPP bayar dimuka sd koper";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"402.13.111";"SPP bayar dimuka sd tki";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"403.11.111";"SPP bayar dimuka smp mekar wangi";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"403.12.111";"SPP bayar dimuka smp koper";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"404.11.111";"SPP bayar dimuka sma mekar wangi";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"406.11.111";"UP bayar dimuka tk ciateul";"0,00";"126.505.050,00";"381.718.850,00";"345.501.300,00";"0,00";"90.287.500,00"
"406.12.111";"UP bayar dimuka tk koper";"0,00";"234.879.500,00";"685.338.450,00";"646.323.950,00";"0,00";"195.865.000,00"
"406.13.111";"UP bayar dimuka tk tki";"0,00";"118.875.000,00";"366.400.750,00";"324.375.750,00";"0,00";"76.850.000,00"
"407.11.111";"UP bayar dimuka sd ctl";"0,00";"265.584.000,00";"560.885.250,00";"469.868.750,00";"0,00";"174.567.500,00"
"407.12.111";"UP bayar dimuka sd koper";"0,00";"395.639.000,00";"1.164.444.000,00";"1.154.895.000,00";"0,00";"386.090.000,00"
"407.13.111";"UP bayar dimuka sd tki";"0,00";"140.903.000,00";"476.961.000,00";"573.478.000,00";"0,00";"237.420.000,00"
"408.11.111";"UP bayar dimuka smp mekar wangi";"0,00";"316.122.500,00";"1.049.969.375,00";"1.076.208.125,00";"0,00";"342.361.250,00"
"408.12.111";"UP bayar dimuka smp koper";"0,00";"709.757.500,00";"1.671.058.135,00";"1.432.875.635,00";"0,00";"471.575.000,00"
"409.11.111";"UP bayar dimuka sma mekar wangi";"0,00";"1.139.048.762,00";"3.398.610.262,00";"3.236.610.508,00";"0,00";"977.049.008,00"
"411.11.111";"SPP tk ciateul";"0,00";"2.352.642.500,00";"0,00";"1.426.190.000,00";"0,00";"3.778.832.500,00"
"411.12.111";"SPP tk koper";"0,00";"3.678.046.800,00";"715.000,00";"2.358.516.250,00";"0,00";"6.035.848.050,00"
"411.13.111";"SPP tk tki";"0,00";"1.981.832.000,00";"975.000,00";"1.246.970.000,00";"0,00";"3.227.827.000,00"
"412.11.111";"SPP sd ciateul";"0,00";"8.036.815.500,00";"543.750,00";"3.773.548.714,00";"0,00";"11.809.820.464,00"
"412.12.111";"SPP sd koper";"0,00";"15.133.454.750,00";"1.866.500,00";"6.532.663.500,00";"0,00";"21.664.251.750,00"
"412.13.111";"SPP sd tki";"0,00";"636.498.000,00";"1.025.000,00";"2.371.370.000,00";"0,00";"3.006.843.000,00"
"413.11.111";"SPP smp ciateul";"0,00";"6.387.884.300,00";"1.125.000,00";"3.491.529.500,00";"0,00";"9.878.288.800,00"
"413.12.111";"SPP smp koper";"0,00";"9.437.021.000,00";"2.000.000,00";"5.971.537.500,00";"0,00";"15.406.558.500,00"
"414.11.111";"SPP sma ciateul";"0,00";"11.717.250.250,00";"4.310.000,00";"9.897.303.350,00";"0,00";"21.610.243.600,00"
"415.11.111";"u.adm tk ciateul";"0,00";"70.750.000,00";"75.000,00";"352.473.713,00";"0,00";"423.148.713,00"
"415.12.111";"u.adm. tk koper";"0,00";"96.150.000,00";"0,00";"381.440.000,00";"0,00";"477.590.000,00"
"415.13.111";"u.adm. tk tki";"0,00";"54.850.000,00";"0,00";"259.460.000,00";"0,00";"314.310.000,00"
"415.14.111";"u.adm. sd ciateul";"0,00";"153.178.100,00";"965.000,00";"776.699.000,00";"0,00";"928.912.100,00"
"415.15.111";"u.adm. sd koper";"0,00";"319.073.600,00";"115.000,00";"1.083.777.750,00";"0,00";"1.402.736.350,00"
"415.16.111";"u.adm. smp mekar wangi";"0,00";"245.750.450,00";"0,00";"724.066.300,00";"0,00";"969.816.750,00"
"415.17.111";"u.adm smp koper";"0,00";"426.635.300,00";"0,00";"1.388.421.950,00";"0,00";"1.815.057.250,00"
"415.18.111";"u. adm sma mekar wangi";"0,00";"635.074.788,00";"324.000,00";"2.269.973.800,00";"0,00";"2.904.724.588,00"
"415.19.111";"u.adm. sd tki";"0,00";"59.000.000,00";"1.430.000,00";"595.615.000,00";"0,00";"653.185.000,00"
"416.11.111";"Denda spp tk ciateul";"0,00";"216.000,00";"0,00";"0,00";"0,00";"216.000,00"
"416.13.111";"Denda spp tk tki";"0,00";"175.000,00";"0,00";"0,00";"0,00";"175.000,00"
"417.11.111";"Denda spp sd ciateul";"0,00";"1.432.000,00";"0,00";"0,00";"0,00";"1.432.000,00"
"417.12.111";"Denda spp sd koper";"0,00";"38.000,00";"0,00";"0,00";"0,00";"38.000,00"
"418.11.111";"Denda smp mekar wangi";"0,00";"2.586.700,00";"0,00";"0,00";"0,00";"2.586.700,00"
"419.11.111";"Denda sma mekar wangi";"0,00";"2.030.500,00";"0,00";"0,00";"0,00";"2.030.500,00"
"420.11.111";"u.kegiatan tk ciateul";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"420.12.111";"u.kegiatan tk koper";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"420.13.111";"u.kegiatn tk tki";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"420.14.111";"u.kegiatan sd ciateul";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"420.15.111";"u.kegiatan sd koper";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"420.16.111";"u.kegiatan smp mw";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"420.17.111";"u.kegiatan smp koper";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"420.18.111";"u.kegiatan sma";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"420.19.111";"u.kegiatan sd tki";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"421.11.111";"Pendapatan kerohanian";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"422.11.111";"Pendapatan kegiatan lainnya";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"441.11.111";"UP tk ciateul";"0,00";"691.175.250,00";"2.000.000,00";"340.207.500,00";"0,00";"1.029.382.750,00"
"441.12.111";"UP tk koper";"0,00";"1.135.890.550,00";"500.000,00";"568.517.000,00";"0,00";"1.703.907.550,00"
"441.13.111";"UP tk tki";"0,00";"566.207.000,00";"1.500.000,00";"336.792.975,00";"0,00";"901.499.975,00"
"442.11.111";"UP sd ciateul";"0,00";"1.214.290.500,00";"3.725.000,00";"512.439.500,00";"0,00";"1.723.005.000,00"
"442.12.111";"UP sd koper";"0,00";"3.158.178.500,00";"0,00";"1.246.419.250,00";"0,00";"4.404.597.750,00"
"442.13.111";"UP sd tki";"0,00";"223.239.000,00";"1.000.000,00";"430.955.000,00";"0,00";"653.194.000,00"
"443.11.111";"UP smp mekar wangi";"0,00";"2.000.196.600,00";"0,00";"888.940.625,00";"0,00";"2.889.137.225,00"
"443.12.111";"UP smp koper";"0,00";"2.888.343.550,00";"2.060.000,00";"1.274.252.510,00";"0,00";"4.160.536.060,00"
"444.11.111";"UP sma mekar wangi";"0,00";"4.164.145.875,00";"3.365.000,00";"2.722.785.250,00";"0,00";"6.883.566.125,00"
"445.11.111";"UPS tk ciateul";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"445.12.111";"UPS tk koper";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"445.13.111";"UPS tk tki";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"445.14.111";"UPS sd ciateul";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"445.15.111";"UPS sd koper";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"445.16.111";"UPS smp mekar wangi";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"445.17.111";"UPS smp koper";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"445.18.111";"UPS sma mekar wangi";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"445.19.111";"UPS sd tki";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"452.11.111";"uang sd ciateul";"6.600.000,00";"0,00";"0,00";"0,00";"6.600.000,00";"0,00"
"471.11.111";"u.adm tk ctl";"0,00";"28.615.629,00";"-1.100.000,00";"1.770.000,00";"0,00";"31.485.629,00"
"471.12.111";"u.adm tk koper";"0,00";"65.628.984,00";"0,00";"2.900.000,00";"0,00";"68.528.984,00"
"471.13.111";"u.adm tk tki";"0,00";"27.048.960,00";"0,00";"1.940.000,00";"0,00";"28.988.960,00"
"472.11.111";"u.adm sd ctl";"0,00";"699.372.524,00";"69.341.500,00";"74.501.500,00";"0,00";"704.532.524,00"
"472.12.111";"u.adm sd koper";"0,00";"1.145.569.260,00";"0,00";"11.361.150,00";"0,00";"1.156.930.410,00"
"472.13.111";"u.adm sd tki";"0,00";"20.511.500,00";"0,00";"4.910.000,00";"0,00";"25.421.500,00"
"473.11.111";"u.adm smp mw";"0,00";"417.332.490,00";"21.203.000,00";"22.953.950,00";"0,00";"419.083.440,00"
"473.12.111";"u.adm smp koper";"0,00";"281.166.052,00";"860.500,00";"18.262.500,00";"0,00";"298.568.052,00"
"474.11.111";" u.adm sma mekar wangi";"0,00";"863.083.524,00";"6.220.000,00";"44.307.000,00";"0,00";"901.170.524,00"
"475.11.111";"u.anonim";"0,00";"-600.723.866,00";"0,00";"0,00";"0,00";"-600.723.866,00"
"481.11.111";"uang ekskul tk ciateul";"0,00";"47.936.100,00";"0,00";"14.358.400,00";"0,00";"62.294.500,00"
