"No account";"Deskripsi";"Debit Awal";"Kredit Awal";"Debit";"Kredit";"Debit Akhir";"Kredit Akhir"
"1110010000";"Kas Besar";"20.000.000,00";"0,00";"0,00";"0,00";"20.000.000,00";"0,00"
"1110020101";"Kas Kecil";"300.000,00";"0,00";"2.700.000,00";"0,00";"3.000.000,00";"0,00"
"1110020102";"Kas Kecil";"0,00";"0,00";"4.000.000,00";"0,00";"4.000.000,00";"0,00"
"1110020103";"Kas Kecil";"456.500,00";"0,00";"1.582.900,00";"39.400,00";"2.000.000,00";"0,00"
"1110020201";"Kas Kecil";"659.100,00";"0,00";"5.361.700,00";"800,00";"6.020.000,00";"0,00"
"1110020202";"Kas Kecil";"325.000,00";"0,00";"6.000.000,00";"325.000,00";"6.000.000,00";"0,00"
"1110020203";"Kas Kecil";"49.500,00";"0,00";"4.000.000,00";"49.500,00";"4.000.000,00";"0,00"
"1110020302";"Kas Kecil";"297.600,00";"0,00";"6.000.000,00";"297.600,00";"6.000.000,00";"0,00"
"1110020304";"Kas Kecil";"324.700,00";"0,00";"6.000.000,00";"324.700,00";"6.000.000,00";"0,00"
"1110020404";"Kas Kecil";"244.900,00";"0,00";"6.000.000,00";"244.900,00";"6.000.000,00";"0,00"
"1110020900";"Kas Kecil Kerohanian";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1110030101";"Kas Kegiatan";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1110030102";"Kas Kegiatan";"22.200,00";"0,00";"0,00";"22.200,00";"0,00";"0,00"
"1110030103";"Kas Kegiatan";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1110030201";"Kas Kegiatan";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1110030202";"Kas Kegiatan";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1110030203";"Kas Kegiatan";"0,00";"0,00";"4.630.000,00";"4.630.000,00";"0,00";"0,00"
"1110030302";"Kas Kegiatan";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1110030304";"Kas Kegiatan";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1110030404";"Kas Kegiatan";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1121010000";"BDI - Umum - 91235572";"833.010.755,60";"0,00";"370.866.949,00";"577.855.435,00";"626.022.269,60";"0,00"
"1121110001";"BDI - VA Ciateul - 3562377469";"36.660.566,34";"0,00";"286.626,00";"71.944.920,32";"-34.997.727,98";"0,00"
"1121120004";"BDI - VA Mekar Wangi - 3562375307";"41.946.250,87";"0,00";"3.030.289,29";"72.981.886,86";"-28.005.346,70";"0,00"
"1121130002";"BDI - VA Kopo Permai - 3562373021";"46.764.952,96";"0,00";"836.022,55";"104.140.519,51";"-56.539.544,00";"0,00"
"1121140003";"BDI - VA TKI - 3558977843";"36.368.943,05";"0,00";"22.166,05";"71.980.738,21";"-35.589.629,11";"0,00"
"1122010000";"BCA - Umum - 7750381132";"8.687.677,85";"0,00";"1.054.662.000,00";"939.435.489,00";"123.914.188,85";"0,00"
"1122020000";"BCA - Lain-lain - 6765047017";"125.121.094,67";"0,00";"5.026.106,03";"38.976.221,21";"91.170.979,49";"0,00"
"1122030000";"BCA - Beasiswa - 2846565407";"22.343.125,00";"0,00";"15.350.005,00";"30.000,00";"37.663.130,00";"0,00"
"1122040000";"BCA - Usaha Dana - 2841818883";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1122110001";"BCA - VA Ciateul - 2799595855";"17.641.476,97";"0,00";"5.959,87";"87.132.191,97";"-69.484.755,13";"0,00"
"1122120004";"BCA - VA Mekar Wangi - 6765550088";"62.000.634,06";"0,00";"337.151,94";"380.281.490,39";"-317.943.704,39";"0,00"
"1122130002";"BCA - VA Kopo Permai - 8105556221";"27.177.998,58";"0,00";"7.931,00";"241.315.586,00";"-214.129.656,42";"0,00"
"1122140003";"BCA - VA TKI - 3793009115";"7.170.050,00";"0,00";"0,00";"56.118.000,00";"-48.947.950,00";"0,00"
"1123010000";"BTPN Syariah - 1010308182";"66.575.175,00";"0,00";"5.082.119,00";"31.474,00";"71.625.820,00";"0,00"
"1123020000";"BTPN - 00020018585";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1123210000";"Deposito";"1.000.000.000,00";"0,00";"4.924.749,00";"4.924.749,00";"1.000.000.000,00";"0,00"
"1123220000";"Deposito Dana Pensiun";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1124010000";"Outstanding Check";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1130010000";"Piutang Guru dan Karyawan";"82.300.000,00";"0,00";"262.902.000,00";"17.150.000,00";"328.052.000,00";"0,00"
"1131010101";"Piutang Uang Gedung/Pangkal (UP)";"2.499.750,00";"0,00";"0,00";"0,00";"2.499.750,00";"0,00"
"1131010102";"Piutang Uang Gedung/Pangkal (UP)";"5.500.000,00";"0,00";"0,00";"0,00";"5.500.000,00";"0,00"
"1131010103";"Piutang Uang Gedung/Pangkal (UP)";"7.000.000,00";"0,00";"0,00";"0,00";"7.000.000,00";"0,00"
"1131010201";"Piutang Uang Gedung/Pangkal (UP)";"1.460.000,00";"0,00";"0,00";"0,00";"1.460.000,00";"0,00"
"1131010202";"Piutang Uang Gedung/Pangkal (UP)";"2.625.000,00";"0,00";"0,00";"0,00";"2.625.000,00";"0,00"
"1131010203";"Piutang Uang Gedung/Pangkal (UP)";"975.000,00";"0,00";"0,00";"0,00";"975.000,00";"0,00"
"1131010302";"Piutang Uang Gedung/Pangkal (UP)";"49.600.000,00";"0,00";"0,00";"0,00";"49.600.000,00";"0,00"
"1131010304";"Piutang Uang Gedung/Pangkal (UP)";"8.160.000,00";"0,00";"0,00";"0,00";"8.160.000,00";"0,00"
"1131010404";"Piutang Uang Gedung/Pangkal (UP)";"16.120.000,00";"0,00";"0,00";"0,00";"16.120.000,00";"0,00"
"1131020101";"Piutang Uang Pengembangan Sekolah (UPS)";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1131020102";"Piutang Uang Pengembangan Sekolah (UPS)";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1131020103";"Piutang Uang Pengembangan Sekolah (UPS)";"575.000,00";"0,00";"0,00";"0,00";"575.000,00";"0,00"
"1131020201";"Piutang Uang Pengembangan Sekolah (UPS)";"2.045.000,00";"0,00";"0,00";"0,00";"2.045.000,00";"0,00"
"1131020202";"Piutang Uang Pengembangan Sekolah (UPS)";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1131020203";"Piutang Uang Pengembangan Sekolah (UPS)";"445.000,00";"0,00";"0,00";"0,00";"445.000,00";"0,00"
"1131020302";"Piutang Uang Pengembangan Sekolah (UPS)";"25.675.000,00";"0,00";"0,00";"0,00";"25.675.000,00";"0,00"
"1131020304";"Piutang Uang Pengembangan Sekolah (UPS)";"2.087.494,00";"0,00";"0,00";"0,00";"2.087.494,00";"0,00"
"1131020404";"Piutang Uang Pengembangan Sekolah (UPS)";"1.765.000,00";"0,00";"0,00";"0,00";"1.765.000,00";"0,00"
"1131030101";"Piutang SPP";"3.002.082,00";"0,00";"0,00";"0,00";"3.002.082,00";"0,00"
"1131030102";"Piutang SPP";"19.579.500,00";"0,00";"0,00";"0,00";"19.579.500,00";"0,00"
"1131030103";"Piutang SPP";"18.388.851,00";"0,00";"200.000,00";"0,00";"18.588.851,00";"0,00"
"1131030201";"Piutang SPP";"134.720.200,00";"0,00";"4.886.250,00";"0,00";"139.606.450,00";"0,00"
"1131030202";"Piutang SPP";"129.995.178,00";"0,00";"4.059.818,00";"0,00";"134.054.996,00";"0,00"
"1131030203";"Piutang SPP";"30.726.025,00";"0,00";"405.000,00";"0,00";"31.131.025,00";"0,00"
"1131030302";"Piutang SPP";"351.560.437,00";"0,00";"355.000,00";"0,00";"351.915.437,00";"0,00"
"1131030304";"Piutang SPP";"127.288.301,50";"0,00";"0,00";"0,00";"127.288.301,50";"0,00"
"1131030404";"Piutang SPP";"191.171.947,00";"0,00";"69.390.250,00";"1.445.000,00";"259.117.197,00";"0,00"
"1131040101";"Piutang Uang Kegiatan";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1131040102";"Piutang Uang Kegiatan";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1131040103";"Piutang Uang Kegiatan";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1131040201";"Piutang Uang Kegiatan";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1131040202";"Piutang Uang Kegiatan";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1131040203";"Piutang Uang Kegiatan";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1131040302";"Piutang Uang Kegiatan";"604.300,00";"0,00";"0,00";"0,00";"604.300,00";"0,00"
"1131040304";"Piutang Uang Kegiatan";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1131040404";"Piutang Uang Kegiatan";"19.992.880,00";"0,00";"0,00";"0,00";"19.992.880,00";"0,00"
"1132010000";"Piutang Arisan";"340.000.000,00";"0,00";"11.000.000,00";"0,00";"351.000.000,00";"0,00"
"1132020000";"Piutang Sinode";"500.000.000,00";"0,00";"0,00";"250.000.000,00";"250.000.000,00";"0,00"
"1132030000";"Piutang Lain Lain";"2.436.800,00";"0,00";"6.310.800,00";"0,00";"8.747.600,00";"0,00"
