"No account";"Deskripsi";"Debit Awal";"Kredit Awal";"Debit";"Kredit";"Debit Akhir";"Kredit Akhir"
"411.12.111";"SPP tk koper";"0,00";"5.975.069.300,00";"0,00";"0,00";"0,00";"5.975.069.300,00"
"411.13.111";"SPP tk tki";"0,00";"3.193.415.700,00";"0,00";"0,00";"0,00";"3.193.415.700,00"
"412.11.111";"SPP sd ciateul";"0,00";"11.696.244.964,00";"0,00";"0,00";"0,00";"11.696.244.964,00"
"412.12.111";"SPP sd koper";"0,00";"21.474.015.500,00";"0,00";"0,00";"0,00";"21.474.015.500,00"
"412.13.111";"SPP sd tki";"0,00";"2.922.260.750,00";"0,00";"0,00";"0,00";"2.922.260.750,00"
"413.11.111";"SPP smp ciateul";"0,00";"9.771.041.300,00";"0,00";"0,00";"0,00";"9.771.041.300,00"
"413.12.111";"SPP smp koper";"0,00";"15.248.684.125,00";"0,00";"0,00";"0,00";"15.248.684.125,00"
"414.11.111";"SPP sma ciateul";"0,00";"21.312.698.600,00";"0,00";"0,00";"0,00";"21.312.698.600,00"
"415.11.111";"u.adm tk ciateul";"0,00";"140.284.816,00";"0,00";"0,00";"0,00";"140.284.816,00"
"415.12.111";"u.adm. tk koper";"0,00";"95.527.353,00";"0,00";"0,00";"0,00";"95.527.353,00"
"415.13.111";"u.adm. tk tki";"0,00";"84.486.900,00";"0,00";"0,00";"0,00";"84.486.900,00"
"415.14.111";"u.adm. sd ciateul";"0,00";"487.094.150,00";"0,00";"0,00";"0,00";"487.094.150,00"
"415.15.111";"u.adm. sd koper";"0,00";"657.901.050,00";"0,00";"0,00";"0,00";"657.901.050,00"
"415.16.111";"u.adm. smp mekar wangi";"0,00";"255.843.950,00";"0,00";"0,00";"0,00";"255.843.950,00"
"415.17.111";"u.adm smp koper";"0,00";"412.140.750,00";"0,00";"0,00";"0,00";"412.140.750,00"
"415.18.111";"u. adm sma mekar wangi";"0,00";"931.030.444,00";"0,00";"0,00";"0,00";"931.030.444,00"
"415.19.111";"u.adm. sd tki";"0,00";"361.873.700,00";"0,00";"0,00";"0,00";"361.873.700,00"
"416.11.111";"Denda spp tk ciateul";"0,00";"216.000,00";"0,00";"0,00";"0,00";"216.000,00"
"416.13.111";"Denda spp tk tki";"0,00";"175.000,00";"0,00";"0,00";"0,00";"175.000,00"
"417.11.111";"Denda spp sd ciateul";"0,00";"1.432.000,00";"0,00";"0,00";"0,00";"1.432.000,00"
"417.12.111";"Denda spp sd koper";"0,00";"38.000,00";"0,00";"0,00";"0,00";"38.000,00"
"418.11.111";"Denda smp mekar wangi";"0,00";"2.586.700,00";"0,00";"0,00";"0,00";"2.586.700,00"
"419.11.111";"Denda sma mekar wangi";"0,00";"2.030.500,00";"0,00";"0,00";"0,00";"2.030.500,00"
"441.11.111";"UP tk ciateul";"0,00";"1.028.882.750,00";"0,00";"0,00";"0,00";"1.028.882.750,00"
"441.12.111";"UP tk koper";"0,00";"1.703.907.550,00";"0,00";"0,00";"0,00";"1.703.907.550,00"
"441.13.111";"UP tk tki";"0,00";"901.499.975,00";"0,00";"0,00";"0,00";"901.499.975,00"
"442.11.111";"UP sd ciateul";"0,00";"1.723.005.000,00";"0,00";"0,00";"0,00";"1.723.005.000,00"
"442.12.111";"UP sd koper";"0,00";"4.404.597.750,00";"0,00";"0,00";"0,00";"4.404.597.750,00"
"442.13.111";"UP sd tki";"0,00";"653.194.000,00";"0,00";"0,00";"0,00";"653.194.000,00"
"443.11.111";"UP smp mekar wangi";"0,00";"2.889.137.225,00";"0,00";"0,00";"0,00";"2.889.137.225,00"
"443.12.111";"UP smp koper";"0,00";"4.160.536.060,00";"0,00";"0,00";"0,00";"4.160.536.060,00"
"444.11.111";"UP sma mekar wangi";"0,00";"6.883.566.125,00";"0,00";"0,00";"0,00";"6.883.566.125,00"
"452.11.111";"uang sd ciateul";"6.600.000,00";"0,00";"0,00";"0,00";"6.600.000,00";"0,00"
"471.11.111";"u.adm tk ctl";"0,00";"31.485.629,00";"0,00";"0,00";"0,00";"31.485.629,00"
"471.12.111";"u.adm tk koper";"0,00";"68.528.984,00";"0,00";"0,00";"0,00";"68.528.984,00"
"471.13.111";"u.adm tk tki";"0,00";"28.988.960,00";"0,00";"0,00";"0,00";"28.988.960,00"
"472.11.111";"u.adm sd ctl";"0,00";"704.532.524,00";"0,00";"0,00";"0,00";"704.532.524,00"
"472.12.111";"u.adm sd koper";"0,00";"1.156.430.410,00";"0,00";"0,00";"0,00";"1.156.430.410,00"
"472.13.111";"u.adm sd tki";"0,00";"25.421.500,00";"0,00";"0,00";"0,00";"25.421.500,00"
"473.11.111";"u.adm smp mw";"0,00";"419.083.440,00";"0,00";"0,00";"0,00";"419.083.440,00"
"473.12.111";"u.adm smp koper";"0,00";"298.568.052,00";"0,00";"0,00";"0,00";"298.568.052,00"
"474.11.111";" u.adm sma mekar wangi";"0,00";"901.170.524,00";"0,00";"0,00";"0,00";"901.170.524,00"
"475.11.111";"u.anonim";"0,00";"-600.723.866,00";"0,00";"0,00";"0,00";"-600.723.866,00"
"481.11.111";"uang ekskul tk ciateul";"0,00";"62.294.500,00";"0,00";"0,00";"0,00";"62.294.500,00"
"481.12.111";"uang ekskul tk koper";"0,00";"51.473.500,00";"0,00";"0,00";"0,00";"51.473.500,00"
"481.13.111";"uang ekskul tk tki";"0,00";"26.106.900,00";"0,00";"0,00";"0,00";"26.106.900,00"
"482.11.111";"uang ekskul sd ciateul";"0,00";"39.261.500,00";"0,00";"0,00";"0,00";"39.261.500,00"
"482.12.111";"uang ekskul sd koper";"0,00";"41.988.425,00";"0,00";"0,00";"0,00";"41.988.425,00"
"482.13.111";"uang ekskul sd tki";"0,00";"39.740.200,00";"0,00";"0,00";"0,00";"39.740.200,00"
"484.11.111";"uang lain"" sma mekar wangi";"0,00";"1.100.000,00";"0,00";"0,00";"0,00";"1.100.000,00"
"486.11.111";"Uang formulir tk ciateul";"0,00";"47.960.000,00";"0,00";"0,00";"0,00";"47.960.000,00"
"486.12.111";"Uang formulir tk koper";"0,00";"67.300.000,00";"0,00";"0,00";"0,00";"67.300.000,00"
"486.13.111";"Uang formulir tk tki";"0,00";"38.290.000,00";"0,00";"0,00";"0,00";"38.290.000,00"
"486.14.111";"Uang formulir sd ciateul";"0,00";"60.500.000,00";"0,00";"0,00";"0,00";"60.500.000,00"
"486.15.111";"Uang formulir sd koper";"0,00";"102.980.000,00";"0,00";"0,00";"0,00";"102.980.000,00"
"486.15.112";"Uang formulir sd tki";"-34.975.000,00";"0,00";"0,00";"0,00";"-34.975.000,00";"0,00"
"486.16.111";"Uang formulir smp mekar wangi";"0,00";"96.325.000,00";"0,00";"0,00";"0,00";"96.325.000,00"
"486.17.111";"Uang formulir smp koper";"0,00";"130.500.000,00";"0,00";"0,00";"0,00";"130.500.000,00"
"486.18.111";"Uang formulir sma mekar wangi";"0,00";"188.575.000,00";"0,00";"0,00";"0,00";"188.575.000,00"
"487.11.111";"u.adm (alt&kons) tk ciateul";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"487.11.112";"u.adm(kons) tk ctl";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"488.11.111";"u.adm (retreat) sd ctl";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"489.11.111";"u.adm (retreat) smp mw";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"521.11.111";"Sewa kantin pasundan";"0,00";"3.500.000,00";"0,00";"0,00";"0,00";"3.500.000,00"
"521.12.111";"Sewa kantin koper";"0,00";"345.350.000,00";"0,00";"0,00";"0,00";"345.350.000,00"
"521.13.111";"Sewa kantin mekar wangi";"0,00";"338.650.000,00";"0,00";"0,00";"0,00";"338.650.000,00"
"521.14.111";"Sewa kantin tki";"0,00";"6.975.000,00";"0,00";"0,00";"0,00";"6.975.000,00"
"521.15.111";"Sewa kantin ciateul";"0,00";"132.935.000,00";"0,00";"0,00";"0,00";"132.935.000,00"
"541.11.111";"Bunga bank";"0,00";"125.272.761,05";"0,00";"0,00";"0,00";"125.272.761,05"
"541.12.111";"Bunga deposito";"0,00";"2.250.782.022,20";"0,00";"0,00";"0,00";"2.250.782.022,20"
"551.11.111";"Hadiah/vouch./persembhn natal";"0,00";"361.615.675,00";"0,00";"0,00";"0,00";"361.615.675,00"
"612.12.111";"Gaji guru sd koper";"815.000,00";"0,00";"0,00";"0,00";"815.000,00";"0,00"
"613.12.111";"Gaji guru smp koper";"764.000,00";"0,00";"0,00";"0,00";"764.000,00";"0,00"
"618.11.111";"PBB";"128.762.247,00";"0,00";"0,00";"0,00";"128.762.247,00";"0,00"
"618.12.111";"Biaya pajak";"133.352.885,11";"0,00";"0,00";"0,00";"133.352.885,11";"0,00"
"618.13.111";"PBB tk tki";"743.730,00";"0,00";"0,00";"0,00";"743.730,00";"0,00"
"619.11.111";"Honor guru komputer";"164.521.531,00";"0,00";"0,00";"0,00";"164.521.531,00";"0,00"
"620.11.111";"Gaji pegawai gabungan";"81.502.043.777,20";"0,00";"0,00";"0,00";"81.502.043.777,20";"0,00"
"621.11.111";"Iuran sampah & dinas tk ciateul";"34.540.050,00";"0,00";"0,00";"0,00";"34.540.050,00";"0,00"
"621.11.112";"Air & gas & konsumsi tk ciateul";"36.779.300,00";"0,00";"0,00";"0,00";"36.779.300,00";"0,00"
"621.11.113";"Entertain tk ciateul";"939.500,00";"0,00";"0,00";"0,00";"939.500,00";"0,00"
"621.11.114";"Obat-2an tk ciateul";"3.800.724,00";"0,00";"0,00";"0,00";"3.800.724,00";"0,00"
"621.11.115";"Biaya komputer tk ciateul";"470.000,00";"0,00";"0,00";"0,00";"470.000,00";"0,00"
"621.11.116";"Sumbangan tk ciateul";"9.582.281,00";"0,00";"0,00";"0,00";"9.582.281,00";"0,00"
"621.11.117";"Alat tulis kantor tk ciateul";"83.668.733,00";"0,00";"0,00";"0,00";"83.668.733,00";"0,00"
"621.11.118";"Uang prestasi tk ciateul";"1.100.000,00";"0,00";"0,00";"0,00";"1.100.000,00";"0,00"
"621.11.119";"Biaya lomba tk ciateul";"12.706.500,00";"0,00";"0,00";"0,00";"12.706.500,00";"0,00"
"621.11.120";"Perlengk.sklh tk ciateul (kbm)";"39.471.096,00";"0,00";"0,00";"0,00";"39.471.096,00";"0,00"
