"No account";"Deskripsi";"Debit Awal";"Kredit Awal";"Debit";"Kredit";"Debit Akhir";"Kredit Akhir"
"1110010000";"Kas Besar";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1110020101";"Kas Kecil";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1110020102";"Kas Kecil";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1110020103";"Kas Kecil";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1110020201";"Kas Kecil";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1110020202";"Kas Kecil";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1110020203";"Kas Kecil";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1110020302";"Kas Kecil";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1110020304";"Kas Kecil";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1110020404";"Kas Kecil";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1110020900";"Kas Kecil Kerohanian";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1110030101";"Kas Kegiatan";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1110030102";"Kas Kegiatan";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1110030103";"Kas Kegiatan";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1110030201";"Kas Kegiatan";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1110030202";"Kas Kegiatan";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1110030203";"Kas Kegiatan";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1110030302";"Kas Kegiatan";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1110030304";"Kas Kegiatan";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1110030404";"Kas Kegiatan";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1121010000";"BDI - Umum - 91235572";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1121110001";"BDI - VA Ciateul - 3562377469";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1121120004";"BDI - VA Mekar Wangi - 3562375307";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1121130002";"BDI - VA Kopo Permai - 3562373021";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1121140003";"BDI - VA TKI - 3558977843";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1122010000";"BCA - Umum - 7750381132";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1122020000";"BCA - Lain-lain - 6765047017";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"1122030000";"BCA - Beasiswa - 2846565407";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
