"No account";"Deskripsi";"Debit Awal";"Kredit Awal";"Debit";"Kredit";"Debit Akhir";"Kredit Akhir"
"118.31.112";"piutang spp smp koper";"335.653.712,00";"0,00";"168.176.250,00";"213.645.355,00";"290.184.607,00";"0,00"
"118.41.111";"piutang spp sma mekar wangi";"245.975.342,00";"0,00";"321.953.750,00";"424.080.942,00";"143.848.150,00";"0,00"
"118.51.111";"uang muka i-learning";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"118.51.112";"tungg du tk koper";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"118.52.111";"arisan skkk";"230.000.000,00";"0,00";"11.000.000,00";"0,00";"241.000.000,00";"0,00"
"118.53.111";"u.muka kontruksi koper";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"118.54.111";"u.m kontruksi dlm pembang. tki";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"118.55.111";"piu. ykki/gkkkb";"500.000.000,00";"0,00";"0,00";"0,00";"500.000.000,00";"0,00"
"118.61.111";"u.muka open house tk ciateul";"-3.250.000,00";"0,00";"0,00";"0,00";"-3.250.000,00";"0,00"
"118.61.112";"u.muka open house tk koper";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"118.61.113";"u.muka open house tk tki";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"118.61.114";"u.muka open house sd ciateul";"3.250.000,00";"0,00";"0,00";"0,00";"3.250.000,00";"0,00"
"118.61.115";"u.muka open house sd koper";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"118.61.116";"u.muka open house smp mekar wa";"-2.500.000,00";"0,00";"0,00";"0,00";"-2.500.000,00";"0,00"
"118.61.117";"u.muka open house smp koper";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"118.61.118";"u.muka open house sma mekar wa";"2.500.000,00";"0,00";"0,00";"0,00";"2.500.000,00";"0,00"
"118.61.119";"u.muka open house umum";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"118.71.111";"asuransi";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"118.81.111";"ganti nama sertifikat & ajb";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"118.91.111";"anonim";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"119.11.111";"piutang up tk ciateul";"21.124.750,00";"0,00";"0,00";"4.120.000,00";"17.004.750,00";"0,00"
"119.11.112";"piutang up tk koper";"22.465.000,00";"0,00";"0,00";"13.280.500,00";"9.184.500,00";"0,00"
"119.11.113";"piutang up tk tki";"11.400.000,00";"0,00";"0,00";"0,00";"11.400.000,00";"0,00"
"119.21.111";"piutang up sd ciateul";"6.935.000,00";"0,00";"0,00";"3.025.500,00";"3.909.500,00";"0,00"
"119.21.112";"piutang up sd koper";"4.700.000,00";"0,00";"0,00";"2.200.000,00";"2.500.000,00";"0,00"
"119.21.113";"piutang up sd tki";"975.000,00";"0,00";"4.500.000,00";"4.500.000,00";"975.000,00";"0,00"
"119.31.111";"piutang up smp mekar wangi";"19.160.000,00";"0,00";"0,00";"5.100.000,00";"14.060.000,00";"0,00"
"119.31.112";"piutang up smp koper";"69.619.850,00";"0,00";"0,00";"0,00";"69.619.850,00";"0,00"
"119.41.111";"piutang up sma mekar wangi";"36.617.500,00";"0,00";"5.497.500,00";"18.120.000,00";"23.995.000,00";"0,00"
"119.51.111";"piutang ups tk ciateul";"143.750,00";"0,00";"0,00";"143.750,00";"0,00";"0,00"
"119.51.112";"piutang ups tk koper";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"119.51.113";"piutang ups tk tki";"575.000,00";"0,00";"0,00";"0,00";"575.000,00";"0,00"
"119.51.114";"piutang ups sd ciateul";"3.630.000,00";"0,00";"0,00";"0,00";"3.630.000,00";"0,00"
"119.51.115";"piutang ups sd koper";"4.598.750,00";"0,00";"0,00";"550.000,00";"4.048.750,00";"0,00"
"119.51.116";"piutang ups smp mekar wangi";"8.668.494,00";"0,00";"685.000,00";"3.110.000,00";"6.243.494,00";"0,00"
"119.51.117";"piutang ups smp koper";"27.957.375,00";"0,00";"0,00";"817.500,00";"27.139.875,00";"0,00"
"119.51.118";"piutang ups sma mekar wangi";"25.135.000,00";"0,00";"0,00";"19.030.000,00";"6.105.000,00";"0,00"
"119.51.119";"piutang ups sd tki";"445.000,00";"0,00";"0,00";"0,00";"445.000,00";"0,00"
"119.61.111";"anonim dr tk ciateul";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"119.61.112";"anonim dr tk koper";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"119.61.113";"anonim dr tk tki";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"119.61.114";"anonim dr sd ciateul";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"119.61.115";"anonim dr sd koper";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"119.61.116";"anonim dr smp mw";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"119.61.117";"anonim dr smp koper";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"119.61.118";"anonim dr sma";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"121.11.111";"tanah kopo sari";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"121.12.111";"tanah ciateul";"1.705.500.000,00";"0,00";"0,00";"0,00";"1.705.500.000,00";"0,00"
"121.13.111";"tanah koper";"3.847.375.000,00";"0,00";"0,00";"0,00";"3.847.375.000,00";"0,00"
"121.14.111";"tanah tki ii";"4.074.400.000,00";"0,00";"0,00";"0,00";"4.074.400.000,00";"0,00"
"121.15.111";"tanah mekar wangi";"8.182.475.318,06";"0,00";"0,00";"0,00";"8.182.475.318,06";"0,00"
"122.12.111";"bangunan ciateul";"3.114.000.000,00";"0,00";"0,00";"0,00";"3.114.000.000,00";"0,00"
"122.13.111";"bangunan koper";"7.103.859.051,00";"0,00";"0,00";"0,00";"7.103.859.051,00";"0,00"
"122.14.111";"bangunan tki";"2.777.384.283,00";"0,00";"0,00";"0,00";"2.777.384.283,00";"0,00"
"122.15.111";"bangunan mekar wangi";"7.971.063.493,00";"0,00";"0,00";"0,00";"7.971.063.493,00";"0,00"
"122.15.112";"bangunan smp mekar wangi";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"123.11.111";"inventaris";"24.000.000,00";"0,00";"0,00";"0,00";"24.000.000,00";"0,00"
"123.12.111";"inventaris ctl";"159.527.735,00";"0,00";"0,00";"0,00";"159.527.735,00";"0,00"
"123.13.111";"inventaris koper";"520.009.500,00";"0,00";"10.125.000,00";"0,00";"530.134.500,00";"0,00"
"123.14.111";"inventaris m.wangi";"417.236.900,00";"0,00";"4.075.000,00";"0,00";"421.311.900,00";"0,00"
"123.15.111";"inventaris tki ii";"248.503.000,00";"0,00";"4.834.000,00";"0,00";"253.337.000,00";"0,00"
"124.11.111";"kendaraan";"1.039.085.100,00";"0,00";"0,00";"0,00";"1.039.085.100,00";"0,00"
"126.11.111";"ak. ph. banguna";"-12.958.798.157,11";"0,00";"0,00";"57.900.042,53";"-13.016.698.199,64";"0,00"
"126.12.111";"ak.ph.kendaraan";"-923.449.226,67";"0,00";"0,00";"9.907.510,00";"-933.356.736,67";"0,00"
"126.13.111";"ak. ph. invent";"-988.325.563,20";"0,00";"0,00";"21.377.122,81";"-1.009.702.686,01";"0,00"
"126.15.111";"penyusutan ganti nama";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"126.21.111";"uang jaminan pln";"7.550.400,00";"0,00";"0,00";"0,00";"7.550.400,00";"0,00"
"215.11.111";"anonim";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"216.11.111";"ttpn u.pensiun";"0,00";"239.473.002,00";"0,00";"0,00";"0,00";"239.473.002,00"
"217.11.111";"hutang pph21";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"218.11.111";"hutang operasional";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"219.16.111";"hutang gaji";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"219.21.111";"hutang lain2";"0,00";"1.246.776.595,00";"255.007.846,00";"208.298.940,00";"0,00";"1.200.067.689,00"
"311.11.111";"donasi";"0,00";"12.139.342.245,37";"0,00";"0,00";"0,00";"12.139.342.245,37"
"311.13.111";"modal barang";"0,00";"14.010.000,00";"0,00";"0,00";"0,00";"14.010.000,00"
"321.11.111";"laba ditahan";"0,00";"-225.052.719,00";"0,00";"0,00";"0,00";"-225.052.719,00"
"400.11.111";"uang titipan komputer tk ciateul";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"400.12.111";"uang titipan komputer tk koper";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"400.13.111";"uang titipan komputer tk tki";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"400.14.111";"uang titipan komputer sd ciateul";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"400.15.111";"uang titipan komputer sd koper";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"400.15.112";"uang titipan komputer sd tki";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"400.16.111";"uang titipan komputer smp mw";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"400.17.111";"uang titipan komputer smp kop";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"400.18.111";"uang titipan komputer sma";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"400.19.111";"uang titipan komputer gabungan";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"401.11.111";"SPP bayar dimuka tk ciateul";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"401.12.111";"SPP bayar dimuka tk koper";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"401.13.111";"SPP bayar dimuka tk tki";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"402.11.111";"SPP bayar dimuka sd ciateul";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"402.12.111";"SPP bayar dimuka sd koper";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"402.13.111";"SPP bayar dimuka sd tki";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"403.11.111";"SPP bayar dimuka smp mekar wangi";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"403.12.111";"SPP bayar dimuka smp koper";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"404.11.111";"SPP bayar dimuka sma mekar wangi";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"406.11.111";"UP bayar dimuka tk ciateul";"0,00";"48.174.375,00";"2.000,00";"4.983.750,00";"0,00";"53.156.125,00"
"406.12.111";"UP bayar dimuka tk koper";"0,00";"94.052.500,00";"5.000,00";"21.754.000,00";"0,00";"115.801.500,00"
"406.13.111";"UP bayar dimuka tk tki";"0,00";"37.537.500,00";"454.000,00";"14.855.000,00";"0,00";"51.938.500,00"
"407.11.111";"UP bayar dimuka sd ctl";"0,00";"61.442.000,00";"2.772.000,00";"16.504.250,00";"0,00";"75.174.250,00"
"407.12.111";"UP bayar dimuka sd koper";"0,00";"135.110.000,00";"3.000,00";"53.070.500,00";"0,00";"188.177.500,00"
"407.13.111";"UP bayar dimuka sd tki";"0,00";"56.937.500,00";"4.000,00";"33.234.000,00";"0,00";"90.167.500,00"
"408.11.111";"UP bayar dimuka smp mekar wangi";"0,00";"144.932.500,00";"4.000,00";"72.364.000,00";"0,00";"217.292.500,00"
"408.12.111";"UP bayar dimuka smp koper";"0,00";"258.338.500,00";"0,00";"45.991.000,00";"0,00";"304.329.500,00"
"409.11.111";"UP bayar dimuka sma mekar wangi";"0,00";"509.374.700,00";"6.001,00";"60.838.501,00";"0,00";"570.207.200,00"
"411.11.111";"SPP tk ciateul";"0,00";"3.852.432.500,00";"0,00";"36.800.000,00";"0,00";"3.889.232.500,00"
"411.12.111";"SPP tk koper";"0,00";"6.166.515.550,00";"0,00";"65.683.750,00";"0,00";"6.232.199.300,00"
"411.13.111";"SPP tk tki";"0,00";"3.284.314.500,00";"0,00";"28.243.750,00";"0,00";"3.312.558.250,00"
"412.11.111";"SPP sd ciateul";"0,00";"12.052.000.964,00";"0,00";"121.296.500,00";"0,00";"12.173.297.464,00"
"412.12.111";"SPP sd koper";"0,00";"22.099.039.250,00";"0,00";"217.091.250,00";"0,00";"22.316.130.500,00"
"412.13.111";"SPP sd tki";"0,00";"3.208.552.500,00";"1.495.000,00";"101.117.250,00";"0,00";"3.308.174.750,00"
"413.11.111";"SPP smp ciateul";"0,00";"10.107.799.300,00";"0,00";"113.655.750,00";"0,00";"10.221.455.050,00"
"413.12.111";"SPP smp koper";"0,00";"15.744.561.000,00";"685.000,00";"168.176.250,00";"0,00";"15.912.052.250,00"
"414.11.111";"SPP sma ciateul";"0,00";"22.258.387.350,00";"950.000,00";"321.953.750,00";"0,00";"22.579.391.100,00"
"415.11.111";"u.adm tk ciateul";"0,00";"221.437.116,00";"2.000,00";"3.972.250,00";"0,00";"225.407.366,00"
"415.12.111";"u.adm. tk koper";"0,00";"229.546.554,00";"3.000,00";"9.190.000,00";"0,00";"238.733.554,00"
"415.13.111";"u.adm. tk tki";"0,00";"154.039.600,00";"0,00";"1.020.000,00";"0,00";"155.059.600,00"
"415.14.111";"u.adm. sd ciateul";"0,00";"668.688.650,00";"22.000,00";"95.705.500,00";"0,00";"764.372.150,00"
"415.15.111";"u.adm. sd koper";"0,00";"900.526.800,00";"0,00";"18.165.000,00";"0,00";"918.691.800,00"
"415.16.111";"u.adm. smp mekar wangi";"0,00";"498.427.750,00";"0,00";"29.920.000,00";"0,00";"528.347.750,00"
"415.17.111";"u.adm smp koper";"0,00";"780.274.275,00";"0,00";"37.363.750,00";"0,00";"817.638.025,00"
"415.18.111";"u. adm sma mekar wangi";"0,00";"1.669.682.654,00";"0,00";"119.961.300,00";"0,00";"1.789.643.954,00"
"415.19.111";"u.adm. sd tki";"0,00";"542.370.400,00";"263.500,00";"45.328.500,00";"0,00";"587.435.400,00"
"416.11.111";"Denda spp tk ciateul";"0,00";"216.000,00";"0,00";"0,00";"0,00";"216.000,00"
"416.13.111";"Denda spp tk tki";"0,00";"175.000,00";"0,00";"0,00";"0,00";"175.000,00"
"417.11.111";"Denda spp sd ciateul";"0,00";"1.432.000,00";"0,00";"0,00";"0,00";"1.432.000,00"
"417.12.111";"Denda spp sd koper";"0,00";"38.000,00";"0,00";"0,00";"0,00";"38.000,00"
"418.11.111";"Denda smp mekar wangi";"0,00";"2.586.700,00";"0,00";"0,00";"0,00";"2.586.700,00"
"419.11.111";"Denda sma mekar wangi";"0,00";"2.030.500,00";"0,00";"0,00";"0,00";"2.030.500,00"
"441.11.111";"UP tk ciateul";"0,00";"1.106.104.000,00";"0,00";"0,00";"0,00";"1.106.104.000,00"
"441.12.111";"UP tk koper";"0,00";"1.860.233.800,00";"0,00";"0,00";"0,00";"1.860.233.800,00"
"441.13.111";"UP tk tki";"0,00";"971.506.275,00";"0,00";"0,00";"0,00";"971.506.275,00"
"442.11.111";"UP sd ciateul";"0,00";"1.931.229.000,00";"0,00";"0,00";"0,00";"1.931.229.000,00"
"442.12.111";"UP sd koper";"0,00";"4.832.939.000,00";"0,00";"0,00";"0,00";"4.832.939.000,00"
"442.13.111";"UP sd tki";"0,00";"870.325.000,00";"0,00";"4.500.000,00";"0,00";"874.825.000,00"
"443.11.111";"UP smp mekar wangi";"0,00";"3.144.514.225,00";"0,00";"0,00";"0,00";"3.144.514.225,00"
"443.12.111";"UP smp koper";"0,00";"4.485.534.810,00";"0,00";"0,00";"0,00";"4.485.534.810,00"
"444.11.111";"UP sma mekar wangi";"0,00";"7.643.948.625,00";"0,00";"0,00";"0,00";"7.643.948.625,00"
"452.11.111";"uang sd ciateul";"6.600.000,00";"0,00";"0,00";"0,00";"6.600.000,00";"0,00"
"471.11.111";"u.adm tk ctl";"0,00";"33.495.629,00";"200.000,00";"0,00";"0,00";"33.295.629,00"
"471.12.111";"u.adm tk koper";"0,00";"68.528.984,00";"0,00";"0,00";"0,00";"68.528.984,00"
"471.13.111";"u.adm tk tki";"0,00";"28.988.960,00";"0,00";"0,00";"0,00";"28.988.960,00"
"472.11.111";"u.adm sd ctl";"0,00";"704.952.524,00";"0,00";"0,00";"0,00";"704.952.524,00"
"472.12.111";"u.adm sd koper";"0,00";"1.162.495.410,00";"0,00";"1.995.000,00";"0,00";"1.164.490.410,00"
"472.13.111";"u.adm sd tki";"0,00";"26.431.500,00";"0,00";"0,00";"0,00";"26.431.500,00"
"473.11.111";"u.adm smp mw";"0,00";"421.062.190,00";"0,00";"335.500,00";"0,00";"421.397.690,00"
"473.12.111";"u.adm smp koper";"0,00";"300.603.052,00";"0,00";"1.575.000,00";"0,00";"302.178.052,00"
"474.11.111";" u.adm sma mekar wangi";"0,00";"902.675.524,00";"0,00";"2.725.000,00";"0,00";"905.400.524,00"
"475.11.111";"u.anonim";"0,00";"-600.723.866,00";"0,00";"0,00";"0,00";"-600.723.866,00"
"481.11.111";"uang ekskul tk ciateul";"0,00";"62.294.500,00";"0,00";"0,00";"0,00";"62.294.500,00"
"481.12.111";"uang ekskul tk koper";"0,00";"51.473.500,00";"0,00";"0,00";"0,00";"51.473.500,00"
"481.13.111";"uang ekskul tk tki";"0,00";"26.106.900,00";"0,00";"0,00";"0,00";"26.106.900,00"
"482.11.111";"uang ekskul sd ciateul";"0,00";"39.261.500,00";"0,00";"0,00";"0,00";"39.261.500,00"
"482.12.111";"uang ekskul sd koper";"0,00";"41.988.425,00";"0,00";"0,00";"0,00";"41.988.425,00"
"482.13.111";"uang ekskul sd tki";"0,00";"39.740.200,00";"0,00";"0,00";"0,00";"39.740.200,00"
"484.11.111";"uang lain"" sma mekar wangi";"0,00";"1.100.000,00";"0,00";"0,00";"0,00";"1.100.000,00"
"486.11.111";"Uang formulir tk ciateul";"0,00";"53.760.000,00";"0,00";"0,00";"0,00";"53.760.000,00"
"486.12.111";"Uang formulir tk koper";"0,00";"75.900.000,00";"0,00";"200.000,00";"0,00";"76.100.000,00"
"486.13.111";"Uang formulir tk tki";"0,00";"42.690.000,00";"0,00";"0,00";"0,00";"42.690.000,00"
"486.14.111";"Uang formulir sd ciateul";"0,00";"71.500.000,00";"0,00";"200.000,00";"0,00";"71.700.000,00"
"486.15.111";"Uang formulir sd koper";"0,00";"122.180.000,00";"0,00";"0,00";"0,00";"122.180.000,00"
"486.15.112";"Uang formulir sd tki";"-47.975.000,00";"0,00";"0,00";"200.000,00";"-48.175.000,00";"0,00"
"486.16.111";"Uang formulir smp mekar wangi";"0,00";"110.325.000,00";"0,00";"0,00";"0,00";"110.325.000,00"
"486.17.111";"Uang formulir smp koper";"0,00";"148.900.000,00";"0,00";"0,00";"0,00";"148.900.000,00"
"486.18.111";"Uang formulir sma mekar wangi";"0,00";"219.975.000,00";"0,00";"0,00";"0,00";"219.975.000,00"
"487.11.111";"u.adm (alt&kons) tk ciateul";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"487.11.112";"u.adm(kons) tk ctl";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"488.11.111";"u.adm (retreat) sd ctl";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"489.11.111";"u.adm (retreat) smp mw";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"521.11.111";"Sewa kantin pasundan";"0,00";"3.500.000,00";"0,00";"0,00";"0,00";"3.500.000,00"
"521.12.111";"Sewa kantin koper";"0,00";"345.350.000,00";"0,00";"0,00";"0,00";"345.350.000,00"
"521.13.111";"Sewa kantin mekar wangi";"0,00";"341.250.000,00";"0,00";"1.300.000,00";"0,00";"342.550.000,00"
"521.14.111";"Sewa kantin tki";"0,00";"6.975.000,00";"0,00";"0,00";"0,00";"6.975.000,00"
"521.15.111";"Sewa kantin ciateul";"0,00";"132.935.000,00";"0,00";"0,00";"0,00";"132.935.000,00"
"541.11.111";"Bunga bank";"0,00";"126.072.830,64";"1.746.904,91";"1.558.524,61";"0,00";"125.884.450,34"
"541.12.111";"Bunga deposito";"0,00";"2.279.012.158,20";"0,00";"11.795.691,00";"0,00";"2.290.807.849,20"
"551.11.111";"Hadiah/vouch./persembhn natal";"0,00";"394.711.775,00";"0,00";"10.753.700,00";"0,00";"405.465.475,00"
"612.12.111";"Gaji guru sd koper";"815.000,00";"0,00";"0,00";"0,00";"815.000,00";"0,00"
"613.12.111";"Gaji guru smp koper";"764.000,00";"0,00";"0,00";"0,00";"764.000,00";"0,00"
"618.11.111";"PBB";"151.385.043,00";"0,00";"469.400,00";"0,00";"151.854.443,00";"0,00"
"618.12.111";"Biaya pajak";"133.352.885,11";"0,00";"0,00";"0,00";"133.352.885,11";"0,00"
"618.13.111";"PBB tk tki";"743.730,00";"0,00";"0,00";"0,00";"743.730,00";"0,00"
"619.11.111";"Honor guru komputer";"164.521.531,00";"0,00";"0,00";"0,00";"164.521.531,00";"0,00"
"620.11.111";"Gaji pegawai gabungan";"84.459.214.016,20";"0,00";"960.420.630,00";"600.000,00";"85.419.034.646,20";"0,00"
