"No account";"Deskripsi";"Debit Awal";"Kredit Awal";"Debit";"Kredit";"Debit Akhir";"Kredit Akhir"
"407.13.111";"UP bayar dimuka sd tki";"0,00";"102.725.500,00";"206.908.750,00";"104.183.250,00";"0,00";"0,00"
"408.11.111";"UP bayar dimuka smp mekar wangi";"0,00";"237.992.500,00";"409.030.000,00";"171.037.500,00";"0,00";"0,00"
"408.12.111";"UP bayar dimuka smp koper";"0,00";"375.530.750,00";"582.073.250,00";"206.542.500,00";"0,00";"0,00"
"409.11.111";"UP bayar dimuka sma mekar wangi";"0,00";"682.752.200,00";"974.675.175,00";"291.922.975,00";"0,00";"0,00"
"411.11.111";"SPP tk ciateul";"0,00";"3.997.832.500,00";"4.212.632.500,00";"214.800.000,00";"0,00";"0,00"
"411.12.111";"SPP tk koper";"0,00";"6.442.350.550,00";"6.844.153.050,00";"401.802.500,00";"0,00";"0,00"
"411.13.111";"SPP tk tki";"0,00";"3.397.289.500,00";"3.566.622.000,00";"169.332.500,00";"0,00";"0,00"
"412.11.111";"SPP sd ciateul";"0,00";"12.535.536.964,00";"13.252.157.464,00";"716.620.500,00";"0,00";"0,00"
"412.12.111";"SPP sd koper";"0,00";"22.967.404.250,00";"24.267.976.750,00";"1.300.572.500,00";"0,00";"0,00"
"412.13.111";"SPP sd tki";"0,00";"3.605.991.500,00";"4.193.392.500,00";"587.401.000,00";"0,00";"0,00"
"413.11.111";"SPP smp ciateul";"0,00";"10.558.727.300,00";"11.221.599.300,00";"662.872.000,00";"0,00";"0,00"
"413.12.111";"SPP smp koper";"0,00";"16.414.526.000,00";"17.415.473.500,00";"1.000.947.500,00";"0,00";"0,00"
"414.11.111";"SPP sma ciateul";"0,00";"23.525.132.350,00";"25.399.739.850,00";"1.874.607.500,00";"0,00";"0,00"
"415.11.111";"u.adm tk ciateul";"0,00";"463.488.963,00";"478.977.963,00";"15.489.000,00";"0,00";"0,00"
"415.12.111";"u.adm. tk koper";"0,00";"592.060.000,00";"608.587.000,00";"16.527.000,00";"0,00";"0,00"
"415.13.111";"u.adm. tk tki";"0,00";"350.549.000,00";"360.427.000,00";"9.878.000,00";"0,00";"0,00"
"415.14.111";"u.adm. sd ciateul";"0,00";"1.221.547.100,00";"1.301.018.600,00";"79.471.500,00";"0,00";"0,00"
"415.15.111";"u.adm. sd koper";"0,00";"1.669.065.600,00";"1.837.978.600,00";"168.913.000,00";"0,00";"0,00"
"415.16.111";"u.adm. smp mekar wangi";"0,00";"1.206.711.750,00";"1.211.667.750,00";"4.956.000,00";"0,00";"0,00"
"415.17.111";"u.adm smp koper";"0,00";"2.115.215.750,00";"2.135.287.250,00";"20.071.500,00";"0,00";"0,00"
"415.18.111";"u. adm sma mekar wangi";"0,00";"3.635.716.888,00";"3.659.317.138,00";"23.600.250,00";"0,00";"0,00"
"415.19.111";"u.adm. sd tki";"0,00";"917.280.000,00";"971.561.000,00";"54.281.000,00";"0,00";"0,00"
"416.11.111";"Denda spp tk ciateul";"0,00";"216.000,00";"216.000,00";"0,00";"0,00";"0,00"
"416.13.111";"Denda spp tk tki";"0,00";"175.000,00";"175.000,00";"0,00";"0,00";"0,00"
"417.11.111";"Denda spp sd ciateul";"0,00";"1.432.000,00";"1.432.000,00";"0,00";"0,00";"0,00"
"417.12.111";"Denda spp sd koper";"0,00";"38.000,00";"38.000,00";"0,00";"0,00";"0,00"
"418.11.111";"Denda smp mekar wangi";"0,00";"2.586.700,00";"2.586.700,00";"0,00";"0,00";"0,00"
"419.11.111";"Denda sma mekar wangi";"0,00";"2.030.500,00";"2.030.500,00";"0,00";"0,00";"0,00"
"420.11.111";"u.kegiatan tk ciateul";"0,00";"15.600.000,00";"15.600.000,00";"0,00";"0,00";"0,00"
"420.12.111";"u.kegiatan tk koper";"0,00";"15.475.000,00";"20.195.000,00";"4.720.000,00";"0,00";"0,00"
"420.13.111";"u.kegiatn tk tki";"0,00";"18.455.000,00";"18.455.000,00";"0,00";"0,00";"0,00"
"420.14.111";"u.kegiatan sd ciateul";"0,00";"68.247.500,00";"69.907.500,00";"1.660.000,00";"0,00";"0,00"
"420.15.111";"u.kegiatan sd koper";"0,00";"5.600.000,00";"6.320.000,00";"720.000,00";"0,00";"0,00"
"420.16.111";"u.kegiatan smp mw";"0,00";"121.471.500,00";"121.471.500,00";"0,00";"0,00";"0,00"
"420.17.111";"u.kegiatan smp koper";"0,00";"163.703.300,00";"163.703.300,00";"0,00";"0,00";"0,00"
"420.18.111";"u.kegiatan sma";"0,00";"486.216.000,00";"871.740.000,00";"385.524.000,00";"0,00";"0,00"
"420.19.111";"u.kegiatan sd tki";"0,00";"8.000.000,00";"10.120.000,00";"2.120.000,00";"0,00";"0,00"
"421.11.111";"Pendapatan kerohanian";"0,00";"99.141.000,00";"99.141.000,00";"0,00";"0,00";"0,00"
"422.11.111";"Pendapatan kegiatan lainnya";"0,00";"59.336.000,00";"59.369.450,00";"33.450,00";"0,00";"0,00"
"441.11.111";"UP tk ciateul";"0,00";"1.084.760.250,00";"1.084.760.250,00";"0,00";"0,00";"0,00"
"441.12.111";"UP tk koper";"0,00";"1.825.317.550,00";"1.825.317.550,00";"0,00";"0,00";"0,00"
"441.13.111";"UP tk tki";"0,00";"956.599.975,00";"956.599.975,00";"0,00";"0,00";"0,00"
"442.11.111";"UP sd ciateul";"0,00";"1.839.215.000,00";"1.843.965.000,00";"4.750.000,00";"0,00";"0,00"
"442.12.111";"UP sd koper";"0,00";"4.671.930.250,00";"4.678.180.250,00";"6.250.000,00";"0,00";"0,00"
"442.13.111";"UP sd tki";"0,00";"805.514.000,00";"805.514.000,00";"0,00";"0,00";"0,00"
"443.11.111";"UP smp mekar wangi";"0,00";"3.079.042.225,00";"3.079.042.225,00";"0,00";"0,00";"0,00"
"443.12.111";"UP smp koper";"0,00";"4.386.209.810,00";"4.386.209.810,00";"0,00";"0,00";"0,00"
"444.11.111";"UP sma mekar wangi";"0,00";"7.461.321.125,00";"7.461.321.125,00";"0,00";"0,00";"0,00"
"445.11.111";"UPS tk ciateul";"0,00";"21.343.750,00";"21.343.750,00";"0,00";"0,00";"0,00"
"445.12.111";"UPS tk koper";"0,00";"36.316.250,00";"36.316.250,00";"0,00";"0,00";"0,00"
"445.13.111";"UPS tk tki";"0,00";"14.906.300,00";"14.906.300,00";"0,00";"0,00";"0,00"
"445.14.111";"UPS sd ciateul";"0,00";"92.014.000,00";"92.014.000,00";"0,00";"0,00";"0,00"
"445.15.111";"UPS sd koper";"0,00";"161.008.750,00";"161.008.750,00";"0,00";"0,00";"0,00"
"445.16.111";"UPS smp mekar wangi";"0,00";"65.472.000,00";"65.472.000,00";"0,00";"0,00";"0,00"
"445.17.111";"UPS smp koper";"0,00";"99.325.000,00";"99.325.000,00";"0,00";"0,00";"0,00"
"445.18.111";"UPS sma mekar wangi";"0,00";"182.627.500,00";"182.627.500,00";"0,00";"0,00";"0,00"
"445.19.111";"UPS sd tki";"0,00";"69.311.000,00";"69.311.000,00";"0,00";"0,00";"0,00"
"452.11.111";"uang sd ciateul";"0,00";"-6.600.000,00";"0,00";"6.600.000,00";"0,00";"0,00"
"471.11.111";"u.adm tk ctl";"0,00";"33.295.629,00";"33.295.629,00";"0,00";"0,00";"0,00"
"471.12.111";"u.adm tk koper";"0,00";"68.528.984,00";"68.533.984,00";"5.000,00";"0,00";"0,00"
"471.13.111";"u.adm tk tki";"0,00";"28.988.960,00";"28.988.960,00";"0,00";"0,00";"0,00"
"472.11.111";"u.adm sd ctl";"0,00";"704.992.524,00";"704.992.524,00";"0,00";"0,00";"0,00"
"472.12.111";"u.adm sd koper";"0,00";"1.166.065.410,00";"1.167.365.410,00";"1.300.000,00";"0,00";"0,00"
"472.13.111";"u.adm sd tki";"0,00";"26.611.500,00";"26.611.500,00";"0,00";"0,00";"0,00"
"473.11.111";"u.adm smp mw";"0,00";"421.397.690,00";"422.206.440,00";"808.750,00";"0,00";"0,00"
"473.12.111";"u.adm smp koper";"0,00";"304.628.052,00";"307.210.552,00";"2.582.500,00";"0,00";"0,00"
"474.11.111";" u.adm sma mekar wangi";"0,00";"905.400.524,00";"907.225.524,00";"1.825.000,00";"0,00";"0,00"
"475.11.111";"u.anonim";"0,00";"-600.723.866,00";"0,00";"600.723.866,00";"0,00";"0,00"
"481.11.111";"uang ekskul tk ciateul";"0,00";"62.294.500,00";"62.294.500,00";"0,00";"0,00";"0,00"
"481.12.111";"uang ekskul tk koper";"0,00";"51.473.500,00";"51.473.500,00";"0,00";"0,00";"0,00"
"481.13.111";"uang ekskul tk tki";"0,00";"26.106.900,00";"26.106.900,00";"0,00";"0,00";"0,00"
"482.11.111";"uang ekskul sd ciateul";"0,00";"39.261.500,00";"39.261.500,00";"0,00";"0,00";"0,00"
