"No account";"Deskripsi";"Debit Awal";"Kredit Awal";"Debit";"Kredit";"Debit Akhir";"Kredit Akhir"
"119.51.117";"piutang ups smp koper";"26.000.000,00";"0,00";"100.000,00";"425.000,00";"25.675.000,00";"0,00"
"119.51.118";"piutang ups sma mekar wangi";"4.325.000,00";"0,00";"0,00";"2.560.000,00";"1.765.000,00";"0,00"
"119.51.119";"piutang ups sd tki";"445.000,00";"0,00";"0,00";"0,00";"445.000,00";"0,00"
"119.61.111";"anonim dr tk ciateul";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"119.61.112";"anonim dr tk koper";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"119.61.113";"anonim dr tk tki";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"119.61.114";"anonim dr sd ciateul";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"119.61.115";"anonim dr sd koper";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"119.61.116";"anonim dr smp mw";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"119.61.117";"anonim dr smp koper";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"119.61.118";"anonim dr sma";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"120.11.111";"piutang lain-lain";"20.597.180,00";"0,00";"0,00";"0,00";"20.597.180,00";"0,00"
"121.11.111";"tanah kopo sari";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"121.12.111";"tanah ciateul";"1.705.500.000,00";"0,00";"0,00";"0,00";"1.705.500.000,00";"0,00"
"121.13.111";"tanah koper";"3.847.375.000,00";"0,00";"0,00";"0,00";"3.847.375.000,00";"0,00"
"121.14.111";"tanah tki ii";"4.089.510.000,00";"0,00";"0,00";"0,00";"4.089.510.000,00";"0,00"
"121.15.111";"tanah mekar wangi";"8.182.475.318,06";"0,00";"0,00";"0,00";"8.182.475.318,06";"0,00"
"122.12.111";"bangunan ciateul";"3.114.000.000,00";"0,00";"0,00";"0,00";"3.114.000.000,00";"0,00"
"122.13.111";"bangunan koper";"7.103.859.051,00";"0,00";"0,00";"0,00";"7.103.859.051,00";"0,00"
"122.14.111";"bangunan tki";"2.777.384.283,00";"0,00";"0,00";"0,00";"2.777.384.283,00";"0,00"
"122.15.111";"bangunan mekar wangi";"7.971.063.493,00";"0,00";"0,00";"0,00";"7.971.063.493,00";"0,00"
"122.15.112";"bangunan smp mekar wangi";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"123.11.111";"inventaris";"24.000.000,00";"0,00";"0,00";"0,00";"24.000.000,00";"0,00"
"123.12.111";"inventaris ctl";"159.527.735,00";"0,00";"0,00";"0,00";"159.527.735,00";"0,00"
"123.13.111";"inventaris koper";"537.624.500,00";"0,00";"0,00";"0,00";"537.624.500,00";"0,00"
"123.14.111";"inventaris m.wangi";"520.581.850,00";"0,00";"0,00";"0,00";"520.581.850,00";"0,00"
"123.15.111";"inventaris tki ii";"253.337.000,00";"0,00";"0,00";"0,00";"253.337.000,00";"0,00"
"124.11.111";"kendaraan";"1.039.085.100,00";"0,00";"0,00";"0,00";"1.039.085.100,00";"0,00"
"125.11.111";"asset under contruction ciateu";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"125.12.111";"asset under contruction koper";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"125.13.111";"asset under contruction tki";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"125.14.111";"asset under contruction mw";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"126.11.111";"ak. ph. banguna";"-13.306.198.412,29";"0,00";"0,00";"57.900.042,53";"-13.364.098.454,82";"0,00"
"126.12.111";"ak.ph.kendaraan";"-982.467.599,34";"0,00";"0,00";"9.694.166,67";"-992.161.766,01";"0,00"
"126.13.111";"ak. ph. invent";"-1.072.353.423,68";"0,00";"0,00";"14.503.923,00";"-1.086.857.346,68";"0,00"
"126.15.111";"penyusutan ganti nama";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"126.21.111";"uang jaminan pln";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"215.11.111";"hutang gaji";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"216.11.111";"ttpn u.pensiun";"0,00";"247.155.273,00";"0,00";"1.114.999,00";"0,00";"248.270.272,00"
"217.11.111";"hutang pph21";"0,00";"4.508.968,00";"4.572.118,00";"4.124.252,00";"0,00";"4.061.102,00"
"218.11.111";"hutang Operasional";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"219.16.111";"hutang gaji";"0,00";"500.000,00";"6.850.000,00";"6.350.000,00";"0,00";"0,00"
"219.21.111";"hutang lain2";"0,00";"884.353.001,00";"17.135.000,00";"42.002.750,00";"0,00";"909.220.751,00"
"219.31.111";"u.ttpn beasiswa";"0,00";"52.681.250,00";"53.648.625,00";"27.250.000,00";"0,00";"26.282.625,00"
"231.11.111";"Biaya yang masih harus dibayar";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"311.11.111";"donasi";"0,00";"12.139.342.245,37";"0,00";"0,00";"0,00";"12.139.342.245,37"
"311.13.111";"modal barang";"0,00";"14.010.000,00";"0,00";"0,00";"0,00";"14.010.000,00"
"321.11.111";"laba ditahan";"0,00";"-225.052.719,00";"0,00";"0,00";"0,00";"-225.052.719,00"
"400.11.111";"uang titipan komputer tk ciateul";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"400.12.111";"uang titipan komputer tk koper";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"400.13.111";"uang titipan komputer tk tki";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"400.14.111";"uang titipan komputer sd ciateul";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"400.15.111";"uang titipan komputer sd koper";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"400.15.112";"uang titipan komputer sd tki";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"400.16.111";"uang titipan komputer smp mw";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"400.17.111";"uang titipan komputer smp kop";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"400.18.111";"uang titipan komputer sma";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"400.19.111";"uang titipan komputer gabungan";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"401.11.111";"SPP bayar dimuka tk ciateul";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"401.12.111";"SPP bayar dimuka tk koper";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"401.13.111";"SPP bayar dimuka tk tki";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"402.11.111";"SPP bayar dimuka sd ciateul";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"402.12.111";"SPP bayar dimuka sd koper";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"402.13.111";"SPP bayar dimuka sd tki";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"403.11.111";"SPP bayar dimuka smp mekar wangi";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"403.12.111";"SPP bayar dimuka smp koper";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"404.11.111";"SPP bayar dimuka sma mekar wangi";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"406.11.111";"UP bayar dimuka tk ciateul";"0,00";"87.749.875,00";"3.001.000,00";"4.451.000,00";"0,00";"89.199.875,00"
"406.12.111";"UP bayar dimuka tk koper";"0,00";"186.484.875,00";"0,00";"0,00";"0,00";"186.484.875,00"
"406.13.111";"UP bayar dimuka tk tki";"0,00";"74.036.250,00";"1.000,00";"15.151.000,00";"0,00";"89.186.250,00"
"407.11.111";"UP bayar dimuka sd ctl";"0,00";"107.274.250,00";"0,00";"5.400.000,00";"0,00";"112.674.250,00"
"407.12.111";"UP bayar dimuka sd koper";"0,00";"253.045.000,00";"0,00";"10.056.250,00";"0,00";"263.101.250,00"
"407.13.111";"UP bayar dimuka sd tki";"0,00";"117.589.500,00";"0,00";"0,00";"0,00";"117.589.500,00"
"408.11.111";"UP bayar dimuka smp mekar wangi";"0,00";"322.062.500,00";"2.000,00";"6.452.000,00";"0,00";"328.512.500,00"
"408.12.111";"UP bayar dimuka smp koper";"0,00";"506.230.750,00";"700.000,00";"16.775.000,00";"0,00";"522.305.750,00"
"409.11.111";"UP bayar dimuka sma mekar wangi";"0,00";"832.274.450,00";"0,00";"2.200.000,00";"0,00";"834.474.450,00"
"411.11.111";"SPP tk ciateul";"0,00";"4.069.682.500,00";"50.000,00";"35.600.000,00";"0,00";"4.105.232.500,00"
"411.12.111";"SPP tk koper";"0,00";"6.576.518.050,00";"0,00";"67.083.750,00";"0,00";"6.643.601.800,00"
"411.13.111";"SPP tk tki";"0,00";"3.453.777.000,00";"0,00";"28.243.750,00";"0,00";"3.482.020.750,00"
"412.11.111";"SPP sd ciateul";"0,00";"12.774.429.964,00";"0,00";"119.796.500,00";"0,00";"12.894.226.464,00"
"412.12.111";"SPP sd koper";"0,00";"23.400.536.750,00";"0,00";"216.566.250,00";"0,00";"23.617.103.000,00"
"412.13.111";"SPP sd tki";"0,00";"3.801.356.000,00";"0,00";"97.682.250,00";"0,00";"3.899.038.250,00"
"413.11.111";"SPP smp ciateul";"0,00";"10.781.258.800,00";"0,00";"110.335.750,00";"0,00";"10.891.594.550,00"
"413.12.111";"SPP smp koper";"0,00";"16.748.708.500,00";"0,00";"166.691.250,00";"0,00";"16.915.399.750,00"
"414.11.111";"SPP sma ciateul";"0,00";"24.151.034.850,00";"0,00";"311.888.750,00";"0,00";"24.462.923.600,00"
"415.11.111";"u.adm tk ciateul";"0,00";"473.857.963,00";"1.000,00";"2.846.000,00";"0,00";"476.702.963,00"
"415.12.111";"u.adm. tk koper";"0,00";"599.130.000,00";"0,00";"6.070.000,00";"0,00";"605.200.000,00"
"415.13.111";"u.adm. tk tki";"0,00";"360.250.000,00";"0,00";"170.000,00";"0,00";"360.420.000,00"
"415.14.111";"u.adm. sd ciateul";"0,00";"1.276.838.100,00";"352.000,00";"16.718.500,00";"0,00";"1.293.204.600,00"
"415.15.111";"u.adm. sd koper";"0,00";"1.799.605.600,00";"0,00";"21.245.000,00";"0,00";"1.820.850.600,00"
"415.16.111";"u.adm. smp mekar wangi";"0,00";"1.210.181.750,00";"0,00";"0,00";"0,00";"1.210.181.750,00"
"415.17.111";"u.adm smp koper";"0,00";"2.122.164.750,00";"73.000,00";"3.062.500,00";"0,00";"2.125.154.250,00"
"415.18.111";"u. adm sma mekar wangi";"0,00";"3.644.936.138,00";"0,00";"9.170.000,00";"0,00";"3.654.106.138,00"
"415.19.111";"u.adm. sd tki";"0,00";"968.379.000,00";"3.000,00";"2.078.000,00";"0,00";"970.454.000,00"
"416.11.111";"Denda spp tk ciateul";"0,00";"216.000,00";"0,00";"0,00";"0,00";"216.000,00"
"416.13.111";"Denda spp tk tki";"0,00";"175.000,00";"0,00";"0,00";"0,00";"175.000,00"
"417.11.111";"Denda spp sd ciateul";"0,00";"1.432.000,00";"0,00";"0,00";"0,00";"1.432.000,00"
"417.12.111";"Denda spp sd koper";"0,00";"38.000,00";"0,00";"0,00";"0,00";"38.000,00"
"418.11.111";"Denda smp mekar wangi";"0,00";"2.586.700,00";"0,00";"0,00";"0,00";"2.586.700,00"
"419.11.111";"Denda sma mekar wangi";"0,00";"2.030.500,00";"0,00";"0,00";"0,00";"2.030.500,00"
"420.11.111";"u.kegiatan tk ciateul";"0,00";"15.600.000,00";"0,00";"0,00";"0,00";"15.600.000,00"
"420.12.111";"u.kegiatan tk koper";"0,00";"15.475.000,00";"0,00";"0,00";"0,00";"15.475.000,00"
"420.13.111";"u.kegiatn tk tki";"0,00";"18.455.000,00";"0,00";"0,00";"0,00";"18.455.000,00"
"420.14.111";"u.kegiatan sd ciateul";"0,00";"69.907.500,00";"1.660.000,00";"0,00";"0,00";"68.247.500,00"
"420.15.111";"u.kegiatan sd koper";"0,00";"5.600.000,00";"0,00";"0,00";"0,00";"5.600.000,00"
"420.16.111";"u.kegiatan smp mw";"0,00";"121.471.500,00";"0,00";"0,00";"0,00";"121.471.500,00"
"420.17.111";"u.kegiatan smp koper";"0,00";"163.703.300,00";"0,00";"0,00";"0,00";"163.703.300,00"
"420.18.111";"u.kegiatan sma";"0,00";"871.740.000,00";"0,00";"0,00";"0,00";"871.740.000,00"
"420.19.111";"u.kegiatan sd tki";"0,00";"8.000.000,00";"0,00";"0,00";"0,00";"8.000.000,00"
"421.11.111";"Pendapatan kerohanian";"0,00";"92.616.000,00";"0,00";"0,00";"0,00";"92.616.000,00"
"422.11.111";"Pendapatan kegiatan lainnya";"0,00";"59.369.450,00";"0,00";"0,00";"0,00";"59.369.450,00"
"441.11.111";"UP tk ciateul";"0,00";"1.084.760.250,00";"0,00";"0,00";"0,00";"1.084.760.250,00"
"441.12.111";"UP tk koper";"0,00";"1.825.317.550,00";"0,00";"0,00";"0,00";"1.825.317.550,00"
"441.13.111";"UP tk tki";"0,00";"955.099.975,00";"0,00";"0,00";"0,00";"955.099.975,00"
"442.11.111";"UP sd ciateul";"0,00";"1.839.215.000,00";"0,00";"4.750.000,00";"0,00";"1.843.965.000,00"
"442.12.111";"UP sd koper";"0,00";"4.678.180.250,00";"0,00";"0,00";"0,00";"4.678.180.250,00"
"442.13.111";"UP sd tki";"0,00";"805.514.000,00";"0,00";"0,00";"0,00";"805.514.000,00"
"443.11.111";"UP smp mekar wangi";"0,00";"3.079.042.225,00";"0,00";"0,00";"0,00";"3.079.042.225,00"
"443.12.111";"UP smp koper";"0,00";"4.386.209.810,00";"0,00";"0,00";"0,00";"4.386.209.810,00"
"444.11.111";"UP sma mekar wangi";"0,00";"7.461.321.125,00";"0,00";"0,00";"0,00";"7.461.321.125,00"
"445.11.111";"UPS tk ciateul";"0,00";"21.343.750,00";"0,00";"0,00";"0,00";"21.343.750,00"
"445.12.111";"UPS tk koper";"0,00";"36.316.250,00";"0,00";"0,00";"0,00";"36.316.250,00"
"445.13.111";"UPS tk tki";"0,00";"14.906.300,00";"0,00";"0,00";"0,00";"14.906.300,00"
"445.14.111";"UPS sd ciateul";"0,00";"92.014.000,00";"0,00";"0,00";"0,00";"92.014.000,00"
"445.15.111";"UPS sd koper";"0,00";"161.008.750,00";"0,00";"0,00";"0,00";"161.008.750,00"
"445.16.111";"UPS smp mekar wangi";"0,00";"65.472.000,00";"0,00";"0,00";"0,00";"65.472.000,00"
"445.17.111";"UPS smp koper";"0,00";"99.325.000,00";"0,00";"0,00";"0,00";"99.325.000,00"
"445.18.111";"UPS sma mekar wangi";"0,00";"182.627.500,00";"0,00";"0,00";"0,00";"182.627.500,00"
"445.19.111";"UPS sd tki";"0,00";"69.311.000,00";"0,00";"0,00";"0,00";"69.311.000,00"
"452.11.111";"uang sd ciateul";"6.600.000,00";"0,00";"0,00";"0,00";"6.600.000,00";"0,00"
"471.11.111";"u.adm tk ctl";"0,00";"33.295.629,00";"0,00";"0,00";"0,00";"33.295.629,00"
"471.12.111";"u.adm tk koper";"0,00";"68.528.984,00";"0,00";"0,00";"0,00";"68.528.984,00"
"471.13.111";"u.adm tk tki";"0,00";"28.988.960,00";"0,00";"0,00";"0,00";"28.988.960,00"
"472.11.111";"u.adm sd ctl";"0,00";"704.992.524,00";"0,00";"0,00";"0,00";"704.992.524,00"
"472.12.111";"u.adm sd koper";"0,00";"1.167.365.410,00";"0,00";"0,00";"0,00";"1.167.365.410,00"
"472.13.111";"u.adm sd tki";"0,00";"26.611.500,00";"0,00";"0,00";"0,00";"26.611.500,00"
"473.11.111";"u.adm smp mw";"0,00";"421.991.190,00";"0,00";"215.250,00";"0,00";"422.206.440,00"
"473.12.111";"u.adm smp koper";"0,00";"307.185.552,00";"20.000,00";"0,00";"0,00";"307.165.552,00"
"474.11.111";" u.adm sma mekar wangi";"0,00";"906.300.524,00";"0,00";"925.000,00";"0,00";"907.225.524,00"
"475.11.111";"u.anonim";"0,00";"-600.723.866,00";"0,00";"0,00";"0,00";"-600.723.866,00"
"481.11.111";"uang ekskul tk ciateul";"0,00";"62.294.500,00";"0,00";"0,00";"0,00";"62.294.500,00"
"481.12.111";"uang ekskul tk koper";"0,00";"51.473.500,00";"0,00";"0,00";"0,00";"51.473.500,00"
"481.13.111";"uang ekskul tk tki";"0,00";"26.106.900,00";"0,00";"0,00";"0,00";"26.106.900,00"
"482.11.111";"uang ekskul sd ciateul";"0,00";"39.261.500,00";"0,00";"0,00";"0,00";"39.261.500,00"
"482.12.111";"uang ekskul sd koper";"0,00";"41.988.425,00";"0,00";"0,00";"0,00";"41.988.425,00"
"482.13.111";"uang ekskul sd tki";"0,00";"39.740.200,00";"0,00";"0,00";"0,00";"39.740.200,00"
"484.11.111";"uang lain"" sma mekar wangi";"0,00";"1.100.000,00";"0,00";"0,00";"0,00";"1.100.000,00"
"486.11.111";"Uang formulir tk ciateul";"0,00";"53.760.000,00";"0,00";"0,00";"0,00";"53.760.000,00"
