"No account";"Deskripsi";"Debit Awal";"Kredit Awal";"Debit";"Kredit";"Debit Akhir";"Kredit Akhir"
"111.11.111";"kas besar";"0";"0";"0";"0";"0";"0"
"111.21.111";"kas kecil tk ciateul";"16000000";"0";"15607150";"15607150";"16000000";"0"
"111.22.111";"kas kecil tk koper";"15000000";"0";"12895700";"12895700";"15000000";"0"
"111.23.111";"kas kecil tk tki";"15000000";"0";"7557900";"7557900";"15000000";"0"
"111.24.111";"kas kecil sd ciateul";"25000000";"0";"16296300";"16296300";"25000000";"0"
"111.25.111";"kas kecil sd koper";"20000000";"0";"12608300";"12608300";"20000000";"0"
"111.26.111";"kas kecil smp mekar wangi";"10000000";"0";"15375600";"15375600";"10000000";"0"
"111.27.111";"kas kecil smp koper";"20000000";"0";"38364300";"38364300";"20000000";"0"
"111.28.111";"kas kecil sma mekar wangi";"25000000";"0";"15266700";"15266700";"25000000";"0"
"111.29.111";"kas kecil bps";"0";"0";"0";"0";"0";"0"
"111.30.111";"kas bps-2";"100000000";"0";"53235600";"53235600";"100000000";"0"
"111.31.111";"kas smtr";"0";"0";"0";"0";"0";"0"
"111.32.111";"kas kecil komputer";"0";"0";"0";"0";"0";"0"
"111.33.111";"kas kecil sd tki ii";"15000000";"0";"14711100";"14711100";"15000000";"0"
"112.15.111";"deposito";"3000000000";"0";"13419176";"13419176";"3000000000";"0"
"112.15.112";"deposito/simp. emas";"10625000";"0";"0";"0";"10625000";"0"
"112.22.111";"bdi umum";"0";"0";"0";"0";"0";"0"
"112.23.111";"bdi tk pasundan";"0";"0";"0";"0";"0";"0"
"112.24.111";"bdi a/n. andrew";"0";"0";"0";"0";"0";"0"
"112.25.111";"nisp koper";"0";"0";"0";"0";"0";"0"
"112.26.111";"nisp tki ii";"0";"0";"0";"0";"0";"0"
"112.27.111";"bank niaga";"0";"0";"0";"0";"0";"0"
"112.28.111";"bdi a/n. ykki";"560675512.0800018";"0";"1243947847.38";"1593935365.48";"210687993.9800019";"0"
"112.29.111";"cimb niaga ykki";"0";"0";"0";"0";"0";"0"
"112.30.111";"bank nisp koper (a/n cy-tmt)";"0";"0";"0";"0";"0";"0"
"112.31.111";"bnp a/n ykki (tk ciateul)";"0";"0";"0";"0";"0";"0"
"112.31.112";"bnp a/n ykki (sd ciateul)";"0";"0";"0";"0";"0";"0"
"112.31.113";"bnp a/n ykki (smp mekar wangi)";"0";"0";"0";"0";"0";"0"
"112.31.114";"bnp a/n ykki (sma mekar wangi)";"0";"0";"0";"0";"0";"0"
"112.32.111";"bdi virtual Ctl(3562377469)";"17219926.19999981";"0";"165294499.72";"154049992";"28464433.91999981";"0"
"112.32.112";"bdi virtual koper (3562373021)";"106742140.0899963";"0";"350750138.72";"417614134";"39878144.80999637";"0"
"112.32.113";"bdi tki (virtual account)";"42743774.01000023";"0";"137759140.91";"168943712";"11559202.92000023";"0"
"112.32.114";"bdi virtual mw 93562375307)";"64754305.79999542";"0";"355059983.55";"379355304";"40458985.34999543";"0"
"112.33.111";"bank btpn";"289442763";"0";"14043473";"124859";"303361377";"0"
"112.34.111";"bank mandiri";"11434315.82000017";"0";"60019533.8";"59319320.76";"12134528.86000017";"0"
"112.35.111";"bank bca r/k.77";"36020557.3499999";"0";"1718425000";"163915600";"1590529957.35";"0"
"112.36.111";"bca ctl no.2799595855 a.n.ykki";"135370000";"0";"66027500";"165030000";"36367500";"0"
"112.36.112";"bca koper no.805556221 (ykki)";"266388700";"0";"331733250";"485030000";"113091950";"0"
"112.36.113";"bca tki no.3793009115 (ykki)";"57775250";"0";"142582500";"90030000";"110327750";"0"
"112.36.114";"bca mw no.6765550088 (ykki)";"866592500";"0";"241472500";"965930000";"142135000";"0"
"112.37.111";"rek.bca ykki no.6765047017";"19960000";"0";"142674551";"161619500";"1015051";"0"
"117.11.111";"uang muka lain2";"25490000";"0";"366595500";"46875000";"345210500";"0"
"117.14.111";"piutg guru sma (krg byr)";"0";"0";"0";"0";"0";"0"
"117.15.111";"piutg kary & pegawai";"203350000";"0";"68000000";"29015000";"242335000";"0"
"117.15.112";"pinj. unit utk rekng";"0";"0";"0";"0";"0";"0"
"117.15.113";"pinj.penerima beasiswa";"4500000";"0";"0";"0";"4500000";"0"
"118.11.111";"piutang spp tk ciateul";"4021491";"0";"37393750";"38338000";"3077241";"0"
"118.11.112";"piutang spp tk koper";"8647500";"0";"61438750";"58420000";"11666250";"0"
"118.11.113";"piutang spp tk tki";"8254550";"0";"34986300";"38686999";"4553851";"0"
"118.21.111";"piutang spp sd ciateul";"88592950";"0";"113275500";"111987500";"89880950";"0"
"118.21.112";"piutang spp sd koper";"45603357";"0";"190077500";"172281250";"63399607";"0"
"118.21.113";"piutang spp sd tki";"22656750";"0";"85852250";"75288750";"33220250";"0"
"118.31.111";"piutang spp smp mekar wangi";"69962824.5";"0";"106060000";"98639625";"77383199.5";"0"
"118.31.112";"piutang spp smp koper";"317365000";"0";"161274375";"155648572";"322990803";"0"
"118.41.111";"piutang spp sma mekar wangi";"256026600";"0";"298645750";"261632250";"293040100";"0"
"118.51.111";"uang muka i-learning";"0";"0";"0";"0";"0";"0"
"118.51.112";"tungg du tk koper";"0";"0";"0";"0";"0";"0"
"118.52.111";"arisan skkk";"90000000";"0";"10000000";"0";"100000000";"0"
"118.53.111";"u.muka kontruksi koper";"2348859051";"0";"0";"0";"2348859051";"0"
"118.54.111";"u.m kontruksi dlm pembang. tki";"1894099788";"0";"30520500";"0";"1924620288";"0"
"118.55.111";"piutang ykki/gkkkb";"500000000";"0";"0";"0";"500000000";"0"
"118.61.111";"u.muka open house tk ciateul";"-3250000";"0";"0";"0";"-3250000";"0"
"118.61.112";"u.muka open house tk koper";"0";"0";"0";"0";"0";"0"
"118.61.113";"u.muka open house tk tki";"0";"0";"0";"0";"0";"0"
"118.61.114";"u.muka open house sd ciateul";"3250000";"0";"0";"0";"3250000";"0"
"118.61.115";"u.muka open house sd koper";"0";"0";"0";"0";"0";"0"
"118.61.116";"u.muka open house smp mekar wa";"-2500000";"0";"0";"0";"-2500000";"0"
"118.61.117";"u.muka open house smp koper";"0";"0";"0";"0";"0";"0"
"118.61.118";"u.muka open house sma mekar wa";"2500000";"0";"0";"0";"2500000";"0"
"118.61.119";"u.muka open house umum";"0";"0";"0";"0";"0";"0"
"118.71.111";"asuransi";"-1.490116119384766E-8";"0";"0";"0";"-1.490116119384766E-8";"0"
"118.81.111";"ganti nama sertifikat & ajb";"0";"0";"0";"0";"0";"0"
"118.91.111";"anonim";"0";"0";"0";"0";"0";"0"
"119.11.111";"piutang up tk ciateul";"17797500";"0";"4250000";"7110000";"14937500";"0"
"119.11.112";"piutang up tk koper";"47737500";"0";"5500000";"8710000";"44527500";"0"
"119.11.113";"piutang up tk tki";"19925000";"0";"175000";"0";"20100000";"0"
"119.21.111";"piutang up sd ciateul";"11105000";"0";"500000";"2100000";"9505000";"0"
"119.21.112";"piutang up sd koper";"44150000";"0";"0";"7225000";"36925000";"0"
"119.21.113";"piutang up sd tki";"3750000";"0";"2500000";"0";"6250000";"0"
"119.31.111";"piutang up smp mekar wangi";"15585000";"0";"0";"3825000";"11760000";"0"
"119.31.112";"piutang up smp koper";"75544850";"0";"0";"3000000";"72544850";"0"
"119.41.111";"piutang up sma mekar wangi";"72105000";"0";"0";"0";"72105000";"0"
"119.51.111";"piutang ups tk ciateul";"1855000";"0";"0";"1390000";"465000";"0"
"119.51.112";"piutang ups tk koper";"0";"0";"0";"0";"0";"0"
"119.51.113";"piutang ups tk tki";"1100000";"0";"0";"0";"1100000";"0"
"119.51.114";"piutang ups sd ciateul";"6528500";"0";"0";"895000";"5633500";"0"
"119.51.115";"piutang ups sd koper";"3290000";"0";"0";"165000";"3125000";"0"
"119.51.116";"piutang ups smp mekar wangi";"8495250";"0";"0";"1286006";"7209244";"0"
"119.51.117";"piutang ups smp koper";"31722375";"0";"0";"1957500";"29764875";"0"
"119.51.118";"piutang ups sma mekar wangi";"57662500";"0";"1200000";"21920000";"36942500";"0"
"119.51.119";"piutang ups sd tki";"2100000";"0";"420000";"850000";"1670000";"0"
"119.61.111";"anonim dr tk ciateul";"0";"0";"0";"0";"0";"0"
"119.61.112";"anonim dr tk koper";"0";"0";"0";"0";"0";"0"
"119.61.113";"anonim dr tk tki";"0";"0";"0";"0";"0";"0"
"119.61.114";"anonim dr sd ciateul";"0";"0";"0";"0";"0";"0"
"119.61.115";"anonim dr sd koper";"0";"0";"0";"0";"0";"0"
"119.61.116";"anonim dr smp mw";"0";"0";"0";"0";"0";"0"
"119.61.117";"anonim dr smp koper";"0";"0";"0";"0";"0";"0"
"119.61.118";"anonim dr sma";"0";"0";"0";"0";"0";"0"
"121.11.111";"tanah kopo sari";"0";"0";"0";"0";"0";"0"
"121.12.111";"tanah ciateul";"1705500000";"0";"0";"0";"1705500000";"0"
"121.13.111";"tanah koper";"3847375000";"0";"0";"0";"3847375000";"0"
"121.14.111";"tanah tki ii";"4074400000";"0";"0";"0";"4074400000";"0"
"121.15.111";"tanah mekar wangi";"8182475318.059999";"0";"0";"0";"8182475318.059999";"0"
"122.12.111";"bangunan ciateul";"3114000000";"0";"0";"0";"3114000000";"0"
"122.13.111";"bangunan koper";"4850000000";"0";"0";"0";"4850000000";"0"
"122.14.111";"bangunan tki";"600000000";"0";"0";"0";"600000000";"0"
"122.15.111";"bangunan mekar wangi";"7971063493";"0";"0";"0";"7971063493";"0"
"122.15.112";"bangunan smp mekar wangi";"0";"0";"0";"0";"0";"0"
"123.11.111";"inventaris";"24000000";"0";"0";"0";"24000000";"0"
"123.12.111";"inventaris ctl";"137857735";"0";"1720000";"0";"139577735";"0"
"123.13.111";"inventaris koper";"348189500";"0";"14187500";"0";"362377000";"0"
"123.14.111";"inventaris m.wangi";"303536900";"0";"0";"0";"303536900";"0"
"123.15.111";"inventaris tki ii";"156220500";"0";"41622000";"0";"197842500";"0"
"124.11.111";"kendaraan";"1039085100";"0";"0";"0";"1039085100";"0"
"126.11.111";"ak. ph. banguna";"-12409196258.26";"0";"0";"39436528.64";"-12448632786.9";"0"
