"No account";"Deskripsi";"Debit Awal";"Kredit Awal";"Debit";"Kredit";"Debit Akhir";"Kredit Akhir"
"119.51.115";"piutang ups sd koper";"-3.050.000,00";"0,00";"1.015.000,00";"151.665.000,00";"-153.700.000,00";"0,00"
"119.51.116";"piutang ups smp mekar wangi";"2.492.494,00";"0,00";"0,00";"49.526.000,00";"-47.033.506,00";"0,00"
"119.51.117";"piutang ups smp koper";"25.797.375,00";"0,00";"0,00";"93.822.500,00";"-68.025.125,00";"0,00"
"119.51.118";"piutang ups sma mekar wangi";"2.265.000,00";"0,00";"1.000.000,00";"137.441.250,00";"-134.176.250,00";"0,00"
"119.51.119";"piutang ups sd tki";"0,00";"0,00";"445.000,00";"69.311.000,00";"-68.866.000,00";"0,00"
"119.61.111";"anonim dr tk ciateul";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"119.61.112";"anonim dr tk koper";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"119.61.113";"anonim dr tk tki";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"119.61.114";"anonim dr sd ciateul";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"119.61.115";"anonim dr sd koper";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"119.61.116";"anonim dr smp mw";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"119.61.117";"anonim dr smp koper";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"119.61.118";"anonim dr sma";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"121.11.111";"tanah kopo sari";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"121.12.111";"tanah ciateul";"1.705.500.000,00";"0,00";"0,00";"0,00";"1.705.500.000,00";"0,00"
"121.13.111";"tanah koper";"3.847.375.000,00";"0,00";"0,00";"0,00";"3.847.375.000,00";"0,00"
"121.14.111";"tanah tki ii";"4.074.400.000,00";"0,00";"0,00";"0,00";"4.074.400.000,00";"0,00"
"121.15.111";"tanah mekar wangi";"8.182.475.318,06";"0,00";"0,00";"0,00";"8.182.475.318,06";"0,00"
"122.12.111";"bangunan ciateul";"3.114.000.000,00";"0,00";"0,00";"0,00";"3.114.000.000,00";"0,00"
"122.13.111";"bangunan koper";"4.850.000.000,00";"0,00";"2.253.859.051,00";"0,00";"7.103.859.051,00";"0,00"
"122.14.111";"bangunan tki";"600.000.000,00";"0,00";"2.177.384.283,00";"0,00";"2.777.384.283,00";"0,00"
"122.15.111";"bangunan mekar wangi";"7.971.063.493,00";"0,00";"0,00";"0,00";"7.971.063.493,00";"0,00"
"122.15.112";"bangunan smp mekar wangi";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"123.11.111";"inventaris";"24.000.000,00";"0,00";"0,00";"0,00";"24.000.000,00";"0,00"
"123.12.111";"inventaris ctl";"159.527.735,00";"0,00";"0,00";"0,00";"159.527.735,00";"0,00"
"123.13.111";"inventaris koper";"409.837.000,00";"0,00";"96.572.500,00";"0,00";"506.409.500,00";"0,00"
"123.14.111";"inventaris m.wangi";"417.236.900,00";"0,00";"0,00";"0,00";"417.236.900,00";"0,00"
"123.15.111";"inventaris tki ii";"229.907.500,00";"0,00";"0,00";"0,00";"229.907.500,00";"0,00"
"124.11.111";"kendaraan";"1.039.085.100,00";"0,00";"0,00";"0,00";"1.039.085.100,00";"0,00"
"126.11.111";"ak. ph. banguna";"-12.724.688.486,77";"0,00";"0,00";"118.309.585,28";"-12.842.998.072,05";"0,00"
"126.12.111";"ak.ph.kendaraan";"-873.911.676,67";"0,00";"0,00";"29.722.530,00";"-903.634.206,67";"0,00"
"126.13.111";"ak. ph. invent";"-865.957.005,64";"0,00";"0,00";"73.809.784,17";"-939.766.789,81";"0,00"
"126.15.111";"penyusutan ganti nama";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"126.21.111";"uang jaminan pln";"7.550.400,00";"0,00";"0,00";"0,00";"7.550.400,00";"0,00"
"215.11.111";"anonim";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"216.11.111";"ttpn u.pensiun";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"217.11.111";"hutang pph21";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"219.16.111";"hutang gaji";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"219.21.111";"hutang lain2";"0,00";"855.713.400,00";"356.539.062,00";"757.190.162,00";"0,00";"1.256.364.500,00"
"311.11.111";"donasi";"0,00";"12.139.342.245,37";"0,00";"0,00";"0,00";"12.139.342.245,37"
"311.13.111";"modal barang";"0,00";"14.010.000,00";"0,00";"0,00";"0,00";"14.010.000,00"
"321.11.111";"laba ditahan";"0,00";"-225.052.719,00";"0,00";"0,00";"0,00";"-225.052.719,00"
"400.11.111";"uang titipan komputer tk ciateul";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"400.12.111";"uang titipan komputer tk koper";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"400.13.111";"uang titipan komputer tk tki";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"400.14.111";"uang titipan komputer sd ciateul";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"400.15.111";"uang titipan komputer sd koper";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"400.15.112";"uang titipan komputer sd tki";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"400.16.111";"uang titipan komputer smp mw";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"400.17.111";"uang titipan komputer smp kop";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"400.18.111";"uang titipan komputer sma";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"400.19.111";"uang titipan komputer gabungan";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"401.11.111";"SPP bayar dimuka tk ciateul";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"401.12.111";"SPP bayar dimuka tk koper";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"401.13.111";"SPP bayar dimuka tk tki";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"402.11.111";"SPP bayar dimuka sd ciateul";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"402.12.111";"SPP bayar dimuka sd koper";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"402.13.111";"SPP bayar dimuka sd tki";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"403.11.111";"SPP bayar dimuka smp mekar wangi";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"403.12.111";"SPP bayar dimuka smp koper";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"404.11.111";"SPP bayar dimuka sma mekar wangi";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"406.11.111";"UP bayar dimuka tk ciateul";"0,00";"89.150.000,00";"1.475.000,00";"2.612.500,00";"0,00";"90.287.500,00"
"406.12.111";"UP bayar dimuka tk koper";"0,00";"176.015.000,00";"0,00";"19.850.000,00";"0,00";"195.865.000,00"
"406.13.111";"UP bayar dimuka tk tki";"0,00";"76.450.000,00";"0,00";"400.000,00";"0,00";"76.850.000,00"
"407.11.111";"UP bayar dimuka sd ctl";"0,00";"159.492.500,00";"0,00";"15.075.000,00";"0,00";"174.567.500,00"
"407.12.111";"UP bayar dimuka sd koper";"0,00";"324.240.000,00";"0,00";"61.850.000,00";"0,00";"386.090.000,00"
"407.13.111";"UP bayar dimuka sd tki";"0,00";"210.920.000,00";"0,00";"26.500.000,00";"0,00";"237.420.000,00"
"408.11.111";"UP bayar dimuka smp mekar wangi";"0,00";"299.601.250,00";"0,00";"42.760.000,00";"0,00";"342.361.250,00"
"408.12.111";"UP bayar dimuka smp koper";"0,00";"460.337.500,00";"0,00";"11.237.500,00";"0,00";"471.575.000,00"
"409.11.111";"UP bayar dimuka sma mekar wangi";"0,00";"875.326.508,00";"805.000,00";"102.527.500,00";"0,00";"977.049.008,00"
"411.11.111";"SPP tk ciateul";"0,00";"3.656.863.750,00";"0,00";"121.968.750,00";"0,00";"3.778.832.500,00"
"411.12.111";"SPP tk koper";"0,00";"5.853.511.800,00";"0,00";"182.336.250,00";"0,00";"6.035.848.050,00"
"411.13.111";"SPP tk tki";"0,00";"3.124.593.100,00";"0,00";"103.233.900,00";"0,00";"3.227.827.000,00"
"412.11.111";"SPP sd ciateul";"0,00";"11.469.093.964,00";"0,00";"340.726.500,00";"0,00";"11.809.820.464,00"
"412.12.111";"SPP sd koper";"0,00";"21.093.543.000,00";"0,00";"570.708.750,00";"0,00";"21.664.251.750,00"
"412.13.111";"SPP sd tki";"0,00";"2.753.096.250,00";"0,00";"253.746.750,00";"0,00";"3.006.843.000,00"
"413.11.111";"SPP smp ciateul";"0,00";"9.556.546.300,00";"0,00";"321.742.500,00";"0,00";"9.878.288.800,00"
"413.12.111";"SPP smp koper";"0,00";"14.932.935.375,00";"0,00";"473.623.125,00";"0,00";"15.406.558.500,00"
"414.11.111";"SPP sma ciateul";"0,00";"20.713.698.600,00";"1.955.000,00";"898.500.000,00";"0,00";"21.610.243.600,00"
"415.11.111";"u.adm tk ciateul";"0,00";"150.476.866,00";"0,00";"45.700.250,00";"0,00";"196.177.116,00"
"415.12.111";"u.adm. tk koper";"0,00";"128.891.553,00";"0,00";"12.590.000,00";"0,00";"141.481.553,00"
"415.13.111";"u.adm. tk tki";"0,00";"103.709.600,00";"0,00";"17.560.000,00";"0,00";"121.269.600,00"
"415.14.111";"u.adm. sd ciateul";"0,00";"513.506.650,00";"0,00";"25.312.000,00";"0,00";"538.818.650,00"
"415.15.111";"u.adm. sd koper";"0,00";"722.377.550,00";"0,00";"11.220.000,00";"0,00";"733.597.550,00"
"415.16.111";"u.adm. smp mekar wangi";"0,00";"300.076.750,00";"0,00";"9.266.000,00";"0,00";"309.342.750,00"
"415.17.111";"u.adm smp koper";"0,00";"508.281.025,00";"0,00";"94.387.500,00";"0,00";"602.668.525,00"
"415.18.111";"u. adm sma mekar wangi";"0,00";"1.145.749.854,00";"0,00";"17.095.000,00";"0,00";"1.162.844.854,00"
"415.19.111";"u.adm. sd tki";"0,00";"409.784.100,00";"0,00";"6.425.000,00";"0,00";"416.209.100,00"
"416.11.111";"Denda spp tk ciateul";"0,00";"216.000,00";"0,00";"0,00";"0,00";"216.000,00"
"416.13.111";"Denda spp tk tki";"0,00";"175.000,00";"0,00";"0,00";"0,00";"175.000,00"
"417.11.111";"Denda spp sd ciateul";"0,00";"1.432.000,00";"0,00";"0,00";"0,00";"1.432.000,00"
"417.12.111";"Denda spp sd koper";"0,00";"38.000,00";"0,00";"0,00";"0,00";"38.000,00"
"418.11.111";"Denda smp mekar wangi";"0,00";"2.586.700,00";"0,00";"0,00";"0,00";"2.586.700,00"
"419.11.111";"Denda sma mekar wangi";"0,00";"2.030.500,00";"0,00";"0,00";"0,00";"2.030.500,00"
"441.11.111";"UP tk ciateul";"0,00";"1.024.632.750,00";"0,00";"4.750.000,00";"0,00";"1.029.382.750,00"
"441.12.111";"UP tk koper";"0,00";"1.703.907.550,00";"0,00";"0,00";"0,00";"1.703.907.550,00"
"441.13.111";"UP tk tki";"0,00";"901.499.975,00";"0,00";"0,00";"0,00";"901.499.975,00"
"442.11.111";"UP sd ciateul";"0,00";"1.718.755.000,00";"0,00";"4.250.000,00";"0,00";"1.723.005.000,00"
"442.12.111";"UP sd koper";"0,00";"4.404.597.750,00";"0,00";"0,00";"0,00";"4.404.597.750,00"
"442.13.111";"UP sd tki";"0,00";"653.194.000,00";"0,00";"0,00";"0,00";"653.194.000,00"
"443.11.111";"UP smp mekar wangi";"0,00";"2.889.137.225,00";"0,00";"0,00";"0,00";"2.889.137.225,00"
"443.12.111";"UP smp koper";"0,00";"4.160.536.060,00";"0,00";"0,00";"0,00";"4.160.536.060,00"
"444.11.111";"UP sma mekar wangi";"0,00";"6.883.566.125,00";"0,00";"0,00";"0,00";"6.883.566.125,00"
"452.11.111";"uang sd ciateul";"6.600.000,00";"0,00";"0,00";"0,00";"6.600.000,00";"0,00"
"471.11.111";"u.adm tk ctl";"0,00";"31.485.629,00";"0,00";"0,00";"0,00";"31.485.629,00"
"471.12.111";"u.adm tk koper";"0,00";"68.528.984,00";"0,00";"0,00";"0,00";"68.528.984,00"
"471.13.111";"u.adm tk tki";"0,00";"28.988.960,00";"0,00";"0,00";"0,00";"28.988.960,00"
"472.11.111";"u.adm sd ctl";"0,00";"704.532.524,00";"0,00";"0,00";"0,00";"704.532.524,00"
"472.12.111";"u.adm sd koper";"0,00";"1.156.430.410,00";"0,00";"500.000,00";"0,00";"1.156.930.410,00"
"472.13.111";"u.adm sd tki";"0,00";"25.421.500,00";"0,00";"0,00";"0,00";"25.421.500,00"
"473.11.111";"u.adm smp mw";"0,00";"418.868.440,00";"0,00";"215.000,00";"0,00";"419.083.440,00"
"473.12.111";"u.adm smp koper";"0,00";"298.568.052,00";"0,00";"0,00";"0,00";"298.568.052,00"
"474.11.111";" u.adm sma mekar wangi";"0,00";"901.170.524,00";"0,00";"0,00";"0,00";"901.170.524,00"
"475.11.111";"u.anonim";"0,00";"-600.723.866,00";"0,00";"0,00";"0,00";"-600.723.866,00"
"481.11.111";"uang ekskul tk ciateul";"0,00";"62.294.500,00";"0,00";"0,00";"0,00";"62.294.500,00"
"481.12.111";"uang ekskul tk koper";"0,00";"51.473.500,00";"0,00";"0,00";"0,00";"51.473.500,00"
"481.13.111";"uang ekskul tk tki";"0,00";"26.106.900,00";"0,00";"0,00";"0,00";"26.106.900,00"
"482.11.111";"uang ekskul sd ciateul";"0,00";"39.261.500,00";"0,00";"0,00";"0,00";"39.261.500,00"
"482.12.111";"uang ekskul sd koper";"0,00";"41.988.425,00";"0,00";"0,00";"0,00";"41.988.425,00"
"482.13.111";"uang ekskul sd tki";"0,00";"39.740.200,00";"0,00";"0,00";"0,00";"39.740.200,00"
"484.11.111";"uang lain"" sma mekar wangi";"0,00";"1.100.000,00";"0,00";"0,00";"0,00";"1.100.000,00"
"486.11.111";"Uang formulir tk ciateul";"0,00";"47.760.000,00";"0,00";"200.000,00";"0,00";"47.960.000,00"
"486.12.111";"Uang formulir tk koper";"0,00";"67.300.000,00";"0,00";"0,00";"0,00";"67.300.000,00"
"486.13.111";"Uang formulir tk tki";"0,00";"38.290.000,00";"0,00";"0,00";"0,00";"38.290.000,00"
"486.14.111";"Uang formulir sd ciateul";"0,00";"60.500.000,00";"0,00";"0,00";"0,00";"60.500.000,00"
"486.15.111";"Uang formulir sd koper";"0,00";"102.980.000,00";"0,00";"0,00";"0,00";"102.980.000,00"
"486.15.112";"Uang formulir sd tki";"-34.975.000,00";"0,00";"0,00";"0,00";"-34.975.000,00";"0,00"
"486.16.111";"Uang formulir smp mekar wangi";"0,00";"96.325.000,00";"0,00";"0,00";"0,00";"96.325.000,00"
"486.17.111";"Uang formulir smp koper";"0,00";"130.500.000,00";"0,00";"0,00";"0,00";"130.500.000,00"
"486.18.111";"Uang formulir sma mekar wangi";"0,00";"188.575.000,00";"0,00";"0,00";"0,00";"188.575.000,00"
"487.11.111";"u.adm (alt&kons) tk ciateul";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"487.11.112";"u.adm(kons) tk ctl";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"488.11.111";"u.adm (retreat) sd ctl";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"489.11.111";"u.adm (retreat) smp mw";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"521.11.111";"Sewa kantin pasundan";"0,00";"3.500.000,00";"0,00";"0,00";"0,00";"3.500.000,00"
"521.12.111";"Sewa kantin koper";"0,00";"345.350.000,00";"0,00";"0,00";"0,00";"345.350.000,00"
"521.13.111";"Sewa kantin mekar wangi";"0,00";"336.050.000,00";"0,00";"2.600.000,00";"0,00";"338.650.000,00"
"521.14.111";"Sewa kantin tki";"0,00";"6.975.000,00";"0,00";"0,00";"0,00";"6.975.000,00"
"521.15.111";"Sewa kantin ciateul";"0,00";"132.935.000,00";"0,00";"0,00";"0,00";"132.935.000,00"
"541.11.111";"Bunga bank";"0,00";"122.595.559,02";"1.534.006,76";"5.035.723,80";"0,00";"126.097.276,06"
"541.12.111";"Bunga deposito";"0,00";"2.225.466.953,20";"0,00";"34.827.397,00";"0,00";"2.260.294.350,20"
"551.11.111";"Hadiah/vouch./persembhn natal";"0,00";"323.856.675,00";"0,00";"48.967.700,00";"0,00";"372.824.375,00"
"612.12.111";"Gaji guru sd koper";"815.000,00";"0,00";"0,00";"0,00";"815.000,00";"0,00"
"613.12.111";"Gaji guru smp koper";"764.000,00";"0,00";"0,00";"0,00";"764.000,00";"0,00"
"618.11.111";"PBB";"128.762.247,00";"0,00";"0,00";"0,00";"128.762.247,00";"0,00"
"618.12.111";"Biaya pajak";"133.352.885,11";"0,00";"0,00";"0,00";"133.352.885,11";"0,00"
"618.13.111";"PBB tk tki";"743.730,00";"0,00";"0,00";"0,00";"743.730,00";"0,00"
"619.11.111";"Honor guru komputer";"164.521.531,00";"0,00";"0,00";"0,00";"164.521.531,00";"0,00"
"620.11.111";"Gaji pegawai gabungan";"79.351.528.808,20";"0,00";"3.194.650.667,00";"597.500,00";"82.545.581.975,20";"0,00"
