"No account";"Deskripsi";"Debit Awal";"Kredit Awal";"Debit";"Kredit";"Debit Akhir";"Kredit Akhir"
"111.11.111";"kas besar";"0";"0";"0";"0";"0";"0"
"111.21.111";"kas kecil tk ciateul";"16000000";"0";"0";"0";"16000000";"0"
"111.22.111";"kas kecil tk koper";"15000000";"0";"5697300";"5697300";"15000000";"0"
"111.23.111";"kas kecil tk tki";"15000000";"0";"0";"0";"15000000";"0"
"111.24.111";"kas kecil sd ciateul";"25000000";"0";"13664500";"13664500";"25000000";"0"
"111.25.111";"kas kecil sd koper";"20000000";"0";"14776400";"14776400";"20000000";"0"
"111.26.111";"kas kecil smp mekar wangi";"10000000";"0";"0";"0";"10000000";"0"
"111.27.111";"kas kecil smp koper";"20000000";"0";"18577175";"18577175";"20000000";"0"
"111.28.111";"kas kecil sma mekar wangi";"25000000";"0";"0";"0";"25000000";"0"
"111.29.111";"kas kecil bps";"0";"0";"0";"0";"0";"0"
"111.30.111";"kas bps-2";"100000000";"0";"42180850";"42180850";"100000000";"0"
"111.31.111";"kas smtr";"0";"0";"0";"0";"0";"0"
"111.32.111";"kas kecil komputer";"0";"0";"0";"0";"0";"0"
"111.33.111";"kas kecil sd tki ii";"15000000";"0";"0";"0";"15000000";"0"
"112.15.111";"deposito";"3000000000";"0";"14794522";"14794522";"3000000000";"0"
"112.15.112";"deposito/simp. emas";"10625000";"0";"0";"0";"10625000";"0"
"112.22.111";"bdi umum";"0";"0";"0";"0";"0";"0"
"112.23.111";"bdi tk pasundan";"0";"0";"0";"0";"0";"0"
"112.24.111";"bdi a/n. andrew";"0";"0";"0";"0";"0";"0"
"112.25.111";"nisp koper";"0";"0";"0";"0";"0";"0"
"112.26.111";"nisp tki ii";"0";"0";"0";"0";"0";"0"
"112.27.111";"bank niaga";"0";"0";"0";"0";"0";"0"
"112.28.111";"bdi a/n. ykki";"715404047.4700012";"0";"1453760597.48";"1564646845.5";"604517799.4500012";"0"
"112.29.111";"cimb niaga ykki";"0";"0";"0";"0";"0";"0"
"112.30.111";"bank nisp koper (a/n cy-tmt)";"0";"0";"0";"0";"0";"0"
"112.31.111";"bnp a/n ykki (tk ciateul)";"0";"0";"0";"0";"0";"0"
"112.31.112";"bnp a/n ykki (sd ciateul)";"0";"0";"0";"0";"0";"0"
"112.31.113";"bnp a/n ykki (smp mekar wangi)";"0";"0";"0";"0";"0";"0"
"112.31.114";"bnp a/n ykki (sma mekar wangi)";"0";"0";"0";"0";"0";"0"
"112.32.111";"bdi virtual Ctl(3562377469)";"12190195.35000038";"0";"127340974.25";"89448529";"50082640.60000038";"0"
"112.32.112";"bdi virtual koper (3562373021)";"30845634.70999527";"0";"418853906.42";"249099103";"200600438.1299953";"0"
"112.32.113";"bdi tki (virtual account)";"11343738.94999981";"0";"116279094.69";"73531131";"54091702.63999981";"0"
"112.32.114";"bdi virtual mw 93562375307)";"136430036.4999962";"0";"295009515.66";"275242073";"156197479.1599962";"0"
"112.33.111";"bank btpn";"348678453";"0";"15521793";"145454";"364054792";"0"
"112.34.111";"bank mandiri";"13426616.33999968";"0";"70012659.61";"73068069.92";"10371206.02999967";"0"
"112.35.111";"bank bca r/k.77";"2487043034.35";"0";"5050000";"1096052919";"1396040115.35";"0"
"112.36.111";"bca ctl no.2799595855 a.n.ykki";"35060500";"0";"35216750";"30000";"70247250";"0"
"112.36.112";"bca koper no.805556221 (ykki)";"82524300";"0";"143606950";"30000";"226101250";"0"
"112.36.113";"bca tki no.3793009115 (ykki)";"22206750";"0";"36806250";"30000";"58983000";"0"
"112.36.114";"bca mw no.6765550088 (ykki)";"102444508";"0";"178896500";"30000";"281311008";"0"
"112.37.111";"rek.bca ykki no.6765047017";"52915051";"0";"59300000";"4330000";"107885051";"0"
"117.11.111";"uang muka lain2";"72750000";"0";"70612500";"25033800";"118328700";"0"
"117.14.111";"piutg guru sma (krg byr)";"0";"0";"0";"0";"0";"0"
"117.15.111";"piutg kary & pegawai";"178940000";"0";"11000000";"29615000";"160325000";"0"
"117.15.112";"pinj. unit utk rekng";"0";"0";"0";"0";"0";"0"
"117.15.113";"pinj.penerima beasiswa";"4500000";"0";"0";"0";"4500000";"0"
"118.11.111";"piutang spp tk ciateul";"2763491";"0";"38631250";"37443250";"3951491";"0"
"118.11.112";"piutang spp tk koper";"10619500";"0";"60778750";"64418750";"6979500";"0"
"118.11.113";"piutang spp tk tki";"4458501";"0";"39011300";"36353000";"7116801";"0"
"118.21.111";"piutang spp sd ciateul";"65449200";"0";"113145250";"108305250";"70289200";"0"
"118.21.112";"piutang spp sd koper";"30124507";"0";"189061250";"182429200";"36756557";"0"
"118.21.113";"piutang spp sd tki";"21905500";"0";"84907250";"93340000";"13472750";"0"
"118.31.111";"piutang spp smp mekar wangi";"47498824.5";"0";"106435000";"94167250";"59766574.5";"0"
"118.31.112";"piutang spp smp koper";"266909378";"0";"158531875";"146018578";"279422675";"0"
