"No account";"Deskripsi";"Debit Awal";"Kredit Awal";"Debit";"Kredit";"Debit Akhir";"Kredit Akhir"
"112.39.111";"bank btpn (1010308182)";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"117.11.111";"uang muka lain2";"93.362.500,00";"0,00";"4.905.804.031,00";"598.246.421,00";"4.400.920.110,00";"0,00"
"117.12.111";"um pembelian aset";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"117.14.111";"piutg guru sma (krg byr)";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"117.15.111";"piutg kary & pegawai";"160.325.000,00";"0,00";"258.368.750,00";"283.498.550,00";"135.195.200,00";"0,00"
"117.15.112";"pinj. unit utk rekng";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"117.15.113";"pinj.penerima beasiswa";"4.500.000,00";"0,00";"0,00";"4.500.000,00";"0,00";"0,00"
"118.11.111";"piutang spp tk ciateul";"3.951.491,00";"0,00";"463.182.009,00";"459.926.500,00";"7.207.000,00";"0,00"
"118.11.112";"piutang spp tk koper";"6.979.500,00";"0,00";"763.101.000,00";"750.104.500,00";"19.976.000,00";"0,00"
"118.11.113";"piutang spp tk tki";"7.116.801,00";"0,00";"382.027.000,00";"369.842.950,00";"19.300.851,00";"0,00"
"118.21.111";"piutang spp sd ciateul";"70.289.200,00";"0,00";"1.412.163.500,00";"1.391.807.250,00";"90.645.450,00";"0,00"
"118.21.112";"piutang spp sd koper";"36.756.557,00";"0,00";"2.448.274.000,00";"2.432.587.158,00";"52.443.399,00";"0,00"
"118.21.113";"piutang spp sd tki";"13.472.750,00";"0,00";"1.111.412.000,00";"1.110.259.500,00";"14.625.250,00";"0,00"
"118.31.111";"piutang spp smp mekar wangi";"59.766.574,50";"0,00";"1.373.353.599,00";"1.333.770.409,00";"99.349.764,50";"0,00"
"118.31.112";"piutang spp smp koper";"279.422.675,00";"0,00";"1.981.442.500,00";"1.969.581.838,00";"291.283.337,00";"0,00"
"118.41.111";"piutang spp sma mekar wangi";"144.688.300,00";"0,00";"3.775.949.950,00";"3.751.124.650,00";"169.513.600,00";"0,00"
"118.51.111";"uang muka i-learning";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"118.51.112";"tungg du tk koper";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"118.52.111";"arisan skkk";"142.000.000,00";"0,00";"132.000.000,00";"0,00";"274.000.000,00";"0,00"
"118.53.111";"u.muka kontruksi koper";"2.348.859.051,00";"0,00";"0,00";"2.348.859.051,00";"0,00";"0,00"
"118.54.111";"u.m kontruksi dlm pembang. tki";"2.128.984.283,00";"0,00";"71.525.000,00";"2.200.509.283,00";"0,00";"0,00"
"118.55.111";"piu. ykki/gkkkb";"500.000.000,00";"0,00";"0,00";"0,00";"500.000.000,00";"0,00"
"118.61.111";"u.muka open house tk ciateul";"-3.250.000,00";"0,00";"3.250.000,00";"0,00";"0,00";"0,00"
"118.61.112";"u.muka open house tk koper";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"118.61.113";"u.muka open house tk tki";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"118.61.114";"u.muka open house sd ciateul";"3.250.000,00";"0,00";"0,00";"3.250.000,00";"0,00";"0,00"
"118.61.115";"u.muka open house sd koper";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"118.61.116";"u.muka open house smp mekar wa";"-2.500.000,00";"0,00";"2.500.000,00";"0,00";"0,00";"0,00"
"118.61.117";"u.muka open house smp koper";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"118.61.118";"u.muka open house sma mekar wa";"2.500.000,00";"0,00";"0,00";"2.500.000,00";"0,00";"0,00"
"118.61.119";"u.muka open house umum";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"118.71.111";"asuransi";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"118.81.111";"ganti nama sertifikat & ajb";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"118.91.111";"anonim";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"119.11.111";"piutang up tk ciateul";"12.468.250,00";"0,00";"72.879.500,00";"70.223.000,00";"15.124.750,00";"0,00"
"119.11.112";"piutang up tk koper";"23.927.500,00";"0,00";"134.729.500,00";"146.242.000,00";"12.415.000,00";"0,00"
"119.11.113";"piutang up tk tki";"10.025.000,00";"0,00";"55.201.000,00";"54.227.000,00";"10.999.000,00";"0,00"
"119.21.111";"piutang up sd ciateul";"3.420.000,00";"0,00";"120.461.000,00";"121.471.500,00";"2.409.500,00";"0,00"
"119.21.112";"piutang up sd koper";"27.425.000,00";"0,00";"280.832.500,00";"308.257.500,00";"0,00";"0,00"
"119.21.113";"piutang up sd tki";"3.860.000,00";"0,00";"152.320.000,00";"155.205.000,00";"975.000,00";"0,00"
"119.31.111";"piutang up smp mekar wangi";"6.110.000,00";"0,00";"200.580.000,00";"198.340.000,00";"8.350.000,00";"0,00"
"119.31.112";"piutang up smp koper";"55.219.850,00";"0,00";"225.673.750,00";"226.273.750,00";"54.619.850,00";"0,00"
"119.41.111";"piutang up sma mekar wangi";"28.670.000,00";"0,00";"608.202.500,00";"618.362.500,00";"18.510.000,00";"0,00"
"119.51.111";"piutang ups tk ciateul";"0,00";"0,00";"21.343.750,00";"21.343.750,00";"0,00";"0,00"
"119.51.112";"piutang ups tk koper";"0,00";"0,00";"36.316.250,00";"36.316.250,00";"0,00";"0,00"
"119.51.113";"piutang ups tk tki";"1.100.000,00";"0,00";"14.906.300,00";"15.431.300,00";"575.000,00";"0,00"
"119.51.114";"piutang ups sd ciateul";"3.327.500,00";"0,00";"89.715.000,00";"90.497.500,00";"2.545.000,00";"0,00"
"119.51.115";"piutang ups sd koper";"-275.000,00";"0,00";"162.023.750,00";"160.698.750,00";"1.050.000,00";"0,00"
"119.51.116";"piutang ups smp mekar wangi";"3.152.744,00";"0,00";"66.842.000,00";"67.719.750,00";"2.274.994,00";"0,00"
"119.51.117";"piutang ups smp koper";"25.797.375,00";"0,00";"100.680.000,00";"100.037.500,00";"26.439.875,00";"0,00"
"119.51.118";"piutang ups sma mekar wangi";"2.540.000,00";"0,00";"183.627.500,00";"181.087.500,00";"5.080.000,00";"0,00"
"119.51.119";"piutang ups sd tki";"1.500.000,00";"0,00";"69.756.000,00";"70.811.000,00";"445.000,00";"0,00"
"119.61.111";"anonim dr tk ciateul";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"119.61.112";"anonim dr tk koper";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"119.61.113";"anonim dr tk tki";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"119.61.114";"anonim dr sd ciateul";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"119.61.115";"anonim dr sd koper";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"119.61.116";"anonim dr smp mw";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"119.61.117";"anonim dr smp koper";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"119.61.118";"anonim dr sma";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"120.11.111";"piutang lain-lain";"0,00";"0,00";"17.143.723,00";"4.336.450,00";"12.807.273,00";"0,00"
"121.11.111";"tanah kopo sari";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"121.12.111";"tanah ciateul";"1.705.500.000,00";"0,00";"0,00";"0,00";"1.705.500.000,00";"0,00"
"121.13.111";"tanah koper";"3.847.375.000,00";"0,00";"0,00";"0,00";"3.847.375.000,00";"0,00"
"121.14.111";"tanah tki ii";"4.074.400.000,00";"0,00";"15.110.000,00";"0,00";"4.089.510.000,00";"0,00"
"121.15.111";"tanah mekar wangi";"8.182.475.318,06";"0,00";"0,00";"0,00";"8.182.475.318,06";"0,00"
"122.12.111";"bangunan ciateul";"3.114.000.000,00";"0,00";"0,00";"0,00";"3.114.000.000,00";"0,00"
"122.13.111";"bangunan koper";"4.850.000.000,00";"0,00";"2.253.859.051,00";"0,00";"7.103.859.051,00";"0,00"
"122.14.111";"bangunan tki";"600.000.000,00";"0,00";"2.177.384.283,00";"0,00";"2.777.384.283,00";"0,00"
"122.15.111";"bangunan mekar wangi";"7.971.063.493,00";"0,00";"0,00";"0,00";"7.971.063.493,00";"0,00"
"122.15.112";"bangunan smp mekar wangi";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"123.11.111";"inventaris";"24.000.000,00";"0,00";"0,00";"0,00";"24.000.000,00";"0,00"
"123.12.111";"inventaris ctl";"153.352.735,00";"0,00";"6.175.000,00";"0,00";"159.527.735,00";"0,00"
"123.13.111";"inventaris koper";"384.106.500,00";"0,00";"151.858.000,00";"0,00";"535.964.500,00";"0,00"
"123.14.111";"inventaris m.wangi";"404.836.900,00";"0,00";"53.822.000,00";"0,00";"458.658.900,00";"0,00"
"123.15.111";"inventaris tki ii";"208.593.500,00";"0,00";"44.743.500,00";"0,00";"253.337.000,00";"0,00"
"124.11.111";"kendaraan";"1.039.085.100,00";"0,00";"0,00";"0,00";"1.039.085.100,00";"0,00"
"125.11.111";"asset under contruction ciateu";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"125.12.111";"asset under contruction koper";"0,00";"0,00";"3.850.000,00";"3.850.000,00";"0,00";"0,00"
"125.13.111";"asset under contruction tki";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"125.14.111";"asset under contruction mw";"0,00";"0,00";"37.347.000,00";"37.347.000,00";"0,00";"0,00"
"126.11.111";"ak. ph. banguna";"-12.606.378.901,49";"0,00";"0,00";"584.019.425,74";"-13.190.398.327,23";"0,00"
"126.12.111";"ak.ph.kendaraan";"-844.189.146,67";"0,00";"0,00";"118.890.120,00";"-963.079.266,67";"0,00"
"126.13.111";"ak. ph. invent";"-793.493.970,56";"0,00";"27.355.417,00";"278.339.792,21";"-1.044.478.345,77";"0,00"
"126.15.111";"penyusutan ganti nama";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"126.21.111";"uang jaminan pln";"7.550.400,00";"0,00";"0,00";"7.550.400,00";"0,00";"0,00"
"215.11.111";"hutang gaji";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"216.11.111";"ttpn u.pensiun";"0,00";"0,00";"0,00";"244.945.541,00";"0,00";"244.945.541,00"
"217.11.111";"hutang pph21";"0,00";"0,00";"45.150,00";"32.763.181,00";"0,00";"32.718.031,00"
"218.11.111";"hutang Operasional";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"219.16.111";"hutang gaji";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"219.21.111";"hutang lain2";"0,00";"831.111.455,00";"2.491.737.023,00";"2.602.321.244,00";"0,00";"941.695.676,00"
"219.31.111";"u.ttpn beasiswa";"0,00";"0,00";"163.639.500,00";"280.543.000,00";"0,00";"116.903.500,00"
"231.11.111";"Biaya yang masih harus dibayar";"0,00";"0,00";"0,00";"110.754.825,00";"0,00";"110.754.825,00"
"311.11.111";"donasi";"0,00";"12.139.342.245,37";"0,00";"0,00";"0,00";"12.139.342.245,37"
"311.13.111";"modal barang";"0,00";"14.010.000,00";"0,00";"0,00";"0,00";"14.010.000,00"
"321.11.111";"laba ditahan";"0,00";"1.825.531.513,27";"0,00";"0,00";"0,00";"1.825.531.513,27"
"400.11.111";"uang titipan komputer tk ciateul";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"400.12.111";"uang titipan komputer tk koper";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"400.13.111";"uang titipan komputer tk tki";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"400.14.111";"uang titipan komputer sd ciateul";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"400.15.111";"uang titipan komputer sd koper";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"400.15.112";"uang titipan komputer sd tki";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"400.16.111";"uang titipan komputer smp mw";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"400.17.111";"uang titipan komputer smp kop";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"400.18.111";"uang titipan komputer sma";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"400.19.111";"uang titipan komputer gabungan";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"401.11.111";"SPP bayar dimuka tk ciateul";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"401.12.111";"SPP bayar dimuka tk koper";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"401.13.111";"SPP bayar dimuka tk tki";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"402.11.111";"SPP bayar dimuka sd ciateul";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"402.12.111";"SPP bayar dimuka sd koper";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"402.13.111";"SPP bayar dimuka sd tki";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"403.11.111";"SPP bayar dimuka smp mekar wangi";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"403.12.111";"SPP bayar dimuka smp koper";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"404.11.111";"SPP bayar dimuka sma mekar wangi";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"406.11.111";"UP bayar dimuka tk ciateul";"0,00";"87.550.000,00";"70.508.500,00";"47.889.625,00";"0,00";"64.931.125,00"
"406.12.111";"UP bayar dimuka tk koper";"0,00";"151.495.000,00";"168.395.000,00";"163.798.500,00";"0,00";"146.898.500,00"
"406.13.111";"UP bayar dimuka tk tki";"0,00";"73.875.000,00";"65.208.000,00";"51.746.500,00";"0,00";"60.413.500,00"
"407.11.111";"UP bayar dimuka sd ctl";"0,00";"141.017.500,00";"147.202.500,00";"90.396.750,00";"0,00";"84.211.750,00"
"407.12.111";"UP bayar dimuka sd koper";"0,00";"277.940.000,00";"368.812.000,00";"309.104.500,00";"0,00";"218.232.500,00"
"407.13.111";"UP bayar dimuka sd tki";"0,00";"202.445.000,00";"209.694.000,00";"109.974.500,00";"0,00";"102.725.500,00"
"408.11.111";"UP bayar dimuka smp mekar wangi";"0,00";"291.751.250,00";"312.222.250,00";"258.463.500,00";"0,00";"237.992.500,00"
"408.12.111";"UP bayar dimuka smp koper";"0,00";"442.487.500,00";"422.907.000,00";"355.950.250,00";"0,00";"375.530.750,00"
"409.11.111";"UP bayar dimuka sma mekar wangi";"0,00";"843.444.008,00";"884.027.259,00";"723.335.451,00";"0,00";"682.752.200,00"
"411.11.111";"SPP tk ciateul";"0,00";"3.539.095.000,00";"1.200.000,00";"459.937.500,00";"0,00";"3.997.832.500,00"
"411.12.111";"SPP tk koper";"0,00";"5.671.175.550,00";"0,00";"771.175.000,00";"0,00";"6.442.350.550,00"
"411.13.111";"SPP tk tki";"0,00";"3.020.209.200,00";"575.000,00";"377.655.300,00";"0,00";"3.397.289.500,00"
"412.11.111";"SPP sd ciateul";"0,00";"11.130.017.464,00";"550.000,00";"1.406.069.500,00";"0,00";"12.535.536.964,00"
"412.12.111";"SPP sd koper";"0,00";"20.522.834.250,00";"0,00";"2.444.570.000,00";"0,00";"22.967.404.250,00"
"412.13.111";"SPP sd tki";"0,00";"2.499.349.500,00";"2.345.000,00";"1.108.987.000,00";"0,00";"3.605.991.500,00"
"413.11.111";"SPP smp ciateul";"0,00";"9.235.191.300,00";"1.125.000,00";"1.324.661.000,00";"0,00";"10.558.727.300,00"
"413.12.111";"SPP smp koper";"0,00";"14.459.312.250,00";"2.235.000,00";"1.957.448.750,00";"0,00";"16.414.526.000,00"
"414.11.111";"SPP sma ciateul";"0,00";"19.815.198.600,00";"13.287.500,00";"3.723.221.250,00";"0,00";"23.525.132.350,00"
"415.11.111";"u.adm tk ciateul";"0,00";"360.812.750,00";"5.000,00";"102.681.213,00";"0,00";"463.488.963,00"
"415.12.111";"u.adm. tk koper";"0,00";"452.535.000,00";"21.000,00";"139.546.000,00";"0,00";"592.060.000,00"
"415.13.111";"u.adm. tk tki";"0,00";"280.310.000,00";"1.000,00";"70.240.000,00";"0,00";"350.549.000,00"
"415.14.111";"u.adm. sd ciateul";"0,00";"869.313.100,00";"416.000,00";"352.650.000,00";"0,00";"1.221.547.100,00"
"415.15.111";"u.adm. sd koper";"0,00";"1.314.566.350,00";"0,00";"354.499.250,00";"0,00";"1.669.065.600,00"
"415.16.111";"u.adm. smp mekar wangi";"0,00";"952.419.250,00";"0,00";"254.292.500,00";"0,00";"1.206.711.750,00"
"415.17.111";"u.adm smp koper";"0,00";"1.693.854.750,00";"5.000,00";"421.366.000,00";"0,00";"2.115.215.750,00"
"415.18.111";"u. adm sma mekar wangi";"0,00";"2.853.041.338,00";"15.000,00";"782.690.550,00";"0,00";"3.635.716.888,00"
"415.19.111";"u.adm. sd tki";"0,00";"596.570.000,00";"1.825.500,00";"322.535.500,00";"0,00";"917.280.000,00"
"416.11.111";"Denda spp tk ciateul";"0,00";"216.000,00";"0,00";"0,00";"0,00";"216.000,00"
"416.13.111";"Denda spp tk tki";"0,00";"175.000,00";"0,00";"0,00";"0,00";"175.000,00"
"417.11.111";"Denda spp sd ciateul";"0,00";"1.432.000,00";"0,00";"0,00";"0,00";"1.432.000,00"
"417.12.111";"Denda spp sd koper";"0,00";"38.000,00";"0,00";"0,00";"0,00";"38.000,00"
"418.11.111";"Denda smp mekar wangi";"0,00";"2.586.700,00";"0,00";"0,00";"0,00";"2.586.700,00"
"419.11.111";"Denda sma mekar wangi";"0,00";"2.030.500,00";"0,00";"0,00";"0,00";"2.030.500,00"
"420.11.111";"u.kegiatan tk ciateul";"0,00";"0,00";"0,00";"15.600.000,00";"0,00";"15.600.000,00"
"420.12.111";"u.kegiatan tk koper";"0,00";"0,00";"0,00";"15.475.000,00";"0,00";"15.475.000,00"
"420.13.111";"u.kegiatn tk tki";"0,00";"0,00";"0,00";"18.455.000,00";"0,00";"18.455.000,00"
"420.14.111";"u.kegiatan sd ciateul";"0,00";"0,00";"0,00";"68.247.500,00";"0,00";"68.247.500,00"
"420.15.111";"u.kegiatan sd koper";"0,00";"0,00";"0,00";"5.600.000,00";"0,00";"5.600.000,00"
"420.16.111";"u.kegiatan smp mw";"0,00";"0,00";"0,00";"121.471.500,00";"0,00";"121.471.500,00"
"420.17.111";"u.kegiatan smp koper";"0,00";"0,00";"0,00";"163.703.300,00";"0,00";"163.703.300,00"
"420.18.111";"u.kegiatan sma";"0,00";"0,00";"0,00";"486.216.000,00";"0,00";"486.216.000,00"
"420.19.111";"u.kegiatan sd tki";"0,00";"0,00";"0,00";"8.000.000,00";"0,00";"8.000.000,00"
"421.11.111";"Pendapatan kerohanian";"0,00";"0,00";"0,00";"99.141.000,00";"0,00";"99.141.000,00"
"422.11.111";"Pendapatan kegiatan lainnya";"0,00";"0,00";"0,00";"59.336.000,00";"0,00";"59.336.000,00"
"441.11.111";"UP tk ciateul";"0,00";"1.011.882.750,00";"21.343.750,00";"94.221.250,00";"0,00";"1.084.760.250,00"
"441.12.111";"UP tk koper";"0,00";"1.703.907.550,00";"36.316.250,00";"157.726.250,00";"0,00";"1.825.317.550,00"
"441.13.111";"UP tk tki";"0,00";"901.499.975,00";"14.906.300,00";"70.006.300,00";"0,00";"956.599.975,00"
"442.11.111";"UP sd ciateul";"0,00";"1.718.755.000,00";"92.014.000,00";"212.474.000,00";"0,00";"1.839.215.000,00"
"442.12.111";"UP sd koper";"0,00";"4.393.097.750,00";"161.008.750,00";"439.841.250,00";"0,00";"4.671.930.250,00"
"442.13.111";"UP sd tki";"0,00";"653.194.000,00";"69.311.000,00";"221.631.000,00";"0,00";"805.514.000,00"
"443.11.111";"UP smp mekar wangi";"0,00";"2.880.287.225,00";"65.472.000,00";"264.227.000,00";"0,00";"3.079.042.225,00"
"443.12.111";"UP smp koper";"0,00";"4.160.536.060,00";"99.325.000,00";"324.998.750,00";"0,00";"4.386.209.810,00"
"444.11.111";"UP sma mekar wangi";"0,00";"6.878.166.125,00";"182.627.500,00";"765.782.500,00";"0,00";"7.461.321.125,00"
"445.11.111";"UPS tk ciateul";"0,00";"0,00";"0,00";"21.343.750,00";"0,00";"21.343.750,00"
"445.12.111";"UPS tk koper";"0,00";"0,00";"0,00";"36.316.250,00";"0,00";"36.316.250,00"
"445.13.111";"UPS tk tki";"0,00";"0,00";"0,00";"14.906.300,00";"0,00";"14.906.300,00"
"445.14.111";"UPS sd ciateul";"0,00";"0,00";"0,00";"92.014.000,00";"0,00";"92.014.000,00"
"445.15.111";"UPS sd koper";"0,00";"0,00";"0,00";"161.008.750,00";"0,00";"161.008.750,00"
"445.16.111";"UPS smp mekar wangi";"0,00";"0,00";"0,00";"65.472.000,00";"0,00";"65.472.000,00"
"445.17.111";"UPS smp koper";"0,00";"0,00";"0,00";"99.325.000,00";"0,00";"99.325.000,00"
"445.18.111";"UPS sma mekar wangi";"0,00";"0,00";"0,00";"182.627.500,00";"0,00";"182.627.500,00"
"445.19.111";"UPS sd tki";"0,00";"0,00";"0,00";"69.311.000,00";"0,00";"69.311.000,00"
"452.11.111";"uang sd ciateul";"6.600.000,00";"0,00";"0,00";"0,00";"6.600.000,00";"0,00"
"471.11.111";"u.adm tk ctl";"0,00";"31.485.629,00";"200.000,00";"2.010.000,00";"0,00";"33.295.629,00"
"471.12.111";"u.adm tk koper";"0,00";"68.528.984,00";"0,00";"0,00";"0,00";"68.528.984,00"
"471.13.111";"u.adm tk tki";"0,00";"27.848.960,00";"0,00";"1.140.000,00";"0,00";"28.988.960,00"
"472.11.111";"u.adm sd ctl";"0,00";"703.962.524,00";"120.000,00";"1.150.000,00";"0,00";"704.992.524,00"
"472.12.111";"u.adm sd koper";"0,00";"1.156.395.410,00";"0,00";"9.670.000,00";"0,00";"1.166.065.410,00"
"472.13.111";"u.adm sd tki";"0,00";"24.581.500,00";"0,00";"2.030.000,00";"0,00";"26.611.500,00"
"473.11.111";"u.adm smp mw";"0,00";"418.868.440,00";"0,00";"2.529.250,00";"0,00";"421.397.690,00"
"473.12.111";"u.adm smp koper";"0,00";"298.568.052,00";"0,00";"6.060.000,00";"0,00";"304.628.052,00"
"474.11.111";" u.adm sma mekar wangi";"0,00";"900.430.524,00";"0,00";"4.970.000,00";"0,00";"905.400.524,00"
