"No account";"Deskripsi";"Debit Awal";"Kredit Awal";"Debit";"Kredit";"Debit Akhir";"Kredit Akhir"
"111.11.111";"kas besar";"0";"0";"0";"0";"0";"0"
"111.21.111";"kas kecil tk ciateul";"16000000";"0";"14001300";"14001300";"16000000";"0"
"111.22.111";"kas kecil tk koper";"15000000";"0";"16732800";"16732800";"15000000";"0"
"111.23.111";"kas kecil tk tki";"15000000";"0";"9942100";"9942100";"15000000";"0"
"111.24.111";"kas kecil sd ciateul";"25000000";"0";"17029900";"17029900";"25000000";"0"
"111.25.111";"kas kecil sd koper";"20000000";"0";"27345900";"27345900";"20000000";"0"
"111.26.111";"kas kecil smp mekar wangi";"10000000";"0";"15571800";"15571800";"10000000";"0"
"111.27.111";"kas kecil smp koper";"20000000";"0";"18945050";"18945050";"20000000";"0"
"111.28.111";"kas kecil sma mekar wangi";"25000000";"0";"44341400";"44341400";"25000000";"0"
"111.29.111";"kas kecil bps";"0";"0";"0";"0";"0";"0"
"111.30.111";"kas bps-2";"100000000";"0";"64621200";"64621200";"100000000";"0"
"111.31.111";"kas smtr";"0";"0";"0";"0";"0";"0"
"111.32.111";"kas kecil komputer";"0";"0";"0";"0";"0";"0"
"111.33.111";"kas kecil sd tki ii";"15000000";"0";"0";"0";"15000000";"0"
"112.15.111";"deposito";"3000000000";"0";"14268492";"14268492";"3000000000";"0"
"112.15.112";"deposito/simp. emas";"10625000";"0";"0";"0";"10625000";"0"
"112.22.111";"bdi umum";"0";"0";"0";"0";"0";"0"
"112.23.111";"bdi tk pasundan";"0";"0";"0";"0";"0";"0"
"112.24.111";"bdi a/n. andrew";"0";"0";"0";"0";"0";"0"
"112.25.111";"nisp koper";"0";"0";"0";"0";"0";"0"
"112.26.111";"nisp tki ii";"0";"0";"0";"0";"0";"0"
"112.27.111";"bank niaga";"0";"0";"0";"0";"0";"0"
"112.28.111";"bdi a/n. ykki";"210687993.9799805";"0";"1443835583.34";"1309783625.67";"344739951.6499803";"0"
"112.29.111";"cimb niaga ykki";"0";"0";"0";"0";"0";"0"
"112.30.111";"bank nisp koper (a/n cy-tmt)";"0";"0";"0";"0";"0";"0"
"112.31.111";"bnp a/n ykki (tk ciateul)";"0";"0";"0";"0";"0";"0"
"112.31.112";"bnp a/n ykki (sd ciateul)";"0";"0";"0";"0";"0";"0"
"112.31.113";"bnp a/n ykki (smp mekar wangi)";"0";"0";"0";"0";"0";"0"
"112.31.114";"bnp a/n ykki (sma mekar wangi)";"0";"0";"0";"0";"0";"0"
"112.32.111";"bdi virtual Ctl(3562377469)";"28464433.92000008";"0";"223863647.7";"229365089";"22962992.62000006";"0"
"112.32.112";"bdi virtual koper (3562373021)";"39878144.80999756";"0";"406622148.5";"411190279";"35310014.30999756";"0"
"112.32.113";"bdi tki (virtual account)";"11559202.92000008";"0";"141299227.85";"144436964";"8421466.77000007";"0"
"112.32.114";"bdi virtual mw 93562375307)";"40458985.34999847";"0";"521371896.33";"529556120";"32274761.6799984";"0"
"112.33.111";"bank btpn";"303361377";"0";"14923040";"130910";"318153507";"0"
"112.34.111";"bank mandiri";"12134528.86000013";"0";"60010736.95";"59701856.39";"12443409.42000014";"0"
"112.35.111";"bank bca r/k.77";"1590529957.35";"0";"15025000";"441970749";"1163584208.35";"0"
"112.36.111";"bca ctl no.2799595855 a.n.ykki";"36367500";"0";"76657500";"30000";"112995000";"0"
"112.36.112";"bca koper no.805556221 (ykki)";"113091950";"0";"282889900";"1530000";"394451850";"0"
"112.36.113";"bca tki no.3793009115 (ykki)";"110327750";"0";"75971500";"354000";"185945250";"0"
"112.36.114";"bca mw no.6765550088 (ykki)";"142135000";"0";"330567500";"30000";"472672500";"0"
"112.37.111";"rek.bca ykki no.6765047017";"1015051";"0";"27315000";"1180000";"27150051";"0"
"117.11.111";"uang muka lain2";"345210500";"0";"63266000";"105137000";"303339500";"0"
"117.14.111";"piutg guru sma (krg byr)";"0";"0";"0";"0";"0";"0"
"117.15.111";"piutg kary & pegawai";"242335000";"0";"0";"29515000";"212820000";"0"
"117.15.112";"pinj. unit utk rekng";"0";"0";"0";"0";"0";"0"
"117.15.113";"pinj.penerima beasiswa";"4500000";"0";"0";"0";"4500000";"0"
"118.11.111";"piutang spp tk ciateul";"3077241";"0";"37393750";"37487000";"2983991";"0"
"118.11.112";"piutang spp tk koper";"11666250";"0";"60778750";"68256750";"4188250";"0"
"118.11.113";"piutang spp tk tki";"4553851";"0";"34986300";"36766500";"2773651";"0"
"118.21.111";"piutang spp sd ciateul";"89880950";"0";"113025500";"110668750";"92237700";"0"
"118.21.112";"piutang spp sd koper";"63399607";"0";"190743750";"205690900";"48452457";"0"
"118.21.113";"piutang spp sd tki";"33220250";"0";"86507250";"89126000";"30601500";"0"
"118.31.111";"piutang spp smp mekar wangi";"77383199.5";"0";"106960000";"129599125";"54744074.5";"0"
"118.31.112";"piutang spp smp koper";"322990803";"0";"160605625";"190848400";"292748028";"0"
"118.41.111";"piutang spp sma mekar wangi";"293040100";"0";"297555000";"353751250";"236843850";"0"
"118.51.111";"uang muka i-learning";"0";"0";"0";"0";"0";"0"
"118.51.112";"tungg du tk koper";"0";"0";"0";"0";"0";"0"
"118.52.111";"arisan skkk";"100000000";"0";"10000000";"0";"110000000";"0"
"118.53.111";"u.muka kontruksi koper";"2348859051";"0";"0";"0";"2348859051";"0"
"118.54.111";"u.m kontruksi dlm pembang. tki";"1924620288";"0";"33499500";"0";"1958119788";"0"
"118.55.111";"piutang ykki/gkkkb";"500000000";"0";"0";"0";"500000000";"0"
"118.61.111";"u.muka open house tk ciateul";"-3250000";"0";"0";"0";"-3250000";"0"
"118.61.112";"u.muka open house tk koper";"0";"0";"0";"0";"0";"0"
"118.61.113";"u.muka open house tk tki";"0";"0";"0";"0";"0";"0"
"118.61.114";"u.muka open house sd ciateul";"3250000";"0";"0";"0";"3250000";"0"
"118.61.115";"u.muka open house sd koper";"0";"0";"0";"0";"0";"0"
"118.61.116";"u.muka open house smp mekar wa";"-2500000";"0";"0";"0";"-2500000";"0"
"118.61.117";"u.muka open house smp koper";"0";"0";"0";"0";"0";"0"
"118.61.118";"u.muka open house sma mekar wa";"2500000";"0";"0";"0";"2500000";"0"
"118.61.119";"u.muka open house umum";"0";"0";"0";"0";"0";"0"
"118.71.111";"asuransi";"-1.490116119384766E-8";"0";"0";"0";"-1.490116119384766E-8";"0"
"118.81.111";"ganti nama sertifikat & ajb";"0";"0";"0";"0";"0";"0"
"118.91.111";"anonim";"0";"0";"0";"0";"0";"0"
"119.11.111";"piutang up tk ciateul";"14937500";"0";"0";"1750000";"13187500";"0"
"119.11.112";"piutang up tk koper";"44527500";"0";"0";"14290000";"30237500";"0"
"119.11.113";"piutang up tk tki";"20100000";"0";"0";"5000000";"15100000";"0"
"119.21.111";"piutang up sd ciateul";"9505000";"0";"0";"6085000";"3420000";"0"
"119.21.112";"piutang up sd koper";"36925000";"0";"5500000";"9750000";"32675000";"0"
"119.21.113";"piutang up sd tki";"6250000";"0";"0";"2000000";"4250000";"0"
"119.31.111";"piutang up smp mekar wangi";"11760000";"0";"0";"0";"11760000";"0"
"119.31.112";"piutang up smp koper";"72544850";"0";"0";"7425000";"65119850";"0"
"119.41.111";"piutang up sma mekar wangi";"72105000";"0";"0";"6530000";"65575000";"0"
"119.51.111";"piutang ups tk ciateul";"465000";"0";"0";"0";"465000";"0"
"119.51.112";"piutang ups tk koper";"0";"0";"0";"0";"0";"0"
"119.51.113";"piutang ups tk tki";"1100000";"0";"0";"0";"1100000";"0"
"119.51.114";"piutang ups sd ciateul";"5633500";"0";"0";"1361000";"4272500";"0"
"119.51.115";"piutang ups sd koper";"3125000";"0";"0";"650000";"2475000";"0"
