"No account";"Deskripsi";"Debit Awal";"Kredit Awal";"Debit";"Kredit";"Debit Akhir";"Kredit Akhir"
"112.36.114";"bca mw no.6765550088 (ykki)";"174.996.385,00";"0,00";"431.406.250,00";"560.343.000,00";"46.059.635,00";"0,00"
"112.37.111";"rek.bca ykki no.6765047017";"145.111.051,00";"0,00";"59.875.000,00";"52.707.000,00";"152.279.051,00";"0,00"
"112.38.111";"bca beasiswa (r/k.2846565407)";"116.903.500,00";"0,00";"16.950.000,00";"81.142.250,00";"52.711.250,00";"0,00"
"112.39.111";"bank btpn (1010308182)";"0,00";"0,00";"774.056.006,00";"746.544.036,00";"27.511.970,00";"0,00"
"117.11.111";"uang muka lain2";"4.400.920.110,00";"0,00";"259.300.000,00";"218.364.610,00";"4.441.855.500,00";"0,00"
"117.12.111";"um pembelian aset";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"117.14.111";"piutg guru sma (krg byr)";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"117.15.111";"piutg kary & pegawai";"135.195.200,00";"0,00";"10.700.000,00";"22.195.200,00";"123.700.000,00";"0,00"
"117.15.112";"pinj. unit utk rekng";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"117.15.113";"pinj.penerima beasiswa";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"118.11.111";"piutang spp tk ciateul";"7.207.000,00";"0,00";"37.198.000,00";"46.422.500,00";"-2.017.500,00";"0,00"
"118.11.112";"piutang spp tk koper";"19.976.000,00";"0,00";"67.150.750,00";"68.746.250,00";"18.380.500,00";"0,00"
"118.11.113";"piutang spp tk tki";"19.300.851,00";"0,00";"28.281.750,00";"28.452.000,00";"19.130.601,00";"0,00"
"118.21.111";"piutang spp sd ciateul";"90.645.450,00";"0,00";"120.752.500,00";"117.839.250,00";"93.558.700,00";"0,00"
"118.21.112";"piutang spp sd koper";"52.443.399,00";"0,00";"218.889.750,00";"194.354.500,00";"76.978.649,00";"0,00"
"118.21.113";"piutang spp sd tki";"14.625.250,00";"0,00";"99.168.250,00";"92.935.000,00";"20.858.500,00";"0,00"
"118.31.111";"piutang spp smp mekar wangi";"99.349.764,50";"0,00";"119.264.750,00";"98.776.500,00";"119.838.014,50";"0,00"
"118.31.112";"piutang spp smp koper";"291.283.337,00";"0,00";"178.586.125,00";"142.239.800,00";"327.629.662,00";"0,00"
"118.41.111";"piutang spp sma mekar wangi";"169.513.600,00";"0,00";"316.777.750,00";"254.690.250,00";"231.601.100,00";"0,00"
"118.51.111";"uang muka i-learning";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"118.51.112";"tungg du tk koper";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"118.52.111";"arisan skkk";"274.000.000,00";"0,00";"11.000.000,00";"0,00";"285.000.000,00";"0,00"
"118.53.111";"u.muka kontruksi koper";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"118.54.111";"u.m kontruksi dlm pembang. tki";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"118.55.111";"piu. ykki/gkkkb";"500.000.000,00";"0,00";"0,00";"0,00";"500.000.000,00";"0,00"
"118.61.111";"u.muka open house tk ciateul";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"118.61.112";"u.muka open house tk koper";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"118.61.113";"u.muka open house tk tki";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"118.61.114";"u.muka open house sd ciateul";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"118.61.115";"u.muka open house sd koper";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"118.61.116";"u.muka open house smp mekar wa";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"118.61.117";"u.muka open house smp koper";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"118.61.118";"u.muka open house sma mekar wa";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"118.61.119";"u.muka open house umum";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"118.71.111";"asuransi";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"118.81.111";"ganti nama sertifikat & ajb";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"118.91.111";"anonim";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"119.11.111";"piutang up tk ciateul";"15.124.750,00";"0,00";"0,00";"0,00";"15.124.750,00";"0,00"
"119.11.112";"piutang up tk koper";"12.415.000,00";"0,00";"0,00";"0,00";"12.415.000,00";"0,00"
"119.11.113";"piutang up tk tki";"10.999.000,00";"0,00";"0,00";"1.500.000,00";"9.499.000,00";"0,00"
"119.21.111";"piutang up sd ciateul";"2.409.500,00";"0,00";"0,00";"0,00";"2.409.500,00";"0,00"
"119.21.112";"piutang up sd koper";"0,00";"0,00";"6.250.000,00";"3.625.000,00";"2.625.000,00";"0,00"
"119.21.113";"piutang up sd tki";"975.000,00";"0,00";"0,00";"0,00";"975.000,00";"0,00"
"119.31.111";"piutang up smp mekar wangi";"8.350.000,00";"0,00";"0,00";"0,00";"8.350.000,00";"0,00"
"119.31.112";"piutang up smp koper";"54.619.850,00";"0,00";"1.000.000,00";"1.650.000,00";"53.969.850,00";"0,00"
"119.41.111";"piutang up sma mekar wangi";"18.510.000,00";"0,00";"0,00";"0,00";"18.510.000,00";"0,00"
"119.51.111";"piutang ups tk ciateul";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"119.51.112";"piutang ups tk koper";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"119.51.113";"piutang ups tk tki";"575.000,00";"0,00";"0,00";"0,00";"575.000,00";"0,00"
"119.51.114";"piutang ups sd ciateul";"2.545.000,00";"0,00";"0,00";"0,00";"2.545.000,00";"0,00"
"119.51.115";"piutang ups sd koper";"1.050.000,00";"0,00";"0,00";"475.000,00";"575.000,00";"0,00"
"119.51.116";"piutang ups smp mekar wangi";"2.274.994,00";"0,00";"0,00";"0,00";"2.274.994,00";"0,00"
"119.51.117";"piutang ups smp koper";"26.439.875,00";"0,00";"2.040.000,00";"2.499.875,00";"25.980.000,00";"0,00"
"119.51.118";"piutang ups sma mekar wangi";"5.080.000,00";"0,00";"0,00";"0,00";"5.080.000,00";"0,00"
"119.51.119";"piutang ups sd tki";"445.000,00";"0,00";"0,00";"0,00";"445.000,00";"0,00"
"119.61.111";"anonim dr tk ciateul";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"119.61.112";"anonim dr tk koper";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"119.61.113";"anonim dr tk tki";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"119.61.114";"anonim dr sd ciateul";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"119.61.115";"anonim dr sd koper";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"119.61.116";"anonim dr smp mw";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"119.61.117";"anonim dr smp koper";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"119.61.118";"anonim dr sma";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"120.11.111";"piutang lain-lain";"12.807.273,00";"0,00";"0,00";"37.050,00";"12.770.223,00";"0,00"
"121.11.111";"tanah kopo sari";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"121.12.111";"tanah ciateul";"1.705.500.000,00";"0,00";"0,00";"0,00";"1.705.500.000,00";"0,00"
"121.13.111";"tanah koper";"3.847.375.000,00";"0,00";"0,00";"0,00";"3.847.375.000,00";"0,00"
"121.14.111";"tanah tki ii";"4.089.510.000,00";"0,00";"0,00";"0,00";"4.089.510.000,00";"0,00"
"121.15.111";"tanah mekar wangi";"8.182.475.318,06";"0,00";"0,00";"0,00";"8.182.475.318,06";"0,00"
"122.12.111";"bangunan ciateul";"3.114.000.000,00";"0,00";"0,00";"0,00";"3.114.000.000,00";"0,00"
"122.13.111";"bangunan koper";"7.103.859.051,00";"0,00";"0,00";"0,00";"7.103.859.051,00";"0,00"
"122.14.111";"bangunan tki";"2.777.384.283,00";"0,00";"0,00";"0,00";"2.777.384.283,00";"0,00"
"122.15.111";"bangunan mekar wangi";"7.971.063.493,00";"0,00";"0,00";"0,00";"7.971.063.493,00";"0,00"
"122.15.112";"bangunan smp mekar wangi";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"123.11.111";"inventaris";"24.000.000,00";"0,00";"0,00";"0,00";"24.000.000,00";"0,00"
"123.12.111";"inventaris ctl";"159.527.735,00";"0,00";"0,00";"0,00";"159.527.735,00";"0,00"
"123.13.111";"inventaris koper";"535.964.500,00";"0,00";"1.660.000,00";"0,00";"537.624.500,00";"0,00"
"123.14.111";"inventaris m.wangi";"458.658.900,00";"0,00";"61.922.950,00";"0,00";"520.581.850,00";"0,00"
"123.15.111";"inventaris tki ii";"253.337.000,00";"0,00";"0,00";"0,00";"253.337.000,00";"0,00"
"124.11.111";"kendaraan";"1.039.085.100,00";"0,00";"0,00";"0,00";"1.039.085.100,00";"0,00"
"125.11.111";"asset under contruction ciateu";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"125.12.111";"asset under contruction koper";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"125.13.111";"asset under contruction tki";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"125.14.111";"asset under contruction mw";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"126.11.111";"ak. ph. banguna";"-13.190.398.327,23";"0,00";"0,00";"57.900.042,53";"-13.248.298.369,76";"0,00"
"126.12.111";"ak.ph.kendaraan";"-963.079.266,67";"0,00";"0,00";"9.694.166,00";"-972.773.432,67";"0,00"
"126.13.111";"ak. ph. invent";"-1.044.478.345,77";"0,00";"0,00";"13.252.404,06";"-1.057.730.749,83";"0,00"
"126.15.111";"penyusutan ganti nama";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"126.21.111";"uang jaminan pln";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"215.11.111";"hutang gaji";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"216.11.111";"ttpn u.pensiun";"0,00";"244.945.541,00";"5.472.539,00";"6.471.112,00";"0,00";"245.944.114,00"
"217.11.111";"hutang pph21";"0,00";"32.718.031,00";"32.755.081,00";"55.190.719,00";"0,00";"55.153.669,00"
"218.11.111";"hutang Operasional";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"219.16.111";"hutang gaji";"0,00";"0,00";"0,00";"323.183.323,00";"0,00";"323.183.323,00"
"219.21.111";"hutang lain2";"0,00";"941.695.676,00";"157.342.500,00";"162.066.725,00";"0,00";"946.419.901,00"
"219.31.111";"u.ttpn beasiswa";"0,00";"116.903.500,00";"81.927.250,00";"17.735.000,00";"0,00";"52.711.250,00"
"231.11.111";"Biaya yang masih harus dibayar";"0,00";"110.754.825,00";"110.754.825,00";"44.654.100,00";"0,00";"44.654.100,00"
"311.11.111";"donasi";"0,00";"12.139.342.245,37";"0,00";"0,00";"0,00";"12.139.342.245,37"
"311.13.111";"modal barang";"0,00";"14.010.000,00";"0,00";"0,00";"0,00";"14.010.000,00"
"321.11.111";"laba ditahan";"0,00";"-225.052.719,00";"0,00";"0,00";"0,00";"-225.052.719,00"
"400.11.111";"uang titipan komputer tk ciateul";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"400.12.111";"uang titipan komputer tk koper";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"400.13.111";"uang titipan komputer tk tki";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"400.14.111";"uang titipan komputer sd ciateul";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"400.15.111";"uang titipan komputer sd koper";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"400.15.112";"uang titipan komputer sd tki";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"400.16.111";"uang titipan komputer smp mw";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"400.17.111";"uang titipan komputer smp kop";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"400.18.111";"uang titipan komputer sma";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"400.19.111";"uang titipan komputer gabungan";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"401.11.111";"SPP bayar dimuka tk ciateul";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"401.12.111";"SPP bayar dimuka tk koper";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"401.13.111";"SPP bayar dimuka tk tki";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"402.11.111";"SPP bayar dimuka sd ciateul";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"402.12.111";"SPP bayar dimuka sd koper";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"402.13.111";"SPP bayar dimuka sd tki";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"403.11.111";"SPP bayar dimuka smp mekar wangi";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"403.12.111";"SPP bayar dimuka smp koper";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"404.11.111";"SPP bayar dimuka sma mekar wangi";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"406.11.111";"UP bayar dimuka tk ciateul";"0,00";"64.931.125,00";"2.000,00";"21.855.125,00";"0,00";"86.784.250,00"
"406.12.111";"UP bayar dimuka tk koper";"0,00";"146.898.500,00";"21.000,00";"38.073.000,00";"0,00";"184.950.500,00"
"406.13.111";"UP bayar dimuka tk tki";"0,00";"60.413.500,00";"8.000,00";"13.630.750,00";"0,00";"74.036.250,00"
"407.11.111";"UP bayar dimuka sd ctl";"0,00";"84.211.750,00";"2.000,00";"22.864.500,00";"0,00";"107.074.250,00"
"407.12.111";"UP bayar dimuka sd koper";"0,00";"218.232.500,00";"14.000,00";"34.626.500,00";"0,00";"252.845.000,00"
"407.13.111";"UP bayar dimuka sd tki";"0,00";"102.725.500,00";"658.000,00";"15.522.000,00";"0,00";"117.589.500,00"
"408.11.111";"UP bayar dimuka smp mekar wangi";"0,00";"237.992.500,00";"37.000,00";"81.957.000,00";"0,00";"319.912.500,00"
"408.12.111";"UP bayar dimuka smp koper";"0,00";"375.530.750,00";"3.000,00";"100.753.000,00";"0,00";"476.280.750,00"
"409.11.111";"UP bayar dimuka sma mekar wangi";"0,00";"682.752.200,00";"577.500,00";"138.459.750,00";"0,00";"820.634.450,00"
"411.11.111";"SPP tk ciateul";"0,00";"3.997.832.500,00";"0,00";"36.200.000,00";"0,00";"4.034.032.500,00"
"411.12.111";"SPP tk koper";"0,00";"6.442.350.550,00";"0,00";"67.083.750,00";"0,00";"6.509.434.300,00"
"411.13.111";"SPP tk tki";"0,00";"3.397.289.500,00";"0,00";"28.243.750,00";"0,00";"3.425.533.250,00"
"412.11.111";"SPP sd ciateul";"0,00";"12.535.536.964,00";"1.050.000,00";"120.746.500,00";"0,00";"12.655.233.464,00"
"412.12.111";"SPP sd koper";"0,00";"22.967.404.250,00";"1.175.000,00";"217.741.250,00";"0,00";"23.183.970.500,00"
"412.13.111";"SPP sd tki";"0,00";"3.605.991.500,00";"1.415.000,00";"99.097.250,00";"0,00";"3.703.673.750,00"
"413.11.111";"SPP smp ciateul";"0,00";"10.558.727.300,00";"0,00";"112.195.750,00";"0,00";"10.670.923.050,00"
"413.12.111";"SPP smp koper";"0,00";"16.414.526.000,00";"0,00";"167.491.250,00";"0,00";"16.582.017.250,00"
"414.11.111";"SPP sma ciateul";"0,00";"23.525.132.350,00";"925.000,00";"314.938.750,00";"0,00";"23.839.146.100,00"
"415.11.111";"u.adm tk ciateul";"0,00";"463.488.963,00";"1.000,00";"5.151.000,00";"0,00";"468.638.963,00"
"415.12.111";"u.adm. tk koper";"0,00";"592.060.000,00";"2.000,00";"661.000,00";"0,00";"592.719.000,00"
"415.13.111";"u.adm. tk tki";"0,00";"350.549.000,00";"7.000,00";"9.037.000,00";"0,00";"359.579.000,00"
"415.14.111";"u.adm. sd ciateul";"0,00";"1.221.547.100,00";"732.000,00";"27.212.000,00";"0,00";"1.248.027.100,00"
"415.15.111";"u.adm. sd koper";"0,00";"1.669.065.600,00";"0,00";"100.680.000,00";"0,00";"1.769.745.600,00"
"415.16.111";"u.adm. smp mekar wangi";"0,00";"1.206.711.750,00";"0,00";"2.135.000,00";"0,00";"1.208.846.750,00"
"415.17.111";"u.adm smp koper";"0,00";"2.115.215.750,00";"6.295.000,00";"11.175.000,00";"0,00";"2.120.095.750,00"
"415.18.111";"u. adm sma mekar wangi";"0,00";"3.635.716.888,00";"100.000,00";"2.685.000,00";"0,00";"3.638.301.888,00"
"415.19.111";"u.adm. sd tki";"0,00";"917.280.000,00";"31.000,00";"26.690.000,00";"0,00";"943.939.000,00"
"416.11.111";"Denda spp tk ciateul";"0,00";"216.000,00";"0,00";"0,00";"0,00";"216.000,00"
"416.13.111";"Denda spp tk tki";"0,00";"175.000,00";"0,00";"0,00";"0,00";"175.000,00"
"417.11.111";"Denda spp sd ciateul";"0,00";"1.432.000,00";"0,00";"0,00";"0,00";"1.432.000,00"
"417.12.111";"Denda spp sd koper";"0,00";"38.000,00";"0,00";"0,00";"0,00";"38.000,00"
"418.11.111";"Denda smp mekar wangi";"0,00";"2.586.700,00";"0,00";"0,00";"0,00";"2.586.700,00"
"419.11.111";"Denda sma mekar wangi";"0,00";"2.030.500,00";"0,00";"0,00";"0,00";"2.030.500,00"
"420.11.111";"u.kegiatan tk ciateul";"0,00";"15.600.000,00";"0,00";"0,00";"0,00";"15.600.000,00"
"420.12.111";"u.kegiatan tk koper";"0,00";"15.475.000,00";"0,00";"0,00";"0,00";"15.475.000,00"
"420.13.111";"u.kegiatn tk tki";"0,00";"18.455.000,00";"0,00";"0,00";"0,00";"18.455.000,00"
"420.14.111";"u.kegiatan sd ciateul";"0,00";"68.247.500,00";"0,00";"1.660.000,00";"0,00";"69.907.500,00"
"420.15.111";"u.kegiatan sd koper";"0,00";"5.600.000,00";"0,00";"0,00";"0,00";"5.600.000,00"
"420.16.111";"u.kegiatan smp mw";"0,00";"121.471.500,00";"0,00";"0,00";"0,00";"121.471.500,00"
"420.17.111";"u.kegiatan smp koper";"0,00";"163.703.300,00";"0,00";"0,00";"0,00";"163.703.300,00"
"420.18.111";"u.kegiatan sma";"0,00";"486.216.000,00";"0,00";"0,00";"0,00";"486.216.000,00"
"420.19.111";"u.kegiatan sd tki";"0,00";"8.000.000,00";"0,00";"0,00";"0,00";"8.000.000,00"
"421.11.111";"Pendapatan kerohanian";"0,00";"99.141.000,00";"6.525.000,00";"0,00";"0,00";"92.616.000,00"
"422.11.111";"Pendapatan kegiatan lainnya";"0,00";"59.336.000,00";"0,00";"0,00";"0,00";"59.336.000,00"
"441.11.111";"UP tk ciateul";"0,00";"1.084.760.250,00";"0,00";"0,00";"0,00";"1.084.760.250,00"
"441.12.111";"UP tk koper";"0,00";"1.825.317.550,00";"0,00";"0,00";"0,00";"1.825.317.550,00"
"441.13.111";"UP tk tki";"0,00";"956.599.975,00";"1.500.000,00";"0,00";"0,00";"955.099.975,00"
"442.11.111";"UP sd ciateul";"0,00";"1.839.215.000,00";"0,00";"0,00";"0,00";"1.839.215.000,00"
"442.12.111";"UP sd koper";"0,00";"4.671.930.250,00";"0,00";"6.250.000,00";"0,00";"4.678.180.250,00"
"442.13.111";"UP sd tki";"0,00";"805.514.000,00";"0,00";"0,00";"0,00";"805.514.000,00"
"443.11.111";"UP smp mekar wangi";"0,00";"3.079.042.225,00";"0,00";"0,00";"0,00";"3.079.042.225,00"
"443.12.111";"UP smp koper";"0,00";"4.386.209.810,00";"0,00";"0,00";"0,00";"4.386.209.810,00"
"444.11.111";"UP sma mekar wangi";"0,00";"7.461.321.125,00";"0,00";"0,00";"0,00";"7.461.321.125,00"
"445.11.111";"UPS tk ciateul";"0,00";"21.343.750,00";"0,00";"0,00";"0,00";"21.343.750,00"
"445.12.111";"UPS tk koper";"0,00";"36.316.250,00";"0,00";"0,00";"0,00";"36.316.250,00"
"445.13.111";"UPS tk tki";"0,00";"14.906.300,00";"0,00";"0,00";"0,00";"14.906.300,00"
"445.14.111";"UPS sd ciateul";"0,00";"92.014.000,00";"0,00";"0,00";"0,00";"92.014.000,00"
"445.15.111";"UPS sd koper";"0,00";"161.008.750,00";"0,00";"0,00";"0,00";"161.008.750,00"
"445.16.111";"UPS smp mekar wangi";"0,00";"65.472.000,00";"0,00";"0,00";"0,00";"65.472.000,00"
"445.17.111";"UPS smp koper";"0,00";"99.325.000,00";"0,00";"0,00";"0,00";"99.325.000,00"
"445.18.111";"UPS sma mekar wangi";"0,00";"182.627.500,00";"0,00";"0,00";"0,00";"182.627.500,00"
"445.19.111";"UPS sd tki";"0,00";"69.311.000,00";"0,00";"0,00";"0,00";"69.311.000,00"
"452.11.111";"uang sd ciateul";"6.600.000,00";"0,00";"0,00";"0,00";"6.600.000,00";"0,00"
"471.11.111";"u.adm tk ctl";"0,00";"33.295.629,00";"0,00";"0,00";"0,00";"33.295.629,00"
"471.12.111";"u.adm tk koper";"0,00";"68.528.984,00";"0,00";"0,00";"0,00";"68.528.984,00"
"471.13.111";"u.adm tk tki";"0,00";"28.988.960,00";"0,00";"0,00";"0,00";"28.988.960,00"
"472.11.111";"u.adm sd ctl";"0,00";"704.992.524,00";"0,00";"0,00";"0,00";"704.992.524,00"
"472.12.111";"u.adm sd koper";"0,00";"1.166.065.410,00";"0,00";"675.000,00";"0,00";"1.166.740.410,00"
"472.13.111";"u.adm sd tki";"0,00";"26.611.500,00";"0,00";"0,00";"0,00";"26.611.500,00"
"473.11.111";"u.adm smp mw";"0,00";"421.397.690,00";"0,00";"0,00";"0,00";"421.397.690,00"
"473.12.111";"u.adm smp koper";"0,00";"304.628.052,00";"0,00";"2.182.500,00";"0,00";"306.810.552,00"
"474.11.111";" u.adm sma mekar wangi";"0,00";"905.400.524,00";"0,00";"400.000,00";"0,00";"905.800.524,00"
"475.11.111";"u.anonim";"0,00";"-600.723.866,00";"0,00";"0,00";"0,00";"-600.723.866,00"
"481.11.111";"uang ekskul tk ciateul";"0,00";"62.294.500,00";"0,00";"0,00";"0,00";"62.294.500,00"
"481.12.111";"uang ekskul tk koper";"0,00";"51.473.500,00";"0,00";"0,00";"0,00";"51.473.500,00"
"481.13.111";"uang ekskul tk tki";"0,00";"26.106.900,00";"0,00";"0,00";"0,00";"26.106.900,00"
"482.11.111";"uang ekskul sd ciateul";"0,00";"39.261.500,00";"0,00";"0,00";"0,00";"39.261.500,00"
"482.12.111";"uang ekskul sd koper";"0,00";"41.988.425,00";"0,00";"0,00";"0,00";"41.988.425,00"
"482.13.111";"uang ekskul sd tki";"0,00";"39.740.200,00";"0,00";"0,00";"0,00";"39.740.200,00"
